x,y,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,ID,HEATING_DEGREE_DAYS,LOCAL_DATE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,PROVINCE_CODE
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,10,,1949,4.5,,,4,,,-1.1,,,1183000.1949.4.25,13.5,1949-04-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,15.6,,1949,8.9,,,4,,,2.2,,,1183000.1949.4.26,9.1,1949-04-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,16.7,,1949,10,,,4,,,3.3,,T,1183000.1949.4.27,8,1949-04-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,2,,0,,,2,,15.6,,1949,11.2,,,4,,,6.7,,,1183000.1949.4.28,6.8,1949-04-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,,0,,,0,,12.8,,1949,7.8,,,4,,,2.8,,,1183000.1949.4.29,10.2,1949-04-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,11.1,,1949,6.1,,,4,,,1.1,,,1183000.1949.4.30,11.9,1949-04-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,,0,,,0,,8.9,T,1949,3.9,,,5,,,-1.1,,T,1183000.1949.5.1,14.1,1949-05-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,2.5,,0,,,2.5,,12.2,,1949,5.6,,,5,,,-1.1,,,1183000.1949.5.2,12.4,1949-05-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0,,0,,,0,,9.4,,1949,6.1,,,5,,,2.8,,,1183000.1949.5.3,11.9,1949-05-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,0,,0,,,0,,9.4,,1949,3.3,,,5,,,-2.8,,,1183000.1949.5.4,14.7,1949-05-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0,,0,,,0,,12.8,,1949,5.6,,,5,,,-1.7,,,1183000.1949.5.5,12.4,1949-05-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.8,,1949,11.7,,,5,,,5.6,,,1183000.1949.5.6,6.3,1949-05-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.8,,1949,9.8,,,5,,,1.7,,,1183000.1949.5.7,8.2,1949-05-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,9.4,,1949,7.8,,,5,,,6.1,,T,1183000.1949.5.8,10.2,1949-05-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1949,12.5,,,5,,,2.8,,,1183000.1949.5.9,5.5,1949-05-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1949,14.8,,,5,,,6.7,,,1183000.1949.5.10,3.2,1949-05-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1949,17.5,,,5,,,11.1,,,1183000.1949.5.11,0.5,1949-05-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1949,13.7,,,5,,,5.6,,,1183000.1949.5.12,4.3,1949-05-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1949,14.5,,,5,,,6.1,,,1183000.1949.5.13,3.5,1949-05-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1949,14.5,,,5,,,8.9,,,1183000.1949.5.14,3.5,1949-05-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,2.5,,0,,,2.5,,11.1,,1949,8.4,,,5,,,5.6,,,1183000.1949.5.15,9.6,1949-05-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,,0,,,0,,12.8,,1949,8.1,,,5,,,3.3,,,1183000.1949.5.16,9.9,1949-05-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.3,,1949,8.6,,,5,,,-1.1,,,1183000.1949.5.17,9.4,1949-05-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,15,,1949,10.3,,,5,,,5.6,,T,1183000.1949.5.18,7.7,1949-05-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,4.4,,1949,3.6,,,5,,,2.8,,T,1183000.1949.5.19,14.4,1949-05-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,,0,,,0,,14.4,,1949,8.9,,,5,,,3.3,,,1183000.1949.5.20,9.1,1949-05-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,1.3,,0,,,1.3,,14.4,,1949,8.6,,,5,,,2.8,,,1183000.1949.5.21,9.4,1949-05-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0,,0,,,0,,8.9,,1949,4.2,,,5,,,-0.6,,,1183000.1949.5.22,13.8,1949-05-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,2.3,,0,,,2.3,,18.9,,1949,10.3,,,5,,,1.7,,,1183000.1949.5.23,7.7,1949-05-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,2.5,,0,,,2.5,,10,,1949,7,,,5,,,3.9,,,1183000.1949.5.24,11,1949-05-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,2.5,,0,,,2.5,,8.3,,1949,4.7,,,5,,,1.1,,,1183000.1949.5.25,13.3,1949-05-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,11.9,,0.8,,,12.7,,3.9,,1949,2.3,,,5,,,0.6,,,1183000.1949.5.26,15.7,1949-05-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,7.2,,1949,4.2,,,5,,,1.1,,T,1183000.1949.5.27,13.8,1949-05-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,13.3,,1949,7.5,,,5,,,1.7,,,1183000.1949.5.28,10.5,1949-05-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.8,,1949,11.4,,,5,,,5,,,1183000.1949.5.29,6.6,1949-05-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,20.6,,1949,12.3,,,5,,,3.9,,T,1183000.1949.5.30,5.7,1949-05-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,31,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1949,13.4,,,5,,,6.7,,,1183000.1949.5.31,4.6,1949-05-31 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.9,,1949,14.5,,,6,,,10,,,1183000.1949.6.1,3.5,1949-06-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1949,15,,,6,,,8.9,,,1183000.1949.6.2,3,1949-06-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,15.9,,,6,,,11.1,,,1183000.1949.6.3,2.1,1949-06-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1949,14.7,,,6,,,10,,,1183000.1949.6.4,3.3,1949-06-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,13.7,,,6,,,6.7,,,1183000.1949.6.5,4.3,1949-06-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0.5,,0,,,0.5,,18.9,,1949,14.8,,,6,,,10.6,,,1183000.1949.6.6,3.2,1949-06-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,,0,,,0,,15.6,,1949,10.6,,,6,,,5.6,,,1183000.1949.6.7,7.4,1949-06-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.3,,1949,10.8,,,6,,,3.3,,,1183000.1949.6.8,7.2,1949-06-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,19.4,,1949,14.7,,,6,,,10,,T,1183000.1949.6.9,3.3,1949-06-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0.5,,0,,,0.5,,16.7,,1949,12.5,,,6,,,8.3,,,1183000.1949.6.10,5.5,1949-06-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,3.6,,0,,,3.6,,14.4,,1949,9.4,,,6,,,4.4,,,1183000.1949.6.11,8.6,1949-06-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,16.1,,1949,10.9,,,6,,,5.6,,,1183000.1949.6.12,7.1,1949-06-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,2.3,,0,,,2.3,,15.6,,1949,11.4,,,6,,,7.2,,,1183000.1949.6.13,6.6,1949-06-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,10.2,,0,,,10.2,,13.9,,1949,8.6,,,6,,,3.3,,,1183000.1949.6.14,9.4,1949-06-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,7.9,,0,,,7.9,,12.2,,1949,8.1,,,6,,,3.9,,,1183000.1949.6.15,9.9,1949-06-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,,0,,,0,,15.6,,1949,10,,,6,,,4.4,,,1183000.1949.6.16,8,1949-06-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1949,12,,,6,,,3.9,,,1183000.1949.6.17,6,1949-06-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,22.2,,1949,14.5,,,6,,,6.7,,T,1183000.1949.6.18,3.5,1949-06-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,17.8,,1949,15,,,6,,,12.2,,,1183000.1949.6.19,3,1949-06-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1949,16.1,,,6,,,8.3,,,1183000.1949.6.20,1.9,1949-06-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,2,,0,,,2,,19.4,,1949,15.6,,,6,,,11.7,,,1183000.1949.6.21,2.4,1949-06-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,2.3,,0,,,2.3,,22.2,,1949,16.1,,,6,,,10,,,1183000.1949.6.22,1.9,1949-06-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0.5,,0,,,0.5,,22.2,,1949,17.5,,,6,,,12.8,,,1183000.1949.6.23,0.5,1949-06-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,3.6,,1,,,4.6,,12.2,,1949,10,,,6,,,7.8,,,1183000.1949.6.24,8,1949-06-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,4.1,,8.1,,,12.2,,6.1,,1949,3.1,,,6,,,0,,,1183000.1949.6.25,14.9,1949-06-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,13.9,,1949,7.3,,,6,,,0.6,,,1183000.1949.6.26,10.7,1949-06-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.8,,1949,10.9,,,6,,,3.9,,,1183000.1949.6.27,7.1,1949-06-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.9,,1949,11.7,,,6,,,4.4,,,1183000.1949.6.28,6.3,1949-06-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,22.2,,1949,14.5,,,6,,,6.7,,T,1183000.1949.6.29,3.5,1949-06-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,15.9,,,6,,,11.1,,,1183000.1949.6.30,2.1,1949-06-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,17.2,,1949,12.5,,,7,,,7.8,,T,1183000.1949.7.1,5.5,1949-07-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,3.3,,0,,,3.3,,15.6,,1949,10.3,,,7,,,5,,,1183000.1949.7.2,7.7,1949-07-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,17.8,,1949,12,,,7,,,6.1,,,1183000.1949.7.3,6,1949-07-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,9.7,,0,,,9.7,,21.1,,1949,13.4,,,7,,,5.6,,,1183000.1949.7.4,4.6,1949-07-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,5.3,,0,,,5.3,,16.7,,1949,12.3,,,7,,,7.8,,,1183000.1949.7.5,5.7,1949-07-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,21.1,,1949,14.5,,,7,,,7.8,,,1183000.1949.7.6,3.5,1949-07-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,13.5,,0,,,13.5,,14.4,,1949,11.7,,,7,,,8.9,,,1183000.1949.7.7,6.3,1949-07-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1949,14.7,,,7,,,6.1,,,1183000.1949.7.8,3.3,1949-07-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1949,17.3,,,7,,,8.9,,,1183000.1949.7.9,0.7,1949-07-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.8,,1949,19.5,,,7,,,11.1,,,1183000.1949.7.10,0,1949-07-10 0:00,,,,1.5,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,0,,0,,,0,,28.3,,1949,20.6,,,7,,,12.8,,,1183000.1949.7.11,0,1949-07-11 0:00,,,,2.6,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,1,,0,,,1,,28.9,,1949,21.1,,,7,,,13.3,,,1183000.1949.7.12,0,1949-07-12 0:00,,,,3.1,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,,0,,,0,,30,,1949,21.7,,,7,,,13.3,,,1183000.1949.7.13,0,1949-07-13 0:00,,,,3.7,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.8,,1949,21.4,,,7,,,15,,,1183000.1949.7.14,0,1949-07-14 0:00,,,,3.4,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,13.2,,0,,,13.2,,27.8,,1949,20.3,,,7,,,12.8,,,1183000.1949.7.15,0,1949-07-15 0:00,,,,2.3,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,13.7,,0,,,13.7,,18.9,,1949,15.9,,,7,,,12.8,,,1183000.1949.7.16,2.1,1949-07-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.2,,1949,14.2,,,7,,,11.1,,,1183000.1949.7.17,3.8,1949-07-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1949,15,,,7,,,10.6,,,1183000.1949.7.18,3,1949-07-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.2,,1949,18.3,,,7,,,9.4,,,1183000.1949.7.19,0,1949-07-19 0:00,,,,0.3,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,1,,0,,,1,,22.2,,1949,15,,,7,,,7.8,,,1183000.1949.7.20,3,1949-07-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,21.1,,1949,16.1,,,7,,,11.1,,T,1183000.1949.7.21,1.9,1949-07-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1949,13.9,,,7,,,8.3,,,1183000.1949.7.22,4.1,1949-07-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.9,,1949,13.9,,,7,,,8.9,,,1183000.1949.7.23,4.1,1949-07-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,15.9,,,7,,,11.1,,,1183000.1949.7.24,2.1,1949-07-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1949,15,,,7,,,10.6,,,1183000.1949.7.25,3,1949-07-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,14.8,,,7,,,8.9,,,1183000.1949.7.26,3.2,1949-07-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1949,15,,,7,,,8.3,,,1183000.1949.7.27,3,1949-07-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1949,16.7,,,7,,,10,,,1183000.1949.7.28,1.3,1949-07-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,1,,0,,,1,,21.1,,1949,16.7,,,7,,,12.2,,,1183000.1949.7.29,1.3,1949-07-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1949,13.9,,,7,,,7.2,,,1183000.1949.7.30,4.1,1949-07-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,31,1183000,FORT ST JOHN A,,,,0,,0,,,0,,24.4,,1949,16.9,,,7,,,9.4,,,1183000.1949.7.31,1.1,1949-07-31 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,30,,1949,20.6,,,8,,,11.1,,T,1183000.1949.8.1,0,1949-08-01 0:00,,,,2.6,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1949,18.4,,,8,,,11.1,,,1183000.1949.8.2,0,1949-08-02 0:00,,,,0.4,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,2.3,,0,,,2.3,,28.9,,1949,20.9,,,8,,,12.8,,,1183000.1949.8.3,0,1949-08-03 0:00,,,,2.9,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,2,,0,,,2,,20.6,,1949,16.4,,,8,,,12.2,,,1183000.1949.8.4,1.6,1949-08-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1949,15,,,8,,,7.8,,,1183000.1949.8.5,3,1949-08-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1949,15.3,,,8,,,8.9,,,1183000.1949.8.6,2.7,1949-08-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1949,14.5,,,8,,,7.8,,,1183000.1949.8.7,3.5,1949-08-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0.5,,0,,,0.5,,22.2,,1949,15.6,,,8,,,8.9,,,1183000.1949.8.8,2.4,1949-08-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1949,15,,,8,,,10,,,1183000.1949.8.9,3,1949-08-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,20.6,,1949,13.7,,,8,,,6.7,,,1183000.1949.8.10,4.3,1949-08-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,21.7,,1949,16.7,,,8,,,11.7,,,1183000.1949.8.11,1.3,1949-08-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1949,15.3,,,8,,,9.4,,,1183000.1949.8.12,2.7,1949-08-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1949,13.3,,,8,,,7.2,,,1183000.1949.8.13,4.7,1949-08-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.9,,1949,13.9,,,8,,,8.9,,,1183000.1949.8.14,4.1,1949-08-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.9,,1949,13.4,,,8,,,7.8,,T,1183000.1949.8.15,4.6,1949-08-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.9,,1949,12.8,,,8,,,6.7,,T,1183000.1949.8.16,5.2,1949-08-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,,0,,,0,,18.3,,1949,12.8,,,8,,,7.2,,,1183000.1949.8.17,5.2,1949-08-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1949,13.9,,,8,,,6.7,,,1183000.1949.8.18,4.1,1949-08-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1949,13.6,,,8,,,5,,,1183000.1949.8.19,4.4,1949-08-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.3,,1949,12.8,,,8,,,7.2,,T,1183000.1949.8.20,5.2,1949-08-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,3.6,,0,,,3.6,,17.2,,1949,13.6,,,8,,,10,,,1183000.1949.8.21,4.4,1949-08-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,17.8,,1949,13.4,,,8,,,8.9,,,1183000.1949.8.22,4.6,1949-08-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,21.1,,1949,14.7,,,8,,,8.3,,,1183000.1949.8.23,3.3,1949-08-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,18.9,,1949,13.1,,,8,,,7.2,,,1183000.1949.8.24,4.9,1949-08-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1949,14.7,,,8,,,7.2,,,1183000.1949.8.25,3.3,1949-08-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25,,1949,15.3,,,8,,,5.6,,,1183000.1949.8.26,2.7,1949-08-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,26.1,,1949,16.7,,,8,,,7.2,,,1183000.1949.8.27,1.3,1949-08-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1949,18.9,,,8,,,12.2,,,1183000.1949.8.28,0,1949-08-28 0:00,,,,0.9,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1949,17.3,,,8,,,8.9,,,1183000.1949.8.29,0.7,1949-08-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,26.7,,1949,18.1,,,8,,,9.4,,,1183000.1949.8.30,0,1949-08-30 0:00,,,,0.1,,BC
