x,y,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,TOTAL_RAIN,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,ID,LOCAL_DAY,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS
-120.74027777777778,56.238055555555555,2.3,68,,0,46.1,,53,,BC,,,,,1956-02-19 00:00:00,,95,,2.3,1183000.1956.2.19,19,2,,-28.1,FORT ST JOHN A,,,-27.2,,-28.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,4.1,70,,0,48.6,,61,,BC,,,,,1956-02-20 00:00:00,,85,,4.1,1183000.1956.2.20,20,2,,-30.6,FORT ST JOHN A,,,-29.4,,-31.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,3,74,,0,47.5,,77,,BC,,,,,1956-02-21 00:00:00,,90,,3,1183000.1956.2.21,21,2,,-29.5,FORT ST JOHN A,,,-27.8,,-31.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.5,77,,0,43.3,,57,,BC,,,,,1956-02-22 00:00:00,,90,,0.5,1183000.1956.2.22,22,2,,-25.3,FORT ST JOHN A,,,-21.1,,-29.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.8,77,,0,45.2,,72,,BC,,,,,1956-02-23 00:00:00,,90,,1.8,1183000.1956.2.23,23,2,,-27.2,FORT ST JOHN A,,,-22.2,,-32.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.8,79,,0,39.7,,71,,BC,,,,,1956-02-24 00:00:00,,91,,0.8,1183000.1956.2.24,24,2,,-21.7,FORT ST JOHN A,,,-18.3,,-25,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,80,,0,40,,65,,BC,,,,,1956-02-25 00:00:00,,95,,0,1183000.1956.2.25,25,2,,-22,FORT ST JOHN A,,,-15,,-28.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,80,,0,35.3,,56,,BC,,,,,1956-02-26 00:00:00,,90,,0,1183000.1956.2.26,26,2,,-17.3,FORT ST JOHN A,,,-7.8,,-26.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,79,,0,31.1,,58,,BC,,,,,1956-02-27 00:00:00,,83,,0,1183000.1956.2.27,27,2,,-13.1,FORT ST JOHN A,,,-7.8,,-18.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,4.3,78,,0,31.6,,73,,BC,,,,,1956-02-28 00:00:00,,91,,4.3,1183000.1956.2.28,28,2,,-13.6,FORT ST JOHN A,,,-7.2,,-20,,,1956,1183000,0
-120.74027777777778,56.238055555555555,4.8,81,,0,25.5,,60,,BC,,,,,1956-02-29 00:00:00,,92,,4.8,1183000.1956.2.29,29,2,,-7.5,FORT ST JOHN A,,,-2.2,,-12.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,86,,0,28.6,,66,,BC,,,T,,1956-03-01 00:00:00,,96,,0,1183000.1956.3.1,1,3,,-10.6,FORT ST JOHN A,,T,-5.6,,-15.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.3,86,,0,32.7,,68,,BC,,,,,1956-03-02 00:00:00,,84,,1.3,1183000.1956.3.2,2,3,,-14.7,FORT ST JOHN A,,,-10,,-19.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1,87,,0,42.7,,66,,BC,,,,,1956-03-03 00:00:00,,82,,1,1183000.1956.3.3,3,3,,-24.7,FORT ST JOHN A,,,-22.2,,-27.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,2,88,,0,44.4,,69,,BC,,,,,1956-03-04 00:00:00,,86,,2,1183000.1956.3.4,4,3,,-26.4,FORT ST JOHN A,,,-24.4,,-28.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,90,,0,42.7,,57,,BC,,,,,1956-03-05 00:00:00,,82,,0.3,1183000.1956.3.5,5,3,,-24.7,FORT ST JOHN A,,,-21.1,,-28.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,90,,0,37.5,,58,,BC,,,,,1956-03-06 00:00:00,,95,,0,1183000.1956.3.6,6,3,,-19.5,FORT ST JOHN A,,,-10,,-28.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,90,,0,25.8,,67,,BC,,,,,1956-03-07 00:00:00,,88,,0.3,1183000.1956.3.7,7,3,,-7.8,FORT ST JOHN A,,,-1.7,,-13.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,3.3,90,,0,40,,71,,BC,,,,,1956-03-08 00:00:00,,82,,3.3,1183000.1956.3.8,8,3,,-22,FORT ST JOHN A,,,-20.6,,-23.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,93,,0,41.9,,58,,BC,,,T,,1956-03-09 00:00:00,,90,,0,1183000.1956.3.9,9,3,,-23.9,FORT ST JOHN A,,T,-20.6,,-27.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,93,,0,41.6,,49,,BC,,,,,1956-03-10 00:00:00,,95,,0,1183000.1956.3.10,10,3,,-23.6,FORT ST JOHN A,,,-13.9,,-33.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,93,,0,31.1,,57,,BC,,,,,1956-03-11 00:00:00,,84,,0,1183000.1956.3.11,11,3,,-13.1,FORT ST JOHN A,,,-3.9,,-22.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,91,,0,20.5,,58,,BC,,,T,,1956-03-12 00:00:00,,85,,0,1183000.1956.3.12,12,3,,-2.5,FORT ST JOHN A,,T,1.7,,-6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,91,,0,20.8,,64,,BC,,,T,,1956-03-13 00:00:00,,92,,0,1183000.1956.3.13,13,3,,-2.8,FORT ST JOHN A,,T,2.2,,-7.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,88,,0,21.7,,66,,BC,,,,,1956-03-14 00:00:00,,96,,0,1183000.1956.3.14,14,3,,-3.7,FORT ST JOHN A,,,3.3,,-10.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,84,,0,13.8,,35,,BC,,,,,1956-03-15 00:00:00,,85,,0,1183000.1956.3.15,15,3,,4.2,FORT ST JOHN A,,,8.3,,0,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,50,,0,15.5,,39,,BC,,,,,1956-03-16 00:00:00,,78,,0,1183000.1956.3.16,16,3,,2.5,FORT ST JOHN A,,,6.1,,-1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,43,,0,15.2,,35,,BC,,,,,1956-03-17 00:00:00,,89,,0,1183000.1956.3.17,17,3,,2.8,FORT ST JOHN A,,,6.7,,-1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,38,,0,13.5,,38,,BC,,,,,1956-03-18 00:00:00,,64,,0,1183000.1956.3.18,18,3,,4.5,FORT ST JOHN A,,,8.3,,0.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,36,,0,18,,63,,BC,,,,,1956-03-19 00:00:00,,92,,0.3,1183000.1956.3.19,19,3,,0,FORT ST JOHN A,,,1.7,,-1.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,35,,0,21.1,,50,,BC,,,,,1956-03-20 00:00:00,,85,,0,1183000.1956.3.20,20,3,,-3.1,FORT ST JOHN A,,,2.8,,-8.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,30,,0,21.6,,58,,BC,,,T,,1956-03-21 00:00:00,,77,,0,1183000.1956.3.21,21,3,,-3.6,FORT ST JOHN A,,T,1.7,,-8.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.5,30,,0,20,,68,,BC,,,,,1956-03-22 00:00:00,,96,,0.5,1183000.1956.3.22,22,3,,-2,FORT ST JOHN A,,,1.1,,-5,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,31,,0,18,,54,,BC,,,T,,1956-03-23 00:00:00,,92,,0,1183000.1956.3.23,23,3,,0,FORT ST JOHN A,,T,3.3,,-3.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,30,,0,16.6,,41,,BC,,,,,1956-03-24 00:00:00,,78,,0,1183000.1956.3.24,24,3,,1.4,FORT ST JOHN A,,,5,,-2.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.3,28,,0,19.4,,48,,BC,,,,,1956-03-25 00:00:00,,81,,1.3,1183000.1956.3.25,25,3,,-1.4,FORT ST JOHN A,,,4.4,,-7.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.8,27,,0,21.9,,75,,BC,,,,,1956-03-26 00:00:00,,92,,1.8,1183000.1956.3.26,26,3,,-3.9,FORT ST JOHN A,,,-2.8,,-5,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,29,,0,21.9,,75,,BC,,,,,1956-03-27 00:00:00,,92,,0.3,1183000.1956.3.27,27,3,,-3.9,FORT ST JOHN A,,,-0.6,,-7.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,29,,0,20.8,,69,,BC,,,,,1956-03-28 00:00:00,,92,,0.3,1183000.1956.3.28,28,3,,-2.8,FORT ST JOHN A,,,0,,-5.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,6.1,29,,0,20.8,,72,,BC,,,,,1956-03-29 00:00:00,,96,,6.1,1183000.1956.3.29,29,3,,-2.8,FORT ST JOHN A,,,-0.6,,-5,,,1956,1183000,0
-120.74027777777778,56.238055555555555,10.7,33,,0,21.6,,88,,BC,,,,,1956-03-30 00:00:00,,96,,10.7,1183000.1956.3.30,30,3,,-3.6,FORT ST JOHN A,,,-2.2,,-5,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.5,42,,0,21.6,,69,,BC,,,,,1956-03-31 00:00:00,,92,,0.5,1183000.1956.3.31,31,3,,-3.6,FORT ST JOHN A,,,1.1,,-8.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,41,,0,20,,57,,BC,,,,,1956-04-01 00:00:00,,88,,0,1183000.1956.4.1,1,4,,-2,FORT ST JOHN A,,,4.4,,-8.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,37,,0,14.6,,46,,BC,,,,,1956-04-02 00:00:00,,75,,0,1183000.1956.4.2,2,4,,3.4,FORT ST JOHN A,,,6.1,,0.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,31,,0,13.8,,49,,BC,,,,,1956-04-03 00:00:00,,75,,0,1183000.1956.4.3,3,4,,4.2,FORT ST JOHN A,,,7.2,,1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.3,30,,0,20.5,,54,,BC,,,,,1956-04-04 00:00:00,,84,,0.3,1183000.1956.4.4,4,4,,-2.5,FORT ST JOHN A,,,1.7,,-6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,29,,0,20.3,,49,,BC,,,,,1956-04-05 00:00:00,,84,,0,1183000.1956.4.5,5,4,,-2.3,FORT ST JOHN A,,,3.3,,-7.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,29,,0,19.2,,44,,BC,,,,,1956-04-06 00:00:00,,71,,0,1183000.1956.4.6,6,4,,-1.2,FORT ST JOHN A,,,4.4,,-6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,29,,0,15.5,,45,,BC,,,,,1956-04-07 00:00:00,,81,,0,1183000.1956.4.7,7,4,,2.5,FORT ST JOHN A,,,7.8,,-2.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,26,,0,14.6,,57,,BC,,,,,1956-04-08 00:00:00,,82,,0,1183000.1956.4.8,8,4,,3.4,FORT ST JOHN A,,,5.6,,1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.8,25,,0,17.2,,64,,BC,,,,,1956-04-09 00:00:00,,96,,1.8,1183000.1956.4.9,9,4,,0.8,FORT ST JOHN A,,,3.3,,-1.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,25,,0,17.4,,27,,BC,,,,,1956-04-10 00:00:00,,74,,0,1183000.1956.4.10,10,4,,0.6,FORT ST JOHN A,,,7.2,,-6.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,20,,0,15.7,,35,,BC,,,,,1956-04-11 00:00:00,,66,,0,1183000.1956.4.11,11,4,,2.3,FORT ST JOHN A,,,8.9,,-4.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,18,,0,10.8,,37,,BC,,,,,1956-04-12 00:00:00,,75,,0,1183000.1956.4.12,12,4,,7.2,FORT ST JOHN A,,,14.4,,0,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,14,,0,11.3,,35,,BC,,,,,1956-04-13 00:00:00,,75,,0,1183000.1956.4.13,13,4,,6.7,FORT ST JOHN A,,,12.8,,0.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,11,,0,6.9,,31,,BC,,,,,1956-04-14 00:00:00,,70,,0,1183000.1956.4.14,14,4,,11.1,FORT ST JOHN A,,,18.9,,3.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,8,,0,13,,38,,BC,,,T,,1956-04-15 00:00:00,,70,,0,1183000.1956.4.15,15,4,,5,FORT ST JOHN A,,T,8.3,,1.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,6,,0,13.5,,30,,BC,,,T,,1956-04-16 00:00:00,,78,,0,1183000.1956.4.16,16,4,,4.5,FORT ST JOHN A,,T,8.9,,0,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,6,,0,12.4,,38,,BC,,,,,1956-04-17 00:00:00,,82,,0,1183000.1956.4.17,17,4,,5.6,FORT ST JOHN A,,,12.2,,-1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,5,,0,8.8,,31,,BC,,,,,1956-04-18 00:00:00,,76,,0,1183000.1956.4.18,18,4,,9.2,FORT ST JOHN A,,,15,,3.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,3,,0,12.7,,16,,BC,,,,,1956-04-19 00:00:00,,50,,0,1183000.1956.4.19,19,4,,5.3,FORT ST JOHN A,,,10,,0.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,2,,0,11.6,,31,,BC,,,T,,1956-04-20 00:00:00,,62,,0,1183000.1956.4.20,20,4,,6.4,FORT ST JOHN A,,,10.6,,2.2,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,11.9,T,30,,BC,,,,,1956-04-21 00:00:00,,72,,0,1183000.1956.4.21,21,4,,6.1,FORT ST JOHN A,,,11.1,,1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,12.4,,29,,BC,,,,,1956-04-22 00:00:00,,63,,0,1183000.1956.4.22,22,4,,5.6,FORT ST JOHN A,,,12.2,,-1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.5,0,,0,14.4,,43,,BC,,,,,1956-04-23 00:00:00,,72,,0.5,1183000.1956.4.23,23,4,,3.6,FORT ST JOHN A,,,7.2,,0,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,19.4,T,29,,BC,,,,,1956-04-24 00:00:00,,81,,0,1183000.1956.4.24,24,4,,-1.4,FORT ST JOHN A,,,2.8,,-5.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.8,0,,0,16.1,,30,,BC,,,,,1956-04-25 00:00:00,,78,,0.8,1183000.1956.4.25,25,4,,1.9,FORT ST JOHN A,,,9.4,,-5.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,23.6,T,35,,BC,,,,,1956-04-26 00:00:00,,80,,0,1183000.1956.4.26,26,4,,-5.6,FORT ST JOHN A,,,0,,-11.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0.8,0,,0,24.7,,42,,BC,,,,,1956-04-27 00:00:00,,62,,0.8,1183000.1956.4.27,27,4,,-6.7,FORT ST JOHN A,,,-2.2,,-11.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.5,0,,0,23,T,46,,BC,,,,,1956-04-28 00:00:00,,92,,1.5,1183000.1956.4.28,28,4,,-5,FORT ST JOHN A,,,-1.7,,-8.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1.3,0,,0,20.5,T,69,,BC,,,,,1956-04-29 00:00:00,,96,,1.3,1183000.1956.4.29,29,4,,-2.5,FORT ST JOHN A,,,1.7,,-6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,1,0,,0,17.4,T,54,,BC,,,,,1956-04-30 00:00:00,,88,,1,1183000.1956.4.30,30,4,,0.6,FORT ST JOHN A,,,5,,-3.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,18,T,42,,BC,,,,,1956-05-01 00:00:00,,75,,0,1183000.1956.5.1,1,5,,0,FORT ST JOHN A,,,5.6,,-5.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,15.2,,28,,BC,,,,,1956-05-02 00:00:00,,74,,0,1183000.1956.5.2,2,5,,2.8,FORT ST JOHN A,,,10,,-4.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,11.9,,14,,BC,,,,,1956-05-03 00:00:00,,72,,0,1183000.1956.5.3,3,5,,6.1,FORT ST JOHN A,,,14.4,,-2.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,9.4,,14,,BC,,,,,1956-05-04 00:00:00,,54,,0,1183000.1956.5.4,4,5,,8.6,FORT ST JOHN A,,,18.3,,-1.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,8.2,,20,,BC,,,,,1956-05-05 00:00:00,,44,,0,1183000.1956.5.5,5,5,,9.8,FORT ST JOHN A,,,16.7,,2.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,7.4,,20,,BC,,,,,1956-05-06 00:00:00,,48,,0,1183000.1956.5.6,6,5,,10.6,FORT ST JOHN A,,,18.9,,2.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,7.7,,22,,BC,,,,,1956-05-07 00:00:00,,62,,0,1183000.1956.5.7,7,5,,10.3,FORT ST JOHN A,,,18.3,,2.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,6.9,,20,,BC,,,,,1956-05-08 00:00:00,,82,,0,1183000.1956.5.8,8,5,,11.1,FORT ST JOHN A,,,20,,2.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,2.7,,17,,BC,,,,,1956-05-09 00:00:00,,45,,0,1183000.1956.5.9,9,5,,15.3,FORT ST JOHN A,,,24.4,,6.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,8.5,,43,,BC,,,T,,1956-05-10 00:00:00,,86,,0,1183000.1956.5.10,10,5,,9.5,FORT ST JOHN A,,,11.1,,7.8,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,10.5,,32,,BC,,,T,,1956-05-11 00:00:00,,89,,0,1183000.1956.5.11,11,5,,7.5,FORT ST JOHN A,,,11.7,,3.3,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,9.9,,17,,BC,,,,,1956-05-12 00:00:00,,89,,0,1183000.1956.5.12,12,5,,8.1,FORT ST JOHN A,,,16.7,,-0.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,7.4,,29,,BC,,,,,1956-05-13 00:00:00,,58,,0,1183000.1956.5.13,13,5,,10.6,FORT ST JOHN A,,,13.9,,7.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,9.4,,34,,BC,,,,,1956-05-14 00:00:00,,70,,0,1183000.1956.5.14,14,5,,8.6,FORT ST JOHN A,,,13.9,,3.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,3.5,,29,,BC,,,,,1956-05-15 00:00:00,,52,,0,1183000.1956.5.15,15,5,,14.5,FORT ST JOHN A,,,18.3,,10.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,2.4,,19,,BC,,,,,1956-05-16 00:00:00,,56,,0,1183000.1956.5.16,16,5,,15.6,FORT ST JOHN A,,,21.7,,9.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,1,,19,,BC,,,,,1956-05-17 00:00:00,,43,,0,1183000.1956.5.17,17,5,,17,FORT ST JOHN A,,,23.3,,10.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,1.6,,16,,BC,,,,,1956-05-18 00:00:00,,56,,0,1183000.1956.5.18,18,5,,16.4,FORT ST JOHN A,,,25.6,,7.2,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,1.3,,20,,BC,,,,,1956-05-19 00:00:00,,54,,0,1183000.1956.5.19,19,5,,16.7,FORT ST JOHN A,,,24.4,,8.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,0,,21,,BC,,,,,1956-05-20 00:00:00,,58,,0,1183000.1956.5.20,20,5,,18.4,FORT ST JOHN A,,,26.7,,10,,,1956,1183000,0.4
-120.74027777777778,56.238055555555555,0,0,,0,6.3,,19,,BC,,,,,1956-05-21 00:00:00,,49,,0,1183000.1956.5.21,21,5,,11.7,FORT ST JOHN A,,,17.8,,5.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,5.5,,20,,BC,,,,,1956-05-22 00:00:00,,57,,0,1183000.1956.5.22,22,5,,12.5,FORT ST JOHN A,,,20.6,,4.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,3,,24,,BC,,,,,1956-05-23 00:00:00,,74,,0,1183000.1956.5.23,23,5,,15,FORT ST JOHN A,,,22.2,,7.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,2.2,,14,,BC,,,,,1956-05-24 00:00:00,,54,,0,1183000.1956.5.24,24,5,,15.8,FORT ST JOHN A,,,23.3,,8.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,2.7,,25,,BC,,,,,1956-05-25 00:00:00,,48,,0,1183000.1956.5.25,25,5,,15.3,FORT ST JOHN A,,,22.2,,8.3,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,3.5,,30,,BC,,,T,,1956-05-26 00:00:00,,71,,0,1183000.1956.5.26,26,5,,14.5,FORT ST JOHN A,,,18.9,,10,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,8,,20,,BC,,,,,1956-05-27 00:00:00,,50,,0,1183000.1956.5.27,27,5,,10,FORT ST JOHN A,,,17.2,,2.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,6.6,,18,,BC,,,,,1956-05-28 00:00:00,,63,,0,1183000.1956.5.28,28,5,,11.4,FORT ST JOHN A,,,18.9,,3.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,7.2,,24,,BC,,,,,1956-05-29 00:00:00,,82,,0,1183000.1956.5.29,29,5,,10.8,FORT ST JOHN A,,,17.2,,4.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,2.4,,18,,BC,,,,,1956-05-30 00:00:00,,58,,0,1183000.1956.5.30,30,5,,15.6,FORT ST JOHN A,,,25,,6.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,0,,14,,BC,,,,,1956-05-31 00:00:00,,59,,0,1183000.1956.5.31,31,5,,18.9,FORT ST JOHN A,,,28.9,,8.9,,,1956,1183000,0.9
-120.74027777777778,56.238055555555555,0,0,,0,3.5,,42,,BC,,,T,,1956-06-01 00:00:00,,72,,0,1183000.1956.6.1,1,6,,14.5,FORT ST JOHN A,,,17.2,,11.7,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,1.6,,31,,BC,,,,,1956-06-02 00:00:00,,83,,0,1183000.1956.6.2,2,6,,16.4,FORT ST JOHN A,,,22.2,,10.6,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0.5,2.4,,35,,BC,,,,,1956-06-03 00:00:00,,80,,0.5,1183000.1956.6.3,3,6,,15.6,FORT ST JOHN A,,,22.2,,8.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,3.6,6,,83,,BC,,,,,1956-06-04 00:00:00,,100,,3.6,1183000.1956.6.4,4,6,,12,FORT ST JOHN A,,,12.8,,11.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,39.1,9.1,,96,,BC,,,,,1956-06-05 00:00:00,,100,,39.1,1183000.1956.6.5,5,6,,8.9,FORT ST JOHN A,,,10,,7.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,1.5,11,,54,,BC,,,,,1956-06-06 00:00:00,,100,,1.5,1183000.1956.6.6,6,6,,7,FORT ST JOHN A,,,10,,3.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,7.1,,39,,BC,,,,,1956-06-07 00:00:00,,70,,0,1183000.1956.6.7,7,6,,10.9,FORT ST JOHN A,,,15.6,,6.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,8.9,8,,43,,BC,,,,,1956-06-08 00:00:00,,100,,8.9,1183000.1956.6.8,8,6,,10,FORT ST JOHN A,,,15.6,,4.4,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,6,,39,,BC,,,,,1956-06-09 00:00:00,,100,,0,1183000.1956.6.9,9,6,,12,FORT ST JOHN A,,,17.2,,6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,5.7,,32,,BC,,,T,,1956-06-10 00:00:00,,66,,0,1183000.1956.6.10,10,6,,12.3,FORT ST JOHN A,,,16.7,,7.8,T,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,11.7,9.4,,66,,BC,,,,,1956-06-11 00:00:00,,96,,11.7,1183000.1956.6.11,11,6,,8.6,FORT ST JOHN A,,,9.4,,7.8,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,7.6,7.1,,60,,BC,,,,,1956-06-12 00:00:00,,100,,7.6,1183000.1956.6.12,12,6,,10.9,FORT ST JOHN A,,,15.6,,6.1,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,3.3,4.9,,38,,BC,,,,,1956-06-13 00:00:00,,89,,3.3,1183000.1956.6.13,13,6,,13.1,FORT ST JOHN A,,,19.4,,6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,10.9,3.5,,43,,BC,,,,,1956-06-14 00:00:00,,93,,10.9,1183000.1956.6.14,14,6,,14.5,FORT ST JOHN A,,,20,,8.9,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,1.5,8,,44,,BC,,,,,1956-06-15 00:00:00,,100,,1.5,1183000.1956.6.15,15,6,,10,FORT ST JOHN A,,,13.3,,6.7,,,1956,1183000,0
-120.74027777777778,56.238055555555555,0,0,,0,3.3,,,,BC,M,,T,,1956-06-16 00:00:00,,,,0,1183000.1956.6.16,16,6,,14.7,FORT ST JOHN A,M,,20,,9.4,T,,1956,1183000,0
