x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-120.4486111111111,50.7025,5.5,,1163781.2013.10.26,0,,,2013,12.5,T,0,0,26,,KAMLOOPS A,1163781,,6.9,0,4.1,10,0,T,,BC,,,,2013-10-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,8.6,,1163781.2013.10.27,4.8,,,2013,9.4,,27,4.8,27,,KAMLOOPS A,1163781,,12.2,0,5,10,56,,,BC,,,,2013-10-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,5.6,,1163781.2013.10.28,0,,,2013,12.4,,28,0,28,,KAMLOOPS A,1163781,,9.4,0,1.7,10,46,,,BC,,,,2013-10-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.7,,1163781.2013.10.29,0,,,2013,16.3,,0,0,29,,KAMLOOPS A,1163781,,7.8,0,-4.4,10,0,,,BC,,,,2013-10-29 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.5,,1163781.2013.10.30,0,,,2013,14.5,,13,0,30,,KAMLOOPS A,1163781,,9.2,0,-2.2,10,32,,,BC,,,,2013-10-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.5,,1163781.2013.10.31,0,,,2013,13.5,,0,0,31,,KAMLOOPS A,1163781,,10.3,0,-1.3,10,0,,,BC,,,,2013-10-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.9,,1163781.2013.11.1,4.7,,,2013,16.1,,0,4.7,1,,KAMLOOPS A,1163781,,6.3,0,-2.6,11,0,,,BC,,,,2013-11-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.2,,1163781.2013.11.2,19.6,,,2013,13.8,,26,19.6,2,,KAMLOOPS A,1163781,,5.8,0,2.5,11,54,,,BC,,,,2013-11-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.3,,1163781.2013.11.3,0,,,2013,13.7,,28,0,3,,KAMLOOPS A,1163781,,5.1,0,3.5,11,54,,,BC,,,,2013-11-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.8,,1163781.2013.11.4,0,,,2013,16.2,,29,0,4,,KAMLOOPS A,1163781,,5.8,0,-2.3,11,37,,,BC,,,,2013-11-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,2.6,,1163781.2013.11.5,0.4,,,2013,15.4,,9,0,5,,KAMLOOPS A,1163781,,4.1,0,1.1,11,32,,,BC,,,,2013-11-05 00:00:00,0.4,,,,,
-120.4486111111111,50.7025,3.3,,1163781.2013.11.6,0,,,2013,14.7,,0,0,6,,KAMLOOPS A,1163781,,5.4,0,1.2,11,0,,,BC,,,,2013-11-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.9,,1163781.2013.11.7,3,,,2013,14.1,,0,3,7,,KAMLOOPS A,1163781,,5.5,0,2.2,11,0,,,BC,,,,2013-11-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.2,,1163781.2013.11.8,3.2,,,2013,14.8,,0,3.2,8,,KAMLOOPS A,1163781,,7.3,0,-0.9,11,0,,,BC,,,,2013-11-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.7,,1163781.2013.11.9,0.4,,,2013,16.3,,0,0.4,9,,KAMLOOPS A,1163781,,4.9,0,-1.6,11,0,,,BC,,,,2013-11-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.8,,1163781.2013.11.10,0.4,,,2013,14.2,,0,0.4,10,,KAMLOOPS A,1163781,,6.3,0,1.2,11,0,,,BC,,,,2013-11-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,2.2,,1163781.2013.11.11,0,,,2013,15.8,,0,0,11,,KAMLOOPS A,1163781,,5.5,0,-1.2,11,0,,,BC,,,,2013-11-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,5,,1163781.2013.11.12,0,,,2013,13,,11,0,12,,KAMLOOPS A,1163781,,9.7,0,0.3,11,48,,,BC,,,,2013-11-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.7,,1163781.2013.11.13,0,,,2013,14.3,,11,0,13,,KAMLOOPS A,1163781,,7.9,0,-0.6,11,37,,,BC,,,,2013-11-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.8,,1163781.2013.11.14,0.2,,,2013,14.2,,0,0.2,14,,KAMLOOPS A,1163781,,8.1,0,-0.5,11,0,,,BC,,,,2013-11-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.1,,1163781.2013.11.15,3,,,2013,16.9,,0,3,15,,KAMLOOPS A,1163781,,3.8,0,-1.7,11,0,,,BC,,,,2013-11-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,2,,1163781.2013.11.16,0.2,,,2013,16,,29,0.2,16,,KAMLOOPS A,1163781,,5.2,0,-1.3,11,69,,,BC,,,,2013-11-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.4,,1163781.2013.11.17,0,,,2013,18.4,,0,0,17,,KAMLOOPS A,1163781,,2.7,0,-3.5,11,0,T,,BC,,,T,2013-11-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.9,,1163781.2013.11.18,0.6,,,2013,19.9,,27,0,18,,KAMLOOPS A,1163781,0,1.1,0,-4.9,11,50,,T,BC,,,,2013-11-18 00:00:00,0.6,,,,,
-120.4486111111111,50.7025,-4.7,,1163781.2013.11.19,1.2,,,2013,22.7,,27,0,19,,KAMLOOPS A,1163781,1,-0.8,0,-8.5,11,56,,,BC,,,,2013-11-19 00:00:00,1.2,,,,,
-120.4486111111111,50.7025,-12.8,,1163781.2013.11.20,0,,,2013,30.8,,27,0,20,,KAMLOOPS A,1163781,,-8.5,0,-17,11,33,,,BC,,,,2013-11-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,-11.7,,1163781.2013.11.21,0,,,2013,29.7,,0,0,21,,KAMLOOPS A,1163781,1,-7.2,0,-16.2,11,0,,,BC,,,,2013-11-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,-8.5,,1163781.2013.11.22,0,,,2013,26.5,,0,0,22,,KAMLOOPS A,1163781,,-4.9,0,-12.1,11,0,,,BC,,,,2013-11-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,-5.4,,1163781.2013.11.23,0,,,2013,23.4,M,0,,23,,KAMLOOPS A,1163781,1,-2.2,0,-8.5,11,0,,,BC,,,,2013-11-23 00:00:00,1,,,,,
-120.4486111111111,50.7025,-3.3,,1163781.2013.11.24,0,,,2013,21.3,,0,0,24,,KAMLOOPS A,1163781,1,0,0,-6.6,11,0,,,BC,,,,2013-11-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.8,,1163781.2013.11.25,0,,,2013,18.8,,0,0,25,,KAMLOOPS A,1163781,,1.7,0,-3.2,11,0,,,BC,,,,2013-11-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.7,,1163781.2013.11.26,0,,,2013,20.7,,0,0,26,,KAMLOOPS A,1163781,1,-0.4,0,-4.9,11,0,,,BC,,,,2013-11-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2,,1163781.2013.11.27,0,,,2013,20,,0,0,27,,KAMLOOPS A,1163781,0,0.2,0,-4.1,11,0,,T,BC,,,,2013-11-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.3,,1163781.2013.11.28,0,,,2013,17.7,T,0,0,28,,KAMLOOPS A,1163781,,2.2,0,-1.7,11,0,T,,BC,,,,2013-11-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.2,,1163781.2013.11.29,2,,,2013,18.2,,0,1.2,29,,KAMLOOPS A,1163781,0,1.7,0,-2.1,11,0,,T,BC,,,,2013-11-29 00:00:00,0.8,,,,,
-120.4486111111111,50.7025,1.4,,1163781.2013.11.30,2,,,2013,16.6,,0,2,30,,KAMLOOPS A,1163781,0,2.6,0,0.2,11,0,,T,BC,,,,2013-11-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,3,,1163781.2013.12.1,0,,,2013,15,T,11,0,1,,KAMLOOPS A,1163781,0,4.9,0,1,12,33,T,,BC,,,,2013-12-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.8,,1163781.2013.12.2,1.4,,,2013,20.8,,28,1.2,2,,KAMLOOPS A,1163781,0,2.1,0,-7.6,12,80,,,BC,,,,2013-12-02 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-7.2,,1163781.2013.12.3,0,,,2013,25.2,,27,0,3,,KAMLOOPS A,1163781,,-5.4,0,-8.9,12,63,,,BC,,,,2013-12-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,-9.4,,1163781.2013.12.4,0,,,2013,27.4,,0,0,4,,KAMLOOPS A,1163781,0,-6.1,0,-12.6,12,0,T,,BC,,,T,2013-12-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,-11.3,,1163781.2013.12.5,0,,,2013,29.3,,0,0,5,,KAMLOOPS A,1163781,0,-8.1,0,-14.5,12,0,T,,BC,,,T,2013-12-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,-12,,1163781.2013.12.6,0,,,2013,30,,31,0,6,,KAMLOOPS A,1163781,0,-9.5,0,-14.5,12,43,,,BC,,,,2013-12-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,-17.1,,1163781.2013.12.7,0,,,2013,35.1,,0,0,7,,KAMLOOPS A,1163781,0,-13.4,0,-20.8,12,0,,,BC,,,,2013-12-07 00:00:00,0,,,,,
-120.4486111111111,50.7025,-13.7,,1163781.2013.12.8,0.4,,,2013,31.7,,0,0,8,,KAMLOOPS A,1163781,1,-10.5,0,-16.8,12,0,,,BC,,,,2013-12-08 00:00:00,0.5,,,,,
-120.4486111111111,50.7025,-9,,1163781.2013.12.9,0.2,,,2013,27,,0,0,9,,KAMLOOPS A,1163781,1,-6.8,0,-11.2,12,0,,,BC,,,,2013-12-09 00:00:00,0.4,,,,,
-120.4486111111111,50.7025,-6,,1163781.2013.12.10,0.6,,,2013,24,,0,0,10,,KAMLOOPS A,1163781,1,-3.8,0,-8.2,12,0,,,BC,,,,2013-12-10 00:00:00,1.2,,,,,
-120.4486111111111,50.7025,-6,,1163781.2013.12.11,5.4,,,2013,24,,0,0.2,11,,KAMLOOPS A,1163781,1,-2.1,0,-9.8,12,0,,,BC,,,,2013-12-11 00:00:00,5.2,,,,,
-120.4486111111111,50.7025,-2.2,,1163781.2013.12.12,0,,,2013,20.2,,10,0,12,,KAMLOOPS A,1163781,6,0.7,0,-5.1,12,37,T,,BC,,,T,2013-12-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,-3.4,,1163781.2013.12.13,0,,,2013,21.4,,0,0,13,,KAMLOOPS A,1163781,6,-0.8,0,-6,12,0,,,BC,,,,2013-12-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.1,,1163781.2013.12.14,0,,,2013,19.1,,10,0,14,,KAMLOOPS A,1163781,6,2.4,0,-4.6,12,54,,,BC,,,,2013-12-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2,,1163781.2013.12.15,0,,,2013,20,,11,0,15,,KAMLOOPS A,1163781,4,2.9,0,-6.9,12,48,,,BC,,,,2013-12-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,-3.8,,1163781.2013.12.16,0,,,2013,21.8,T,0,0,16,,KAMLOOPS A,1163781,3,-1.4,0,-6.1,12,0,T,,BC,,,,2013-12-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.1,,1163781.2013.12.17,0,,,2013,19.1,,11,0,17,,KAMLOOPS A,1163781,3,4.2,0,-6.4,12,46,,,BC,,,,2013-12-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,,M,1163781.2013.12.18,,M,M,2013,,M,,,18,,KAMLOOPS A,1163781,3,,,-6.4,12,,M,,BC,M,M,M,2013-12-18 00:00:00,,E,,,,M
-120.4486111111111,50.7025,-6.8,E,1163781.2013.12.19,0,E,E,2013,24.8,M,,,19,,KAMLOOPS A,1163781,,-2.9,0,-10.7,12,,T,,BC,M,,M,2013-12-19 00:00:00,,E,,,,M
-120.4486111111111,50.7025,-6.8,,1163781.2013.12.20,8.8,,,2013,24.8,,0,0,20,,KAMLOOPS A,1163781,2,-4.7,0,-8.8,12,0,,,BC,,,,2013-12-20 00:00:00,9.2,,,,,
-120.4486111111111,50.7025,-4.5,,1163781.2013.12.21,0.2,,,2013,22.5,,0,0,21,,KAMLOOPS A,1163781,12,-2.9,0,-6,12,0,,,BC,,,,2013-12-21 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-4,,1163781.2013.12.22,0.2,,,2013,22,,0,0,22,,KAMLOOPS A,1163781,12,-1.4,0,-6.6,12,0,,,BC,,,,2013-12-22 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-2.7,,1163781.2013.12.23,0.2,,,2013,20.7,,0,0,23,,KAMLOOPS A,1163781,11,0.8,0,-6.1,12,0,,,BC,,,,2013-12-23 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-6,,1163781.2013.12.24,0,,,2013,24,,0,0,24,,KAMLOOPS A,1163781,12,-2.2,0,-9.8,12,0,T,,BC,,,T,2013-12-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,-5,,1163781.2013.12.25,0,,,2013,23,,0,0,25,,KAMLOOPS A,1163781,12,-3.8,0,-6.2,12,0,,,BC,,,,2013-12-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,,M,1163781.2013.12.26,,M,M,2013,,M,,,26,,KAMLOOPS A,1163781,11,,,-5.6,12,,M,,BC,M,M,,2013-12-26 00:00:00,,E,,,,M
-120.4486111111111,50.7025,-0.8,,1163781.2013.12.27,1,,,2013,18.8,,11,1,27,,KAMLOOPS A,1163781,10,4.1,0,-5.6,12,56,,,BC,,,,2013-12-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.4,,1163781.2013.12.28,0,,,2013,16.6,,0,0,28,,KAMLOOPS A,1163781,9,4.6,0,-1.9,12,0,,,BC,,,,2013-12-28 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2,,1163781.2013.12.29,3,,,2013,20,,0,0,29,,KAMLOOPS A,1163781,9,1.3,0,-5.3,12,0,,,BC,,,,2013-12-29 00:00:00,3,,,,,
-120.4486111111111,50.7025,-0.2,,1163781.2013.12.30,0,,,2013,18.2,,0,0,30,,KAMLOOPS A,1163781,11,1.1,0,-1.5,12,0,,,BC,,,,2013-12-30 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.2,,1163781.2013.12.31,0,,,2013,17.8,,0,0,31,,KAMLOOPS A,1163781,11,2.3,0,-1.9,12,0,,,BC,,,,2013-12-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.9,,1163781.2014.1.1,0.2,,,2014,18.9,,0,0,1,,KAMLOOPS A,1163781,11,0.3,0,-2,1,0,,,BC,,,,2014-01-01 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,1.4,,1163781.2014.1.2,0,,,2014,16.6,,26,0,2,,KAMLOOPS A,1163781,11,3.6,0,-0.9,1,48,T,,BC,,,T,2014-01-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,2.1,,1163781.2014.1.3,0.4,,,2014,15.9,,27,0.4,3,,KAMLOOPS A,1163781,,4.8,0,-0.6,1,59,,,BC,,,,2014-01-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.1,,1163781.2014.1.4,0,,,2014,20.1,,26,0,4,,KAMLOOPS A,1163781,9,2.5,0,-6.6,1,41,,,BC,,,,2014-01-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,-7.6,,1163781.2014.1.5,0,,,2014,25.6,,0,0,5,,KAMLOOPS A,1163781,8,-4.2,0,-10.9,1,0,,,BC,,,,2014-01-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,-8.2,,1163781.2014.1.6,0,,,2014,26.2,,0,0,6,,KAMLOOPS A,1163781,8,-6.5,0,-9.8,1,0,,,BC,,,,2014-01-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,-6.8,,1163781.2014.1.7,1.8,,,2014,24.8,,0,0,7,,KAMLOOPS A,1163781,8,-4.9,0,-8.6,1,0,,,BC,,,,2014-01-07 00:00:00,1.8,,,,,
-120.4486111111111,50.7025,-2.4,,1163781.2014.1.8,1,,,2014,20.4,,9,0,8,,KAMLOOPS A,1163781,9,0.4,0,-5.2,1,32,,,BC,,,,2014-01-08 00:00:00,1,,,,,
-120.4486111111111,50.7025,0.6,,1163781.2014.1.9,0.8,,,2014,17.4,,10,0,9,,KAMLOOPS A,1163781,10,2.5,0,-1.3,1,41,,,BC,,,,2014-01-09 00:00:00,0.8,,,,,
-120.4486111111111,50.7025,-0.8,,1163781.2014.1.10,0,,,2014,18.8,,9,0,10,,KAMLOOPS A,1163781,11,1.5,0,-3,1,39,T,,BC,,,T,2014-01-10 00:00:00,0,,,,,
-120.4486111111111,50.7025,5.5,,1163781.2014.1.11,0,,,2014,12.5,,22,0,11,,KAMLOOPS A,1163781,11,10.2,0,0.8,1,93,,,BC,,,,2014-01-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.3,,1163781.2014.1.12,0.4,,,2014,16.7,,27,0.4,12,,KAMLOOPS A,1163781,5,4.2,0,-1.7,1,76,,,BC,,,T,2014-01-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.7,,1163781.2014.1.13,0.2,,,2014,16.3,,0,0.2,13,,KAMLOOPS A,1163781,5,7.3,0,-4,1,0,,,BC,,,,2014-01-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.3,,1163781.2014.1.14,0,,,2014,16.7,,0,0,14,,KAMLOOPS A,1163781,,3.8,0,-1.2,1,0,,,BC,,,,2014-01-14 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.1,,1163781.2014.1.15,0,,,2014,18.1,,0,0,15,,KAMLOOPS A,1163781,3,2.5,0,-2.7,1,0,,,BC,,,,2014-01-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.3,,1163781.2014.1.16,0,,,2014,20.3,,0,0,16,,KAMLOOPS A,1163781,3,0.1,0,-4.6,1,0,,,BC,,,,2014-01-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.5,,1163781.2014.1.17,0.2,,,2014,19.5,,0,0,17,,KAMLOOPS A,1163781,3,-0.5,0,-2.4,1,0,,,BC,,,,2014-01-17 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-1.3,,1163781.2014.1.18,0,,,2014,19.3,T,0,0,18,,KAMLOOPS A,1163781,3,0.1,0,-2.6,1,0,T,,BC,,,,2014-01-18 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.6,,1163781.2014.1.19,0,,,2014,18.6,,0,0,19,,KAMLOOPS A,1163781,3,0.4,0,-1.5,1,0,,,BC,,,,2014-01-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.1,,1163781.2014.1.20,0,,,2014,20.1,,0,0,20,,KAMLOOPS A,1163781,3,-1.4,0,-2.8,1,0,,,BC,,,T,2014-01-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.8,,1163781.2014.1.21,0,,,2014,19.8,T,0,0,21,,KAMLOOPS A,1163781,3,-1,0,-2.5,1,0,T,,BC,,,,2014-01-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,-1.3,,1163781.2014.1.22,0,,,2014,19.3,,0,0,22,,KAMLOOPS A,1163781,3,1.3,0,-3.8,1,0,T,,BC,,,T,2014-01-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.9,,1163781.2014.1.23,0,,,2014,18.9,,0,0,23,,KAMLOOPS A,1163781,3,1.5,0,-3.3,1,0,,,BC,,,,2014-01-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,1,,1163781.2014.1.24,0,,,2014,17,,0,0,24,,KAMLOOPS A,1163781,3,2,0,0,1,0,,,BC,,,,2014-01-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.2,,1163781.2014.1.25,0,,,2014,16.8,,0,0,25,,KAMLOOPS A,1163781,3,1.9,0,0.4,1,0,T,,BC,,,T,2014-01-25 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.4,,1163781.2014.1.26,0,,,2014,17.6,,0,0,26,,KAMLOOPS A,1163781,2,1,0,-0.2,1,0,,,BC,,,,2014-01-26 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.6,,1163781.2014.1.27,0,,,2014,17.4,,0,0,27,,KAMLOOPS A,1163781,2,1.5,0,-0.4,1,0,,,BC,,,,2014-01-27 00:00:00,0,,,,,
-120.4486111111111,50.7025,-0.3,,1163781.2014.1.28,1.4,,,2014,18.3,,0,0,28,,KAMLOOPS A,1163781,2,1.1,0,-1.7,1,0,,,BC,,,,2014-01-28 00:00:00,2,,,,,
-120.4486111111111,50.7025,-0.9,,1163781.2014.1.29,2.2,,,2014,18.9,,0,0,29,,KAMLOOPS A,1163781,4,0.2,0,-1.9,1,0,,,BC,,,,2014-01-29 00:00:00,2.4,,,,,
-120.4486111111111,50.7025,-3.8,,1163781.2014.1.30,0.2,,,2014,21.8,,27,0,30,,KAMLOOPS A,1163781,7,1.1,0,-8.7,1,46,,,BC,,,,2014-01-30 00:00:00,0.4,,,,,
-120.4486111111111,50.7025,-11.3,,1163781.2014.1.31,0,,,2014,29.3,,0,0,31,,KAMLOOPS A,1163781,8,-7.4,0,-15.1,1,0,,,BC,,,,2014-01-31 00:00:00,0,,,,,
-120.4486111111111,50.7025,-11.9,,1163781.2014.2.1,0,,,2014,29.9,,0,0,1,,KAMLOOPS A,1163781,6,-7.1,0,-16.7,2,0,,,BC,,,,2014-02-01 00:00:00,0,,,,,
-120.4486111111111,50.7025,-9.5,,1163781.2014.2.2,0,,,2014,27.5,,27,0,2,,KAMLOOPS A,1163781,5,-5.8,0,-13.2,2,43,,,BC,,,,2014-02-02 00:00:00,0,,,,,
-120.4486111111111,50.7025,-9.2,,1163781.2014.2.3,0,,,2014,27.2,,28,0,3,,KAMLOOPS A,1163781,4,-6.2,0,-12.2,2,48,,,BC,,,,2014-02-03 00:00:00,0,,,,,
-120.4486111111111,50.7025,-10,,1163781.2014.2.4,0,,,2014,28,,26,0,4,,KAMLOOPS A,1163781,4,-8.7,0,-11.2,2,37,,,BC,,,,2014-02-04 00:00:00,0,,,,,
-120.4486111111111,50.7025,-14.5,,1163781.2014.2.5,0,,,2014,32.5,,0,0,5,,KAMLOOPS A,1163781,3,-10.5,0,-18.4,2,0,,,BC,,,,2014-02-05 00:00:00,0,,,,,
-120.4486111111111,50.7025,-16.4,,1163781.2014.2.6,0,,,2014,34.4,,0,0,6,,KAMLOOPS A,1163781,3,-12.6,0,-20.1,2,0,T,,BC,,,T,2014-02-06 00:00:00,0,,,,,
-120.4486111111111,50.7025,-14.6,,1163781.2014.2.7,1,,,2014,32.6,,0,0,7,,KAMLOOPS A,1163781,3,-10.5,0,-18.6,2,0,,,BC,,,,2014-02-07 00:00:00,1,,,,,
-120.4486111111111,50.7025,-15.7,,1163781.2014.2.8,0,,,2014,33.7,,0,0,8,,KAMLOOPS A,1163781,4,-10.9,0,-20.5,2,0,,,BC,,,,2014-02-08 00:00:00,0,,,,,
-120.4486111111111,50.7025,-15.4,,1163781.2014.2.9,0,,,2014,33.4,,0,0,9,,KAMLOOPS A,1163781,4,-9.1,0,-21.7,2,0,T,,BC,,,T,2014-02-09 00:00:00,0,,,,,
-120.4486111111111,50.7025,-9,,1163781.2014.2.10,0.2,,,2014,27,,9,0,10,,KAMLOOPS A,1163781,4,-1.7,0,-16.3,2,43,,,BC,,,,2014-02-10 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,-5.6,,1163781.2014.2.11,0,,,2014,23.6,,0,0,11,,KAMLOOPS A,1163781,,0.5,0,-11.6,2,0,,,BC,,,,2014-02-11 00:00:00,0,,,,,
-120.4486111111111,50.7025,3.8,,1163781.2014.2.12,0,,,2014,14.2,,16,0,12,,KAMLOOPS A,1163781,4,8.3,0,-0.7,2,37,,,BC,,,,2014-02-12 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.9,,1163781.2014.2.13,0,,,2014,13.1,,11,0,13,,KAMLOOPS A,1163781,4,9.3,0,0.4,2,44,,,BC,,,,2014-02-13 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.3,,1163781.2014.2.14,0.2,,,2014,13.7,,11,0,14,,KAMLOOPS A,1163781,2,8.6,0,-0.1,2,46,,,BC,,,,2014-02-14 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,2.2,,1163781.2014.2.15,2,,,2014,15.8,,9,2,15,,KAMLOOPS A,1163781,1,5.2,0,-0.9,2,43,,,BC,,,,2014-02-15 00:00:00,0,,,,,
-120.4486111111111,50.7025,4.7,,1163781.2014.2.16,0,,,2014,13.3,T,4,0,16,,KAMLOOPS A,1163781,1,7.5,0,1.9,2,65,T,,BC,,,,2014-02-16 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.7,,1163781.2014.2.17,0.2,,,2014,16.3,,8,0.2,17,,KAMLOOPS A,1163781,0,5.8,0,-2.4,2,44,,T,BC,,,T,2014-02-17 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.6,,1163781.2014.2.18,0.2,,,2014,17.4,,10,0,18,,KAMLOOPS A,1163781,,4.3,0,-3.1,2,44,,,BC,,,,2014-02-18 00:00:00,0.2,,,,,
-120.4486111111111,50.7025,1.9,,1163781.2014.2.19,0,,,2014,16.1,,23,0,19,,KAMLOOPS A,1163781,,7.2,0,-3.4,2,35,,,BC,,,,2014-02-19 00:00:00,0,,,,,
-120.4486111111111,50.7025,1.3,,1163781.2014.2.20,0,,,2014,16.7,,0,0,20,,KAMLOOPS A,1163781,,3.5,0,-1,2,0,T,,BC,,,T,2014-02-20 00:00:00,0,,,,,
-120.4486111111111,50.7025,0.2,,1163781.2014.2.21,0,,,2014,17.8,,29,0,21,,KAMLOOPS A,1163781,,4.6,0,-4.2,2,39,T,,BC,,,T,2014-02-21 00:00:00,0,,,,,
-120.4486111111111,50.7025,-2.6,,1163781.2014.2.22,0,,,2014,20.6,,0,0,22,,KAMLOOPS A,1163781,,0,0,-5.2,2,0,T,,BC,,,T,2014-02-22 00:00:00,0,,,,,
-120.4486111111111,50.7025,-4.9,,1163781.2014.2.23,0,,,2014,22.9,,28,0,23,,KAMLOOPS A,1163781,,-2.3,0,-7.4,2,52,,,BC,,,,2014-02-23 00:00:00,0,,,,,
-120.4486111111111,50.7025,-8.1,,1163781.2014.2.24,0,,,2014,26.1,,28,0,24,,KAMLOOPS A,1163781,,-4.7,0,-11.4,2,33,,,BC,,,,2014-02-24 00:00:00,0,,,,,
-120.4486111111111,50.7025,-8.1,,1163781.2014.2.25,0,,,2014,26.1,,0,0,25,,KAMLOOPS A,1163781,,-1.6,0,-14.5,2,0,,,BC,,,,2014-02-25 00:00:00,0,,,,,
