x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,MAX_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,ID,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.8,0,0,,30,20,,22,7.9,,81,,1163780,1,,,BC,1984-05-30 00:00:00,,1,1984,1163780.1984.5.30,,15.4,52,,0,,2.6,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18,0,0,,31,0,,26,5.5,,87,,1163780,3.6,,,BC,1984-05-31 00:00:00,,3.6,1984,1163780.1984.5.31,,11.8,0,,0,,6.2,,5
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.4,0,0,,1,0,,23,4.8,,81,,1163780,0,,,BC,1984-06-01 00:00:00,,0,1984,1163780.1984.6.1,,12.6,0,,0,,5.4,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.2,0,0,,2,0,,30,5.4,,70,,1163780,0,,,BC,1984-06-02 00:00:00,,0,1984,1163780.1984.6.2,,13.3,0,,0,,4.7,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,3,0,,36,7,,76,,1163780,0,,,BC,1984-06-03 00:00:00,T,0,1984,1163780.1984.6.3,,12.7,0,,0,,5.3,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.3,0,0,,4,0,,76,9.1,,100,,1163780,8.6,,,BC,1984-06-04 00:00:00,,8.6,1984,1163780.1984.6.4,,12.2,0,,0,,5.8,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.7,0,0,,5,0,,49,10.6,,100,,1163780,4.6,,,BC,1984-06-05 00:00:00,,4.6,1984,1163780.1984.6.5,,15.2,0,,0,,2.8,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.4,0,0,,6,0,,37,10.5,,94,,1163780,0.2,,,BC,1984-06-06 00:00:00,,0.2,1984,1163780.1984.6.6,,16,0,,0,,2,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.4,0,0,,7,27,,56,12.3,,88,,1163780,1.3,,,BC,1984-06-07 00:00:00,,1.3,1984,1163780.1984.6.7,,15.9,46,,0,,2.1,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.1,0,0,,8,0,,52,11.3,,88,,1163780,4,,,BC,1984-06-08 00:00:00,,4,1984,1163780.1984.6.8,,14.2,0,,0,,3.8,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.6,0,0,,9,0,,67,9.4,,93,,1163780,5.7,,,BC,1984-06-09 00:00:00,,5.7,1984,1163780.1984.6.9,,12.5,0,,0,,5.5,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.5,0,0,,10,0,,29,9.4,,94,,1163780,0,,,BC,1984-06-10 00:00:00,,0,1984,1163780.1984.6.10,,16.5,0,,0,,1.5,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28,0,0.7,,11,0,,28,9.3,,87,,1163780,0,,,BC,1984-06-11 00:00:00,,0,1984,1163780.1984.6.11,,18.7,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.9,0,2.7,,12,0,,30,13.5,,77,,1163780,0,,,BC,1984-06-12 00:00:00,,0,1984,1163780.1984.6.12,,20.7,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.7,0,1.9,,13,0,,26,11.1,,88,,1163780,0,,,BC,1984-06-13 00:00:00,,0,1984,1163780.1984.6.13,,19.9,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,30,0,3,,14,0,,24,12,,77,,1163780,0,,,BC,1984-06-14 00:00:00,,0,1984,1163780.1984.6.14,,21,0,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.8,0,2.9,,15,11,,25,14,,72,,1163780,0,,,BC,1984-06-15 00:00:00,,0,1984,1163780.1984.6.15,,20.9,33,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.2,0,0.3,,16,17,,27,12.3,,63,,1163780,0,,,BC,1984-06-16 00:00:00,,0,1984,1163780.1984.6.16,,18.3,35,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22,0,0,,17,0,,25,9.3,,76,,1163780,0,,,BC,1984-06-17 00:00:00,,0,1984,1163780.1984.6.17,,15.7,0,,0,,2.3,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.3,0,0,,18,27,,37,11,,88,,1163780,1.8,,,BC,1984-06-18 00:00:00,,1.8,1984,1163780.1984.6.18,,15.2,35,,0,,2.8,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.5,0,0,,19,2,,24,9.7,,93,,1163780,1.6,,,BC,1984-06-19 00:00:00,,1.6,1984,1163780.1984.6.19,,16.6,35,,0,,1.4,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.2,0,0,,20,0,,19,9.3,,76,,1163780,0,,,BC,1984-06-20 00:00:00,,0,1984,1163780.1984.6.20,,17.8,0,,0,,0.2,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,29,0,2.6,,21,7,,19,12.1,,67,,1163780,0,,,BC,1984-06-21 00:00:00,,0,1984,1163780.1984.6.21,,20.6,37,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.2,0,2.9,,22,10,,21,13.5,,72,,1163780,0,,,BC,1984-06-22 00:00:00,,0,1984,1163780.1984.6.22,,20.9,59,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.6,0,3.9,,23,10,,32,16.1,,63,,1163780,0,,,BC,1984-06-23 00:00:00,,0,1984,1163780.1984.6.23,,21.9,43,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.8,0,5.7,,24,22,,26,19.5,,49,,1163780,0,,,BC,1984-06-24 00:00:00,,0,1984,1163780.1984.6.24,,23.7,37,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.5,0,2.3,,25,21,,26,12,,67,,1163780,0,,,BC,1984-06-25 00:00:00,,0,1984,1163780.1984.6.25,,20.3,33,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.3,0,1.7,,26,21,,36,15,,63,,1163780,0,,,BC,1984-06-26 00:00:00,,0,1984,1163780.1984.6.26,,19.7,67,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.7,0,0.4,,27,10,,27,13,,55,,1163780,0,,,BC,1984-06-27 00:00:00,T,0,1984,1163780.1984.6.27,,18.4,37,,0,,0,T,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23,0,0.2,,28,27,,52,13.3,,94,,1163780,1.8,,,BC,1984-06-28 00:00:00,,1.8,1984,1163780.1984.6.28,,18.2,41,,0,,0,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19,0,0,,29,22,,34,11,,94,,1163780,1.5,,,BC,1984-06-29 00:00:00,,1.5,1984,1163780.1984.6.29,,15,52,,0,,3,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.2,0,0,,30,23,,30,6.7,,81,,1163780,0.6,,,BC,1984-06-30 00:00:00,,0.6,1984,1163780.1984.6.30,,13.5,43,,0,,4.5,,6
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.4,0,0,,1,11,,46,9.6,,100,,1163780,5.6,,,BC,1984-07-01 00:00:00,,5.6,1984,1163780.1984.7.1,,14.5,35,,0,,3.5,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.4,0,0,,2,0,,28,8.8,,82,,1163780,0,,,BC,1984-07-02 00:00:00,,0,1984,1163780.1984.7.2,,17.6,0,,0,,0.4,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.3,0,1.9,,3,20,,28,11.5,,72,,1163780,0,,,BC,1984-07-03 00:00:00,,0,1984,1163780.1984.7.3,,19.9,37,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.6,0,2.8,,4,13,,34,14,,63,,1163780,0,,,BC,1984-07-04 00:00:00,,0,1984,1163780.1984.7.4,,20.8,61,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26,0,2.5,,5,23,,24,15,,68,,1163780,0,,,BC,1984-07-05 00:00:00,,0,1984,1163780.1984.7.5,,20.5,52,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.4,0,0,,6,32,,37,10.8,,72,,1163780,0.4,,,BC,1984-07-06 00:00:00,,0.4,1984,1163780.1984.7.6,,15.6,52,,0,,2.4,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.3,0,0,,7,0,,33,7.5,,87,,1163780,0,,,BC,1984-07-07 00:00:00,,0,1984,1163780.1984.7.7,,14.4,0,,0,,3.6,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.2,0,1.9,,8,0,,26,12.5,,67,,1163780,0,,,BC,1984-07-08 00:00:00,,0,1984,1163780.1984.7.8,,19.9,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,29.4,0,2.6,,9,23,,25,11.8,,77,,1163780,0,,,BC,1984-07-09 00:00:00,,0,1984,1163780.1984.7.9,,20.6,35,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31.4,0,3.9,,10,0,,17,12.3,,63,,1163780,0,,,BC,1984-07-10 00:00:00,,0,1984,1163780.1984.7.10,,21.9,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31,0,3.4,,11,17,,13,11.7,,58,,1163780,0,,,BC,1984-07-11 00:00:00,,0,1984,1163780.1984.7.11,,21.4,35,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.8,0,1.5,,12,28,,40,15.1,,72,,1163780,1,,,BC,1984-07-12 00:00:00,,1,1984,1163780.1984.7.12,,19.5,46,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.6,0,0.9,,13,28,,31,13.2,,94,,1163780,0.3,,,BC,1984-07-13 00:00:00,,0.3,1984,1163780.1984.7.13,,18.9,35,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,29.1,0,3.7,,14,0,,20,14.3,,67,,1163780,0,,,BC,1984-07-14 00:00:00,,0,1984,1163780.1984.7.14,,21.7,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,33.3,0,4.8,,15,0,,19,12.3,,67,,1163780,0,,,BC,1984-07-15 00:00:00,,0,1984,1163780.1984.7.15,,22.8,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,36,0,7.7,,16,0,,17,15.4,,59,,1163780,0,,,BC,1984-07-16 00:00:00,,0,1984,1163780.1984.7.16,,25.7,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,33.2,0,7,,17,27,,19,16.8,,52,,1163780,0,,,BC,1984-07-17 00:00:00,,0,1984,1163780.1984.7.17,,25,35,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32.4,0,5,,18,22,,18,13.5,,59,,1163780,0,,,BC,1984-07-18 00:00:00,,0,1984,1163780.1984.7.18,,23,43,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.4,0,3.8,,19,23,,19,15.2,,55,,1163780,0,,,BC,1984-07-19 00:00:00,,0,1984,1163780.1984.7.19,,21.8,37,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.5,0,0,,20,27,,35,10.5,,88,,1163780,2.7,,,BC,1984-07-20 00:00:00,,2.7,1984,1163780.1984.7.20,,16.5,54,,0,,1.5,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.7,0,0,,21,28,,29,11,,82,,1163780,0.2,,,BC,1984-07-21 00:00:00,,0.2,1984,1163780.1984.7.21,,17.9,33,,0,,0.1,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,28.5,0,1,,22,0,,25,9.5,,87,,1163780,0,,,BC,1984-07-22 00:00:00,,0,1984,1163780.1984.7.22,,19,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,33,0,4,,23,0,,16,11,,71,,1163780,0,,,BC,1984-07-23 00:00:00,,0,1984,1163780.1984.7.23,,22,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35,0,6.4,,24,0,,12,13.8,,63,,1163780,0,,,BC,1984-07-24 00:00:00,,0,1984,1163780.1984.7.24,,24.4,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,38.3,0,8,,25,0,,19,13.6,,72,,1163780,0,,,BC,1984-07-25 00:00:00,,0,1984,1163780.1984.7.25,,26,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35.9,0,10,,26,23,,14,20,,73,,1163780,0.7,,,BC,1984-07-26 00:00:00,,0.7,1984,1163780.1984.7.26,,28,41,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32,0,5.5,,27,0,,21,14.9,,55,,1163780,0,,,BC,1984-07-27 00:00:00,,0,1984,1163780.1984.7.27,,23.5,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,34.6,0,7,,28,0,,15,15.3,,63,,1163780,0,,,BC,1984-07-28 00:00:00,,0,1984,1163780.1984.7.28,,25,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,34.3,0,7.6,,29,0,,16,16.9,,59,,1163780,0,,,BC,1984-07-29 00:00:00,,0,1984,1163780.1984.7.29,,25.6,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,36,0,7.9,,30,0,,19,15.7,,59,,1163780,0,,,BC,1984-07-30 00:00:00,,0,1984,1163780.1984.7.30,,25.9,0,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35.8,0,9.5,,31,18,,22,19.1,,65,,1163780,4.6,,,BC,1984-07-31 00:00:00,,4.6,1984,1163780.1984.7.31,,27.5,74,,0,,0,,7
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,30.8,0,6.3,,1,17,,32,17.7,,83,,1163780,0.4,,,BC,1984-08-01 00:00:00,,0.4,1984,1163780.1984.8.1,,24.3,37,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,34.3,0,7.1,,2,0,,28,15.8,,77,,1163780,3.1,,,BC,1984-08-02 00:00:00,,3.1,1984,1163780.1984.8.2,,25.1,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,33,0,6.4,,3,15,,28,15.7,,82,,1163780,0,,,BC,1984-08-03 00:00:00,,0,1984,1163780.1984.8.3,,24.4,63,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32,0,6.1,,4,12,,31,16.1,,68,,1163780,0,,,BC,1984-08-04 00:00:00,T,0,1984,1163780.1984.8.4,,24.1,52,,0,,0,T,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.8,0,3.4,,5,20,,54,17,,88,,1163780,11.8,,,BC,1984-08-05 00:00:00,,11.8,1984,1163780.1984.8.5,,21.4,74,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.6,0,1.7,,6,22,,28,13.8,,72,,1163780,0,,,BC,1984-08-06 00:00:00,,0,1984,1163780.1984.8.6,,19.7,33,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.5,0,2.6,,7,10,,37,13.7,,77,,1163780,0.2,,,BC,1984-08-07 00:00:00,,0.2,1984,1163780.1984.8.7,,20.6,37,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35,0,6.6,,8,23,,20,14.2,,82,,1163780,0,,,BC,1984-08-08 00:00:00,,0,1984,1163780.1984.8.8,,24.6,41,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,35.5,0,7.6,,9,0,,18,15.6,,68,,1163780,0,,,BC,1984-08-09 00:00:00,,0,1984,1163780.1984.8.9,,25.6,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32.6,0,5.9,,10,0,,24,15.1,,68,,1163780,0,,,BC,1984-08-10 00:00:00,,0,1984,1163780.1984.8.10,,23.9,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31.4,0,5.2,,11,0,,23,15,,77,,1163780,0,,,BC,1984-08-11 00:00:00,,0,1984,1163780.1984.8.11,,23.2,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.2,0,4.1,,12,8,,30,18,,78,,1163780,1.1,,,BC,1984-08-12 00:00:00,,1.1,1984,1163780.1984.8.12,,22.1,43,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,24.7,0,1.2,,13,17,,31,13.7,,72,,1163780,0,,,BC,1984-08-13 00:00:00,,0,1984,1163780.1984.8.13,,19.2,35,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.2,0,0.4,,14,23,,25,9.5,,76,,1163780,0,,,BC,1984-08-14 00:00:00,,0,1984,1163780.1984.8.14,,18.4,44,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,30.3,0,2.4,,15,0,,20,10.5,,67,,1163780,0,,,BC,1984-08-15 00:00:00,,0,1984,1163780.1984.8.15,,20.4,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,32,0,5,,16,22,,27,14,,69,,1163780,0.6,,,BC,1984-08-16 00:00:00,,0.6,1984,1163780.1984.8.16,,23,48,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,29.3,0,4.5,,17,23,,23,15.6,,88,,1163780,0,,,BC,1984-08-17 00:00:00,,0,1984,1163780.1984.8.17,,22.5,48,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25,0,1,,18,27,,28,12.9,,63,,1163780,0,,,BC,1984-08-18 00:00:00,,0,1984,1163780.1984.8.18,,19,41,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.3,0,0.2,,19,0,,25,11,,76,,1163780,0,,,BC,1984-08-19 00:00:00,,0,1984,1163780.1984.8.19,,18.2,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.9,0,1.3,,20,0,,25,10.6,,71,,1163780,0,,,BC,1984-08-20 00:00:00,,0,1984,1163780.1984.8.20,,19.3,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,33.1,0,4.8,,21,0,,20,12.4,,67,,1163780,0,,,BC,1984-08-21 00:00:00,,0,1984,1163780.1984.8.21,,22.8,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,31,0,5.9,,22,21,,13,16.7,,59,,1163780,0,,,BC,1984-08-22 00:00:00,,0,1984,1163780.1984.8.22,,23.9,43,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.8,0,1.2,,23,0,,32,11.6,,67,,1163780,0,,,BC,1984-08-23 00:00:00,,0,1984,1163780.1984.8.23,,19.2,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26,0,1.8,,24,0,,36,13.6,,88,,1163780,1,,,BC,1984-08-24 00:00:00,,1,1984,1163780.1984.8.24,,19.8,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.5,0,2.5,,25,0,,28,13.4,,72,,1163780,0,,,BC,1984-08-25 00:00:00,,0,1984,1163780.1984.8.25,,20.5,0,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.5,0,2.5,,26,18,,38,17.4,,83,,1163780,1.2,,,BC,1984-08-26 00:00:00,,1.2,1984,1163780.1984.8.26,,20.5,39,,0,,0,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.9,0,0,,27,22,,33,8.9,,87,,1163780,5,,,BC,1984-08-27 00:00:00,,5,1984,1163780.1984.8.27,,15.4,54,,0,,2.6,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.7,0,0,,28,0,,34,5.1,,100,,1163780,2,,,BC,1984-08-28 00:00:00,,2,1984,1163780.1984.8.28,,11.9,0,,0,,6.1,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.2,0,0,,29,0,,27,5.2,,81,,1163780,0,,,BC,1984-08-29 00:00:00,,0,1984,1163780.1984.8.29,,14.2,0,,0,,3.8,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.8,0,0,,30,0,,40,8.8,,76,,1163780,0,,,BC,1984-08-30 00:00:00,,0,1984,1163780.1984.8.30,,15.3,0,,0,,2.7,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.2,0,0,,31,22,,36,10,,87,,1163780,0,,,BC,1984-08-31 00:00:00,,0,1984,1163780.1984.8.31,,17.6,59,,0,,0.4,,8
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.5,0,0,,1,0,,26,10.7,,82,,1163780,1.8,,,BC,1984-09-01 00:00:00,,1.8,1984,1163780.1984.9.1,,16.1,0,,0,,1.9,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.5,0,0,,2,0,,23,6,,81,,1163780,0,,,BC,1984-09-02 00:00:00,,0,1984,1163780.1984.9.2,,14.8,0,,0,,3.2,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.9,0,0,,3,0,,29,11.9,,58,,1163780,0,,,BC,1984-09-03 00:00:00,,0,1984,1163780.1984.9.3,,17.9,0,,0,,0.1,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.3,0,0,,4,0,,46,12.5,,72,,1163780,0,,,BC,1984-09-04 00:00:00,,0,1984,1163780.1984.9.4,,16.4,0,,0,,1.6,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.7,0,0,,5,0,,68,13.4,,94,,1163780,4,,,BC,1984-09-05 00:00:00,,4,1984,1163780.1984.9.5,,15.1,0,,0,,2.9,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.3,0,0,,6,28,,34,9.8,,82,,1163780,3.9,,,BC,1984-09-06 00:00:00,,3.9,1984,1163780.1984.9.6,,14.6,59,,0,,3.4,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.3,0,0,,7,0,,28,7.2,,76,,1163780,0,,,BC,1984-09-07 00:00:00,,0,1984,1163780.1984.9.7,,14.3,0,,0,,3.7,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.3,0,0,,8,22,,40,9.2,,82,,1163780,0,,,BC,1984-09-08 00:00:00,T,0,1984,1163780.1984.9.8,,16.3,43,,0,,1.7,T,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20,0,0,,9,1,,46,11.1,,94,,1163780,3.6,,,BC,1984-09-09 00:00:00,,3.6,1984,1163780.1984.9.9,,15.6,41,,0,,2.4,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.5,0,0,,10,0,,67,9,,100,,1163780,1.4,,,BC,1984-09-10 00:00:00,,1.4,1984,1163780.1984.9.10,,12.8,0,,0,,5.2,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.7,0,0,,11,27,,45,6.2,,93,,1163780,2.6,,,BC,1984-09-11 00:00:00,,2.6,1984,1163780.1984.9.11,,12,41,,0,,6,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.5,0,0,,12,0,,55,5.7,,100,,1163780,2.8,,,BC,1984-09-12 00:00:00,,2.8,1984,1163780.1984.9.12,,11.1,0,,0,,6.9,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,18.4,0,0,,13,0,,39,8,,93,,1163780,0,,,BC,1984-09-13 00:00:00,T,0,1984,1163780.1984.9.13,,13.2,0,,0,,4.8,T,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,19.8,0,0,,14,0,,40,4.8,,93,,1163780,0,,,BC,1984-09-14 00:00:00,,0,1984,1163780.1984.9.14,,12.3,0,,0,,5.7,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.9,0,0,,15,11,,38,7.9,,81,,1163780,0,,,BC,1984-09-15 00:00:00,,0,1984,1163780.1984.9.15,,14.9,33,,0,,3.1,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.9,0,0,,16,18,,50,12,,94,,1163780,1.6,,,BC,1984-09-16 00:00:00,,1.6,1984,1163780.1984.9.16,,17,57,,0,,1,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,27.3,0,5,,17,20,,39,18.6,,56,,1163780,0,,,BC,1984-09-17 00:00:00,,0,1984,1163780.1984.9.17,,23,57,,0,,0,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,26.5,0,2,,18,0,,30,13.5,,77,,1163780,0,,,BC,1984-09-18 00:00:00,,0,1984,1163780.1984.9.18,,20,0,,0,,0,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.1,0,0,,19,0,,29,8.6,,87,,1163780,0,,,BC,1984-09-19 00:00:00,,0,1984,1163780.1984.9.19,,15.4,0,,0,,2.6,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.9,0,0,,20,28,,55,10.2,,93,,1163780,3.4,,,BC,1984-09-20 00:00:00,,3.4,1984,1163780.1984.9.20,,12.6,48,,0,,5.4,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12.2,0,0,,21,27,,50,9.1,,81,,1163780,0,,,BC,1984-09-21 00:00:00,T,0,1984,1163780.1984.9.21,,10.7,48,,0,,7.3,T,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,11.5,0,0,,22,0,,66,7.8,,93,,1163780,0.4,,,BC,1984-09-22 00:00:00,,0.4,1984,1163780.1984.9.22,,9.7,0,,0,,8.3,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12.9,0,0,,23,27,,41,6.6,,62,,1163780,0,,,BC,1984-09-23 00:00:00,,0,1984,1163780.1984.9.23,,9.8,46,,0,,8.2,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.9,0,0,,24,0,,29,0.4,,86,,1163780,0,,,BC,1984-09-24 00:00:00,,0,1984,1163780.1984.9.24,,7.7,0,,0,,10.3,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.1,0,0,,25,0,,30,-0.5,,86,,1163780,0,,,BC,1984-09-25 00:00:00,,0,1984,1163780.1984.9.25,,6.8,0,,0,,11.2,,9
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,15.4,0,0,,26,0,,31,5.2,,66,,1163780,0,,,BC,1984-09-26 00:00:00,,0,1984,1163780.1984.9.26,,10.3,0,,0,,7.7,,9
