x,y,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,STATION_NAME,TOTAL_PRECIPITATION,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,SPEED_MAX_GUST,LOCAL_YEAR,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SNOW_ON_GROUND_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_DATE,MIN_TEMPERATURE_FLAG
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-5.6,,-15.6,,,1949,-10.6,,,,BC,,1,,1163840.1949.1.26,,26,,1163840,,0,28.6,1949-01-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-3.3,,-10.6,,,1949,-7,,,,BC,,1,,1163840.1949.1.27,,27,,1163840,,0,25,1949-01-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,11.4,11.4,,,-7.8,,-20,,,1949,-13.9,,,,BC,,1,,1163840.1949.1.28,,28,,1163840,,0,31.9,1949-01-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,1.3,1.3,,,-4.4,,-12.8,,,1949,-8.6,,,,BC,,1,,1163840.1949.1.29,,29,,1163840,,0,26.6,1949-01-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-3.3,,-12.8,,,1949,-8.1,,,,BC,,1,,1163840.1949.1.30,,30,,1163840,,0,26.1,1949-01-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-3.9,,-9.4,,,1949,-6.7,,,,BC,,1,,1163840.1949.1.31,,31,,1163840,,0,24.7,1949-01-31 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-5.6,,-15,,,1949,-10.3,,,,BC,,2,,1163840.1949.2.1,,1,,1163840,,0,28.3,1949-02-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-3.9,,-16.1,,,1949,-10,,,,BC,,2,,1163840.1949.2.2,,2,,1163840,,0,28,1949-02-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,1.3,1.3,,,-3.9,,-9.4,,,1949,-6.7,,,,BC,,2,,1163840.1949.2.3,,3,,1163840,,0,24.7,1949-02-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-8.3,,-10.6,,,1949,-9.5,,,,BC,,2,,1163840.1949.2.4,,4,,1163840,,0,27.5,1949-02-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,3,3,,,-8.3,,-26.1,,,1949,-17.2,,,,BC,,2,,1163840.1949.2.5,,5,,1163840,,0,35.2,1949-02-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-4.4,,-16.7,,,1949,-10.6,,,,BC,,2,,1163840.1949.2.6,,6,,1163840,,0,28.6,1949-02-06 0:00,
-120.35,50.68333333,,T,0,,T,KAMLOOPS MISSION FLATS,0,0,,,-7.8,,-11.7,,,1949,-9.8,,,,BC,,2,,1163840.1949.2.7,,7,,1163840,,0,27.8,1949-02-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-7.8,,-21.1,,,1949,-14.5,,,,BC,,2,,1163840.1949.2.8,,8,,1163840,,0,32.5,1949-02-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.2,,-16.7,,,1949,-4.8,,,,BC,,2,,1163840.1949.2.9,,9,,1163840,,0,22.8,1949-02-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.2,,-10.6,,,1949,-1.7,,,,BC,,2,,1163840.1949.2.10,,10,,1163840,,0,19.7,1949-02-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0.5,0.5,,,-7.2,,-17.8,,,1949,-12.5,,,,BC,,2,,1163840.1949.2.11,,11,,1163840,,0,30.5,1949-02-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-15.6,,-27.2,,,1949,-21.4,,,,BC,,2,,1163840.1949.2.12,,12,,1163840,,0,39.4,1949-02-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0.8,0.8,,,-11.7,,-24.4,,,1949,-18.1,,,,BC,,2,,1163840.1949.2.13,,13,,1163840,,0,36.1,1949-02-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,1,1,,,-8.9,,-24.4,,,1949,-16.7,,,,BC,,2,,1163840.1949.2.14,,14,,1163840,,0,34.7,1949-02-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-1.1,,-20.6,,,1949,-10.9,,,,BC,,2,,1163840.1949.2.15,,15,,1163840,,0,28.9,1949-02-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,9.4,,-8.3,,,1949,0.6,,,,BC,,2,,1163840.1949.2.16,,16,,1163840,,0,17.4,1949-02-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.3,,-1.7,,,1949,0.8,,,,BC,,2,,1163840.1949.2.17,,17,,1163840,,0,17.2,1949-02-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,-2.8,,-11.7,,,1949,-7.3,,,,BC,,2,,1163840.1949.2.18,,18,,1163840,,0,25.3,1949-02-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,2.5,2.5,,,-12.2,,-23.3,,,1949,-17.8,,,,BC,,2,,1163840.1949.2.19,,19,,1163840,,0,35.8,1949-02-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0.8,0.8,,,-10,,-16.1,,,1949,-13.1,,,,BC,,2,,1163840.1949.2.20,,20,,1163840,,0,31.1,1949-02-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,2.2,,-13.9,,,1949,-5.9,,,,BC,,2,,1163840.1949.2.21,,21,,1163840,,0,23.9,1949-02-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-5,,,1949,0.3,,,,BC,,2,,1163840.1949.2.22,,22,,1163840,,0,17.7,1949-02-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.3,,2.2,,,1949,5.3,,,,BC,,2,,1163840.1949.2.23,,23,,1163840,,0,12.7,1949-02-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,4.4,,-0.6,,,1949,1.9,,,,BC,,2,,1163840.1949.2.24,,24,,1163840,,0,16.1,1949-02-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.1,,0.6,,,1949,3.4,,,,BC,,2,,1163840.1949.2.25,,25,,1163840,,0,14.6,1949-02-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.9,,-1.7,,,1949,1.1,,,,BC,,2,,1163840.1949.2.26,,26,,1163840,,0,16.9,1949-02-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,1.7,,-2.2,,,1949,-0.3,,,,BC,,2,,1163840.1949.2.27,,27,,1163840,,0,18.3,1949-02-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,3.3,,-3.3,,,1949,0,,,,BC,,2,,1163840.1949.2.28,,28,,1163840,,0,18,1949-02-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-6.7,,,1949,-0.6,,,,BC,,3,,1163840.1949.3.1,,1,,1163840,,0,18.6,1949-03-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.2,,-4.4,,,1949,1.4,,,,BC,,3,,1163840.1949.3.2,,2,,1163840,,0,16.6,1949-03-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.9,,-3.3,,,1949,2.8,,,,BC,,3,,1163840.1949.3.3,,3,,1163840,,0,15.2,1949-03-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,7.8,,-3.9,,,1949,2,,,,BC,,3,,1163840.1949.3.4,,4,,1163840,,0,16,1949-03-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10.6,,-1.1,,,1949,4.8,,,,BC,,3,,1163840.1949.3.5,,5,,1163840,,0,13.2,1949-03-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-2.8,,,1949,1.4,,,,BC,,3,,1163840.1949.3.6,,6,,1163840,,0,16.6,1949-03-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5,,-3.9,,,1949,0.6,,,,BC,,3,,1163840.1949.3.7,,7,,1163840,,0,17.4,1949-03-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,4.4,,-2.8,,,1949,0.8,,,,BC,,3,,1163840.1949.3.8,,8,,1163840,,0,17.2,1949-03-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-7.8,,,1949,-1.1,,,,BC,,3,,1163840.1949.3.9,,9,,1163840,,0,19.1,1949-03-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,8.9,,-8.3,,,1949,0.3,,,,BC,,3,,1163840.1949.3.10,,10,,1163840,,0,17.7,1949-03-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.7,,-7.8,,,1949,-0.6,,,,BC,,3,,1163840.1949.3.11,,11,,1163840,,0,18.6,1949-03-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,5.6,,-5,,,1949,0.3,,,,BC,,3,,1163840.1949.3.12,,12,,1163840,,0,17.7,1949-03-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,4.4,,-3.9,,,1949,0.3,,,,BC,,3,,1163840.1949.3.13,,13,,1163840,,0,17.7,1949-03-13 0:00,
-120.35,50.68333333,,,1,,,KAMLOOPS MISSION FLATS,1,0,,,0.6,,-10,,,1949,-4.7,,,,BC,,3,,1163840.1949.3.14,,14,,1163840,,0,22.7,1949-03-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,1.7,,-3.3,,,1949,-0.8,,,,BC,,3,,1163840.1949.3.15,,15,,1163840,,0,18.8,1949-03-15 0:00,
-120.35,50.68333333,,,0.3,,,KAMLOOPS MISSION FLATS,0.3,0,,,5,,-2.2,,,1949,1.4,,,,BC,,3,,1163840.1949.3.16,,16,,1163840,,0,16.6,1949-03-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.7,,0,,,1949,3.4,,,,BC,,3,,1163840.1949.3.17,,17,,1163840,,0,14.6,1949-03-17 0:00,
-120.35,50.68333333,,,3.8,,,KAMLOOPS MISSION FLATS,3.8,0,,,12.2,,0.6,,,1949,6.4,,,,BC,,3,,1163840.1949.3.18,,18,,1163840,,0,11.6,1949-03-18 0:00,
-120.35,50.68333333,,,7.6,,,KAMLOOPS MISSION FLATS,7.6,0,,,8.3,,3.3,,,1949,5.8,,,,BC,,3,,1163840.1949.3.19,,19,,1163840,,0,12.2,1949-03-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,1.7,,,1949,6.4,,,,BC,,3,,1163840.1949.3.20,,20,,1163840,,0,11.6,1949-03-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,2.8,,,1949,7.3,,,,BC,,3,,1163840.1949.3.21,,21,,1163840,,0,10.7,1949-03-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.2,,-2.8,,,1949,4.7,,,,BC,,3,,1163840.1949.3.22,,22,,1163840,,0,13.3,1949-03-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,-0.6,,,1949,6.7,,,,BC,,3,,1163840.1949.3.23,,23,,1163840,,0,11.3,1949-03-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,14.4,,-2.2,,,1949,6.1,,,,BC,,3,,1163840.1949.3.24,,24,,1163840,,0,11.9,1949-03-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.7,,-1.7,,,1949,5,,,,BC,,3,,1163840.1949.3.25,,25,,1163840,,0,13,1949-03-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.2,,1.1,,,1949,6.7,,,,BC,,3,,1163840.1949.3.26,,26,,1163840,,0,11.3,1949-03-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,10.6,,0,,,1949,5.3,,,,BC,,3,,1163840.1949.3.27,,27,,1163840,,0,12.7,1949-03-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,11.1,,-0.6,,,1949,5.3,,,,BC,,3,,1163840.1949.3.28,,28,,1163840,,0,12.7,1949-03-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,6.1,,0,,,1949,3.1,,,,BC,,3,,1163840.1949.3.29,,29,,1163840,,0,14.9,1949-03-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.8,,-1.1,,,1949,5.9,,,,BC,,3,,1163840.1949.3.30,,30,,1163840,,0,12.1,1949-03-30 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,13.9,,-3.3,,,1949,5.3,,,,BC,,3,,1163840.1949.3.31,,31,,1163840,,0,12.7,1949-03-31 0:00,
-120.35,50.68333333,,,6.4,,,KAMLOOPS MISSION FLATS,6.4,0,,,10,,2.2,,,1949,6.1,,,,BC,,4,,1163840.1949.4.1,,1,,1163840,,0,11.9,1949-04-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15,,2.8,,,1949,8.9,,,,BC,,4,,1163840.1949.4.2,,2,,1163840,,0,9.1,1949-04-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,14.4,,0.6,,,1949,7.5,,,,BC,,4,,1163840.1949.4.3,,3,,1163840,,0,10.5,1949-04-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,4.4,,,1949,12.8,,,,BC,,4,,1163840.1949.4.4,,4,,1163840,,0,5.2,1949-04-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,17.8,,5.6,,,1949,11.7,,,,BC,,4,,1163840.1949.4.5,,5,,1163840,,0,6.3,1949-04-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,0,,,1949,7,,,,BC,,4,,1163840.1949.4.6,,6,,1163840,,0,11,1949-04-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.9,,4.4,,,1949,11.7,,,,BC,,4,,1163840.1949.4.7,,7,,1163840,,0,6.3,1949-04-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15,,2.2,,,1949,8.6,,,,BC,,4,,1163840.1949.4.8,,8,,1163840,,0,9.4,1949-04-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.1,,3.3,,,1949,9.7,,,,BC,,4,,1163840.1949.4.9,,9,,1163840,,0,8.3,1949-04-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,3.9,,,1949,13.6,,,,BC,,4,,1163840.1949.4.10,,10,,1163840,,0,4.4,1949-04-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.1,,8.9,,,1949,12.5,,,,BC,,4,,1163840.1949.4.11,,11,,1163840,,0,5.5,1949-04-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,7.8,,,1949,11.7,,,,BC,,4,,1163840.1949.4.12,,12,,1163840,,0,6.3,1949-04-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,5.6,,,1949,10.6,,,,BC,,4,,1163840.1949.4.13,,13,,1163840,,0,7.4,1949-04-13 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,18.9,T,-2.2,,,1949,8.4,,,,BC,,4,,1163840.1949.4.14,,14,,1163840,,0,9.6,1949-04-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,17.8,,6.7,,,1949,12.3,,,,BC,,4,,1163840.1949.4.15,,15,,1163840,,0,5.7,1949-04-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,3.9,,,1949,13.9,,,,BC,,4,,1163840.1949.4.16,,16,,1163840,,0,4.1,1949-04-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,2.8,,,1949,13.1,,,,BC,,4,,1163840.1949.4.17,,17,,1163840,,0,4.9,1949-04-17 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,22.2,T,10.6,,,1949,16.4,,,,BC,,4,,1163840.1949.4.18,,18,,1163840,,0,1.6,1949-04-18 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,22.2,T,6.7,,,1949,14.5,,,,BC,,4,,1163840.1949.4.19,,19,,1163840,,0,3.5,1949-04-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,1.7,,,1949,9.2,,,,BC,,4,,1163840.1949.4.20,,20,,1163840,,0,8.8,1949-04-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15,,1.1,,,1949,8.1,,,,BC,,4,,1163840.1949.4.21,,21,,1163840,,0,9.9,1949-04-21 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,16.1,,-2.2,,,1949,7,,,,BC,,4,,1163840.1949.4.22,,22,,1163840,,0,11,1949-04-22 0:00,
-120.35,50.68333333,,,0,,T,KAMLOOPS MISSION FLATS,0,0,,,16.7,T,5.6,,,1949,11.2,,,,BC,,4,,1163840.1949.4.23,,23,,1163840,,0,6.8,1949-04-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,0.6,,,1949,8.1,,,,BC,,4,,1163840.1949.4.24,,24,,1163840,,0,9.9,1949-04-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,14.4,,3.3,,,1949,8.9,,,,BC,,4,,1163840.1949.4.25,,25,,1163840,,0,9.1,1949-04-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,4.4,,,1949,10.6,,,,BC,,4,,1163840.1949.4.26,,26,,1163840,,0,7.4,1949-04-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,5.6,,,1949,14.2,,,,BC,,4,,1163840.1949.4.27,,27,,1163840,,0,3.8,1949-04-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20.6,,10,,,1949,15.3,,,,BC,,4,,1163840.1949.4.28,,28,,1163840,,0,2.7,1949-04-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,3.3,,,1949,10,,,,BC,,4,,1163840.1949.4.29,,29,,1163840,,0,8,1949-04-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15,,3.3,,,1949,9.2,,,,BC,,4,,1163840.1949.4.30,,30,,1163840,,0,8.8,1949-04-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,12.2,,2.8,,,1949,7.5,,,,BC,,5,,1163840.1949.5.1,,1,,1163840,,0,10.5,1949-05-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.9,,4.4,,,1949,11.7,,,,BC,,5,,1163840.1949.5.2,,2,,1163840,,0,6.3,1949-05-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,5,,,1949,9.5,,,,BC,,5,,1163840.1949.5.3,,3,,1163840,,0,8.5,1949-05-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.1,,-0.6,,,1949,7.8,,,,BC,,5,,1163840.1949.5.4,,4,,1163840,,0,10.2,1949-05-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,17.8,,-1.1,,,1949,8.4,,,,BC,,5,,1163840.1949.5.5,,5,,1163840,,0,9.6,1949-05-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,2.2,,,1949,13.9,,,,BC,,5,,1163840.1949.5.6,,6,,1163840,,0,4.1,1949-05-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.3,,6.7,,,1949,17.5,,,,BC,,5,,1163840.1949.5.7,,7,,1163840,,0,0.5,1949-05-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,7.2,,,1949,18.6,,,,BC,,5,,1163840.1949.5.8,,8,,1163840,,0.6,0,1949-05-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,6.7,,,1949,18.9,,,,BC,,5,,1163840.1949.5.9,,9,,1163840,,0.9,0,1949-05-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,6.1,,,1949,18.4,,,,BC,,5,,1163840.1949.5.10,,10,,1163840,,0.4,0,1949-05-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,7.2,,,1949,19.2,,,,BC,,5,,1163840.1949.5.11,,11,,1163840,,1.2,0,1949-05-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,11.1,,,1949,20.9,,,,BC,,5,,1163840.1949.5.12,,12,,1163840,,2.9,0,1949-05-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,6.1,,,1949,18.6,,,,BC,,5,,1163840.1949.5.13,,13,,1163840,,0.6,0,1949-05-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,6.1,,,1949,18.1,,,,BC,,5,,1163840.1949.5.14,,14,,1163840,,0.1,0,1949-05-14 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,8.9,,,1949,19.5,,,,BC,,5,,1163840.1949.5.15,,15,,1163840,,1.5,0,1949-05-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,10.6,,,1949,13.7,,,,BC,,5,,1163840.1949.5.16,,16,,1163840,,0,4.3,1949-05-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,9.4,,,1949,16.1,,,,BC,,5,,1163840.1949.5.17,,17,,1163840,,0,1.9,1949-05-17 0:00,
-120.35,50.68333333,,,0.8,,,KAMLOOPS MISSION FLATS,0.8,0,,,27.2,,3.3,,,1949,15.3,,,,BC,,5,,1163840.1949.5.18,,18,,1163840,,0,2.7,1949-05-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20,,11.1,,,1949,15.6,,,,BC,,5,,1163840.1949.5.19,,19,,1163840,,0,2.4,1949-05-19 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,26.1,,8.9,,,1949,17.5,,,,BC,,5,,1163840.1949.5.20,,20,,1163840,,0,0.5,1949-05-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,8.9,,,1949,15.9,,,,BC,,5,,1163840.1949.5.21,,21,,1163840,,0,2.1,1949-05-21 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,18.9,,14.4,,,1949,16.7,,,,BC,,5,,1163840.1949.5.22,,22,,1163840,,0,1.3,1949-05-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,8.9,,,1949,17.5,,,,BC,,5,,1163840.1949.5.23,,23,,1163840,,0,0.5,1949-05-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,7.8,,,1949,15.6,,,,BC,,5,,1163840.1949.5.24,,24,,1163840,,0,2.4,1949-05-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,7.2,,,1949,16.7,,,,BC,,5,,1163840.1949.5.25,,25,,1163840,,0,1.3,1949-05-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,24.4,,11.1,,,1949,17.8,,,,BC,,5,,1163840.1949.5.26,,26,,1163840,,0,0.2,1949-05-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20.6,,13.3,,,1949,17,,,,BC,,5,,1163840.1949.5.27,,27,,1163840,,0,1,1949-05-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.1,,10,,,1949,13.1,,,,BC,,5,,1163840.1949.5.28,,28,,1163840,,0,4.9,1949-05-28 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,21.1,,5.6,,,1949,13.4,,,,BC,,5,,1163840.1949.5.29,,29,,1163840,,0,4.6,1949-05-29 0:00,
-120.35,50.68333333,,,0.5,,,KAMLOOPS MISSION FLATS,0.5,0,,,26.1,,3.9,,,1949,15,,,,BC,,5,,1163840.1949.5.30,,30,,1163840,,0,3,1949-05-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25,,11.1,,,1949,18.1,,,,BC,,5,,1163840.1949.5.31,,31,,1163840,,0.1,0,1949-05-31 0:00,
