x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,ID,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,11.1,2011,,2011-05-13 00:00:00,0,41,15.1,0,,,,,13,,1096439.2011.5.13,17,,,,-1.4,6.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,12.1,2011,,2011-05-14 00:00:00,0,0,11.5,0,,,,,14,,1096439.2011.5.14,0,,,,0.2,5.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,7.1,2011,,2011-05-15 00:00:00,0,0,21.6,0,,,,,15,,1096439.2011.5.15,0,,,,0.1,10.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,,2011,E,2011-05-16 00:00:00,,43,,,M,,,M,16,M,1096439.2011.5.16,23,,M,M,7.8,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,11.6,2011,,2011-05-17 00:00:00,12.3,39,9.6,0,,,,,17,,1096439.2011.5.17,25,,,,3.2,6.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,10.2,2011,,2011-05-18 00:00:00,0,37,13.1,0,,,,,18,,1096439.2011.5.18,18,,,,2.4,7.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,9.2,2011,,2011-05-19 00:00:00,0,35,18.4,0,,,,,19,,1096439.2011.5.19,8,,,,-0.9,8.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,6.2,2011,,2011-05-20 00:00:00,0,37,21.1,0,,,,,20,,1096439.2011.5.20,19,,,,2.5,11.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,6,2011,,2011-05-21 00:00:00,3.3,61,21.9,0,,,,,21,,1096439.2011.5.21,36,,,,2,12,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,7.6,2011,,2011-05-22 00:00:00,0,39,14.9,0,,,,,22,,1096439.2011.5.22,18,,,,5.8,10.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,8.3,2011,,2011-05-23 00:00:00,0.5,0,13,0,,,,,23,,1096439.2011.5.23,0,,,,6.4,9.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,8.7,2011,,2011-05-24 00:00:00,0,32,14.8,0,,,,,24,,1096439.2011.5.24,2,,,,3.7,9.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5.3,2011,,2011-05-25 00:00:00,0,44,20,0,,,,,25,,1096439.2011.5.25,3,,,,5.3,12.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5.2,2011,,2011-05-26 00:00:00,0.5,41,17.3,0,,,,,26,,1096439.2011.5.26,16,,,,8.2,12.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,9.6,2011,,2011-05-27 00:00:00,0,48,12.5,0,,,,,27,,1096439.2011.5.27,19,,,,4.2,8.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,5.8,2011,,2011-05-28 00:00:00,0.3,41,19.3,0,,,,,28,,1096439.2011.5.28,15,,,,5,12.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,6.4,2011,,2011-05-29 00:00:00,0,32,21.1,0,,,,,29,,1096439.2011.5.29,31,,,,2.1,11.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,5,,,,7.8,2011,,2011-05-31 00:00:00,0,41,19.8,0,,,,,31,,1096439.2011.5.31,4,,,,0.6,10.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6,2011,,2011-06-01 00:00:00,0,43,20.7,0,,,,,1,,1096439.2011.6.1,16,,,,3.2,12,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.3,2011,,2011-06-02 00:00:00,0,56,21.6,0,,,,,2,,1096439.2011.6.2,18,,,,5.7,13.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,2.5,2011,,2011-06-03 00:00:00,0,43,21.8,0,,,,,3,,1096439.2011.6.3,1,,,,9.2,15.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6.7,2011,,2011-06-04 00:00:00,0,37,19.6,0,,,,,4,,1096439.2011.6.4,35,,,,2.9,11.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.2,2011,,2011-06-05 00:00:00,0,0,18.9,0,,,,,5,,1096439.2011.6.5,0,,,,6.6,12.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.1,2011,,2011-06-06 00:00:00,1,50,22,0,,,,,6,,1096439.2011.6.6,11,,,,-0.2,10.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.8,2011,,2011-06-07 00:00:00,0.3,56,18.2,0,,,,,7,,1096439.2011.6.7,1,,,,8.2,13.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,,2011,E,2011-06-08 00:00:00,0,0,,,M,,,,8,M,1096439.2011.6.8,0,,M,M,3.4,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,,2011,M,2011-06-09 00:00:00,,35,,,M,,,M,9,M,1096439.2011.6.9,23,,M,M,,,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.8,2011,,2011-06-10 00:00:00,0.3,35,16.3,0,,,,,10,,1096439.2011.6.10,17,,,,8.1,12.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,6.7,2011,,2011-06-11 00:00:00,0,0,18.9,0,,,,,11,,1096439.2011.6.11,0,,,,3.7,11.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.3,2011,,2011-06-12 00:00:00,0,37,20.7,0,,,,,12,,1096439.2011.6.12,22,,,,4.6,12.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.6,2011,,2011-06-13 00:00:00,7.1,43,16.4,0,,,,,13,,1096439.2011.6.13,20,,,,8.3,12.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,8.2,2011,,2011-06-14 00:00:00,0.8,41,15.5,0,,,,,14,,1096439.2011.6.14,20,,,,4.1,9.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,8.2,2011,,2011-06-15 00:00:00,0.3,0,14.8,0,,,,,15,,1096439.2011.6.15,0,,,,4.8,9.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.1,2011,,2011-06-16 00:00:00,0,0,20.5,0,,,,,16,,1096439.2011.6.16,0,,,,5.2,12.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.5,2011,,2011-06-17 00:00:00,0,32,22.4,0,,,,,17,,1096439.2011.6.17,3,,,,6.5,14.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.2,2011,,2011-06-18 00:00:00,0,0,19.7,0,,,,,18,,1096439.2011.6.18,0,,,,7.9,13.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.7,2011,,2011-06-19 00:00:00,0,0,17.2,0,,,,,19,,1096439.2011.6.19,0,,,,11.4,14.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.3,2011,,2011-06-21 00:00:00,0,0,22,0,,,,,21,,1096439.2011.6.21,0,,,,3.4,12.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.2,2011,,2011-06-22 00:00:00,0,35,23.7,0,,,,,22,,1096439.2011.6.22,18,,,,5.8,14.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,5.9,2011,,2011-06-23 00:00:00,3.5,43,15.3,0,,,,,23,,1096439.2011.6.23,30,,,,8.9,12.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,9.2,2011,,2011-06-24 00:00:00,9,33,10.6,0,,,,,24,,1096439.2011.6.24,18,,,,7,8.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.9,2011,,2011-06-25 00:00:00,0.3,32,14.3,0,,,,,25,,1096439.2011.6.25,18,,,,5.8,10.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.3,2011,,2011-06-27 00:00:00,0,37,24.8,0,,,,,27,,1096439.2011.6.27,18,,,,4.6,14.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,4.2,2011,,2011-06-28 00:00:00,8.6,32,15.2,0,,,,,28,,1096439.2011.6.28,19,,,,12.3,13.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,3.1,2011,,2011-06-29 00:00:00,4.1,37,18.7,0,,,,,29,,1096439.2011.6.29,19,,,,11,14.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,6,,,,7.6,2011,,2011-06-30 00:00:00,0.5,46,14.7,0,,,,,30,,1096439.2011.6.30,24,,,,6,10.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,8.2,2011,,2011-07-01 00:00:00,6.6,39,15.5,0,,,,,1,,1096439.2011.7.1,17,,,,4,9.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5,2011,,2011-07-02 00:00:00,2.6,65,17.4,0,,,,,2,,1096439.2011.7.2,24,,,,8.6,13,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5.5,2011,,2011-07-03 00:00:00,10.4,48,16.7,0,,,,,3,,1096439.2011.7.3,23,,,,8.3,12.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,7.4,2011,,2011-07-04 00:00:00,0,41,19.2,0,,,,,4,,1096439.2011.7.4,28,,,,1.9,10.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.7,2011,,2011-07-05 00:00:00,0,44,19.9,0,,,,,5,,1096439.2011.7.5,9,,,,8.6,14.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.7,2011,,2011-07-06 00:00:00,2.6,0,19.5,0,,,,,6,,1096439.2011.7.6,0,,,,9,14.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,7.9,2011,,2011-07-07 00:00:00,1.6,43,15,0,,,,,7,,1096439.2011.7.7,33,,,,5.1,10.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,7.8,2011,,2011-07-08 00:00:00,25.5,39,12.5,0,,,,,8,,1096439.2011.7.8,27,,,,7.8,10.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,6,2011,,2011-07-09 00:00:00,0.8,0,15.5,0,,,,,9,,1096439.2011.7.9,0,,,,8.5,12,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3,2011,,2011-07-11 00:00:00,0.6,0,19.8,0,,,,,11,,1096439.2011.7.11,0,,,,10.2,15,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2.4,2011,,2011-07-12 00:00:00,0.3,0,22,0,,,,,12,,1096439.2011.7.12,0,,,,9.1,15.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.3,2011,,2011-07-13 00:00:00,8.1,46,19.6,0,,,,,13,,1096439.2011.7.13,16,,,,9.8,14.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,5,2011,,2011-07-14 00:00:00,7.3,65,18.2,0,,,,,14,,1096439.2011.7.14,21,,,,7.8,13,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.9,2011,,2011-07-15 00:00:00,6.8,39,18,0,,,,,15,,1096439.2011.7.15,20,,,,10.2,14.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2.7,2011,,2011-07-16 00:00:00,5.6,32,21.3,0,,,,,16,,1096439.2011.7.16,19,,,,9.2,15.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,0.8,2011,,2011-07-17 00:00:00,0.5,48,22.7,0,,,,,17,,1096439.2011.7.17,17,,,,11.7,17.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3,2011,,2011-07-18 00:00:00,1,32,20,0,,,,,18,,1096439.2011.7.18,28,,,,10,15,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.6,2011,,2011-07-19 00:00:00,0,41,19.6,0,,,,,19,,1096439.2011.7.19,32,,,,9.1,14.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,3.9,2011,,2011-07-20 00:00:00,3.8,43,18.5,0,,,,,20,,1096439.2011.7.20,18,,,,9.6,14.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,7.7,2011,,2011-07-21 00:00:00,3.6,0,12.6,0,,,,,21,,1096439.2011.7.21,0,,,,7.9,10.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,6.7,2011,,2011-07-22 00:00:00,16.3,0,14.2,0,,,,,22,,1096439.2011.7.22,0,,,,8.4,11.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4.9,2011,,2011-07-23 00:00:00,1.8,43,21.4,0,,,,,23,,1096439.2011.7.23,23,,,,4.7,13.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,0.8,2011,,2011-07-24 00:00:00,2.5,33,23,0,,,,,24,,1096439.2011.7.24,27,,,,11.4,17.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2.7,2011,,2011-07-25 00:00:00,1.5,32,21.8,0,,,,,25,,1096439.2011.7.25,32,,,,8.7,15.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,2.7,2011,,2011-07-26 00:00:00,0,33,19.6,0,,,,,26,,1096439.2011.7.26,25,,,,10.9,15.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4,2011,,2011-07-27 00:00:00,0,32,18.2,0,,,,,27,,1096439.2011.7.27,22,,,,9.8,14,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4.8,2011,,2011-07-28 00:00:00,1.1,35,16.3,0,,,,,28,,1096439.2011.7.28,18,,,,10.1,13.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,4.1,2011,,2011-07-29 00:00:00,0.3,0,19,0,,,,,29,,1096439.2011.7.29,0,,,,8.8,13.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,8.1,2011,,2011-07-30 00:00:00,15.3,0,12.5,0,,,,,30,,1096439.2011.7.30,0,,,,7.2,9.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,7,,,,7.1,2011,,2011-07-31 00:00:00,6.6,37,15.7,0,,,,,31,,1096439.2011.7.31,27,,,,6.1,10.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,5.4,2011,,2011-08-01 00:00:00,0,37,20,0,,,,,1,,1096439.2011.8.1,17,,,,5.1,12.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,1.5,2011,,2011-08-03 00:00:00,0,0,22.8,0,,,,,3,,1096439.2011.8.3,0,,,,10.2,16.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,2.7,2011,,2011-08-04 00:00:00,0,0,24.7,0,,,,,4,,1096439.2011.8.4,0,,,,5.8,15.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.1,2011,,2011-08-05 00:00:00,2.5,39,21.2,0,,,,,5,,1096439.2011.8.5,28,,,,8.6,14.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,M,,6,2011,E,2011-08-06 00:00:00,2.5,,18.2,0,E,,M,E,6,E,1096439.2011.8.6,,,E,E,5.7,12,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.8,2011,,2011-08-07 00:00:00,0,0,22.4,0,,,,,7,,1096439.2011.8.7,0,,,,5.9,14.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.2,2011,,2011-08-08 00:00:00,0,0,25.1,0,,,,,8,,1096439.2011.8.8,0,,,,4.5,14.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,2,2011,,2011-08-09 00:00:00,0,0,24.5,0,,,,,9,,1096439.2011.8.9,0,,,,7.4,16,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.1,2011,,2011-08-10 00:00:00,0,0,24.7,0,,,,,10,,1096439.2011.8.10,0,,,,5.1,14.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.5,2011,,2011-08-12 00:00:00,0,0,18.6,0,,,,,12,,1096439.2011.8.12,0,,,,4.3,11.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,7,2011,,2011-08-13 00:00:00,1.3,44,17.5,0,,,,,13,,1096439.2011.8.13,31,,,,4.5,11,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.8,2011,,2011-08-14 00:00:00,3.4,39,16.3,0,,,,,14,,1096439.2011.8.14,26,,,,6.1,11.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.6,2011,,2011-08-15 00:00:00,0.3,39,17.3,0,,,,,15,,1096439.2011.8.15,25,,,,5.5,11.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,M,,7.1,2011,E,2011-08-16 00:00:00,0.3,,17,0,E,,M,E,16,E,1096439.2011.8.16,,,E,E,4.8,10.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.1,2011,,2011-08-17 00:00:00,4.3,41,16.6,0,,,,,17,,1096439.2011.8.17,32,,,,7.1,11.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.7,2011,,2011-08-18 00:00:00,0,0,17.9,0,,,,,18,,1096439.2011.8.18,0,,,,4.6,11.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,6.4,2011,,2011-08-19 00:00:00,0,0,18.8,0,,,,,19,,1096439.2011.8.19,0,,,,4.3,11.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,0,2011,,2011-08-20 00:00:00,0,35,25.6,0.7,,,,,20,,1096439.2011.8.20,18,,,,11.8,18.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,1.6,2011,,2011-08-21 00:00:00,4.3,35,19.2,0,,,,,21,,1096439.2011.8.21,18,,,,13.5,16.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.5,2011,,2011-08-22 00:00:00,13.3,33,17.3,0,,,,,22,,1096439.2011.8.22,33,,,,11.7,14.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,4.4,2011,,2011-08-23 00:00:00,0.3,0,18.9,0,,,,,23,,1096439.2011.8.23,0,,,,8.3,13.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.3,2011,,2011-08-24 00:00:00,0.5,35,21.8,0,,,,,24,,1096439.2011.8.24,22,,,,7.6,14.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,9.6,2011,,2011-08-25 00:00:00,0,0,17.6,0,,,,,25,,1096439.2011.8.25,0,,,,-0.8,8.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,5.1,2011,,2011-08-26 00:00:00,0,0,22.3,0,,,,,26,,1096439.2011.8.26,0,,,,3.5,12.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.4,2011,,2011-08-27 00:00:00,0,0,22.1,0,,,,,27,,1096439.2011.8.27,0,,,,7.1,14.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,4,2011,,2011-08-28 00:00:00,0,0,23.9,0,,,,,28,,1096439.2011.8.28,0,,,,4.1,14,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,3.7,2011,,2011-08-29 00:00:00,6.6,35,18.5,0,,,,,29,,1096439.2011.8.29,30,,,,10,14.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,7.8,2011,,2011-08-30 00:00:00,0.3,35,16.5,0,,,,,30,,1096439.2011.8.30,21,,,,3.8,10.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,8,,,,8.2,2011,,2011-08-31 00:00:00,0,0,17.1,0,,,,,31,,1096439.2011.8.31,0,,,,2.5,9.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,8.1,2011,,2011-09-01 00:00:00,2.3,57,16.1,0,,,,,1,,1096439.2011.9.1,33,,,,3.7,9.9,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,7,2011,,2011-09-02 00:00:00,0,0,16.5,0,,,,,2,,1096439.2011.9.2,0,,,,5.4,11,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,7.3,2011,,2011-09-03 00:00:00,0,35,20.1,0,,,,,3,,1096439.2011.9.3,18,,,,1.2,10.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,4.3,2011,,2011-09-04 00:00:00,0,37,21.9,0,,,,,4,,1096439.2011.9.4,19,,,,5.4,13.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,5,2011,,2011-09-05 00:00:00,0,37,20.8,0,,,,,5,,1096439.2011.9.5,19,,,,5.1,13,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,2.5,2011,,2011-09-06 00:00:00,0,43,24.9,0,,,,,6,,1096439.2011.9.6,19,,,,6.1,15.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,1.8,2011,,2011-09-08 00:00:00,0,0,26.1,0,,,,,8,,1096439.2011.9.8,0,,,,6.3,16.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,0.4,2011,,2011-09-09 00:00:00,0,0,25.9,0,,,,,9,,1096439.2011.9.9,0,,,,9.3,17.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,4.4,2011,,2011-09-10 00:00:00,0,0,23,0,,,,,10,,1096439.2011.9.10,0,,,,4.1,13.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,5.9,2011,,2011-09-11 00:00:00,0,0,19.8,0,,,,,11,,1096439.2011.9.11,0,,,,4.4,12.1,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,8.7,2011,,2011-09-12 00:00:00,0,0,18.9,0,,,,,12,,1096439.2011.9.12,0,,,,-0.4,9.3,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,7.8,2011,,2011-09-13 00:00:00,0,46,18.5,0,,,,,13,,1096439.2011.9.13,33,,,,1.8,10.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,7.4,2011,,2011-09-14 00:00:00,0,0,20,0,,,,,14,,1096439.2011.9.14,0,,,,1.1,10.6,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,9.5,2011,,2011-09-15 00:00:00,13.4,0,12.1,0,,,,,15,,1096439.2011.9.15,0,,,,4.8,8.5,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,7.2,2011,,2011-09-16 00:00:00,0.3,32,15.1,0,,,,,16,,1096439.2011.9.16,24,,,,6.4,10.8,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,9.8,2011,,2011-09-17 00:00:00,0,32,14.7,0,,,,,17,,1096439.2011.9.17,28,,,,1.7,8.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,9.8,2011,,2011-09-19 00:00:00,0,35,15.2,0,,,,,19,,1096439.2011.9.19,18,,,,1.1,8.2,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,9.3,2011,,2011-09-20 00:00:00,0,50,19.5,0,,,,,20,,1096439.2011.9.20,19,,,,-2.2,8.7,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,3.6,2011,,2011-09-21 00:00:00,10.5,72,19.6,0,,,,,21,,1096439.2011.9.21,18,,,,9.2,14.4,BC,,M,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,M,9,,,,10.4,2011,,2011-09-22 00:00:00,7.1,0,9.8,0,,,,,22,,1096439.2011.9.22,0,,,,5.3,7.6,BC,,M,1096439,
