x,y,SPEED_MAX_GUST_FLAG,LOCAL_DAY,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS_FLAG,ID,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,STATION_NAME,TOTAL_SNOW,LOCAL_YEAR,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,LOCAL_MONTH,TOTAL_RAIN_FLAG,PROVINCE_CODE
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1965.7.15,19.5,0,,FORT NELSON A,0,1965,26.1,1.5,,12.8,33,,,1965-07-15 00:00:00,,T,100,0,,0,7,T,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1965.7.16,18.9,0,,FORT NELSON A,0,1965,25.6,0.9,,12.2,34,,,1965-07-16 00:00:00,,,89,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1965.7.17,18.9,0,,FORT NELSON A,0,1965,24.4,0.9,,13.3,41,,,1965-07-17 00:00:00,,T,93,0,,0,7,T,BC
-122.59722222222223,58.83638888888889,,18,,0.8,0,,,0.8,1192940,,1192940.1965.7.18,18.1,0,,FORT NELSON A,0,1965,23.9,0.1,,12.2,34,,,1965-07-18 00:00:00,,,96,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,19,,0.5,42,,,0.5,1192940,,1192940.1965.7.19,15,29,,FORT NELSON A,0,1965,18.9,0,,11.1,39,,,1965-07-19 00:00:00,,,81,3,,0,7,,BC
-122.59722222222223,58.83638888888889,,20,,22.6,61,,,22.6,1192940,,1192940.1965.7.20,15.3,27,,FORT NELSON A,0,1965,18.9,0,,11.7,76,,,1965-07-20 00:00:00,,,97,2.7,,0,7,,BC
-122.59722222222223,58.83638888888889,,21,,5.6,0,,,5.6,1192940,,1192940.1965.7.21,17,0,,FORT NELSON A,0,1965,21.1,0,,12.8,62,,,1965-07-21 00:00:00,,,98,1,,0,7,,BC
-122.59722222222223,58.83638888888889,,22,,2.3,42,,,2.3,1192940,,1192940.1965.7.22,17,32,,FORT NELSON A,0,1965,21.1,0,,12.8,38,,,1965-07-22 00:00:00,,,98,1,,0,7,,BC
-122.59722222222223,58.83638888888889,,23,,0,34,,,0,1192940,,1192940.1965.7.23,14.8,34,,FORT NELSON A,0,1965,18.9,0,,10.6,53,,,1965-07-23 00:00:00,,T,87,3.2,,0,7,T,BC
-122.59722222222223,58.83638888888889,,24,,0.5,32,,,0.5,1192940,,1192940.1965.7.24,15,23,,FORT NELSON A,0,1965,23.3,0,,6.7,46,,,1965-07-24 00:00:00,,,96,3,,0,7,,BC
-122.59722222222223,58.83638888888889,,25,,2,0,,,2,1192940,,1192940.1965.7.25,17.8,0,,FORT NELSON A,0,1965,23.3,0,,12.2,58,,,1965-07-25 00:00:00,,,96,0.2,,0,7,,BC
-122.59722222222223,58.83638888888889,,26,,0,0,,,0,1192940,,1192940.1965.7.26,18.4,0,,FORT NELSON A,0,1965,23.9,0.4,,12.8,56,,,1965-07-26 00:00:00,,,91,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,27,,0,0,,,0,1192940,,1192940.1965.7.27,20.3,0,,FORT NELSON A,0,1965,25.6,2.3,,15,51,,,1965-07-27 00:00:00,,,93,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,28,,0,0,,,0,1192940,,1192940.1965.7.28,21.1,0,,FORT NELSON A,0,1965,28.9,3.1,,13.3,40,,,1965-07-28 00:00:00,,,95,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,29,,0,0,,,0,1192940,,1192940.1965.7.29,22,0,,FORT NELSON A,0,1965,30,4,,13.9,34,,,1965-07-29 00:00:00,,,95,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1965.7.30,22.5,0,,FORT NELSON A,0,1965,30.6,4.5,,14.4,32,,,1965-07-30 00:00:00,,,90,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,31,,0,0,,,0,1192940,,1192940.1965.7.31,22.5,0,,FORT NELSON A,0,1965,29.4,4.5,,15.6,31,,,1965-07-31 00:00:00,,,85,0,,0,7,,BC
-122.59722222222223,58.83638888888889,,1,,0,0,,,0,1192940,,1192940.1965.8.1,22.3,0,,FORT NELSON A,0,1965,30.6,4.3,,13.9,24,,,1965-08-01 00:00:00,,,88,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1965.8.2,22.2,0,,FORT NELSON A,0,1965,30,4.2,,14.4,28,,,1965-08-02 00:00:00,,,95,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1965.8.3,21.1,0,,FORT NELSON A,0,1965,27.8,3.1,,14.4,25,,,1965-08-03 00:00:00,,,89,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,4,,0,0,,,0,1192940,,1192940.1965.8.4,19.2,0,,FORT NELSON A,0,1965,26.7,1.2,,11.7,30,,,1965-08-04 00:00:00,,,70,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1965.8.5,18.7,0,,FORT NELSON A,0,1965,26.7,0.7,,10.6,40,,,1965-08-05 00:00:00,,,86,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1965.8.6,20.6,0,,FORT NELSON A,0,1965,28.3,2.6,,12.8,29,,,1965-08-06 00:00:00,,,84,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,7,,0,0,,,0,1192940,,1192940.1965.8.7,20,0,,FORT NELSON A,0,1965,27.8,2,,12.2,36,,,1965-08-07 00:00:00,,,86,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,8,,0,35,,,0,1192940,,1192940.1965.8.8,15.9,34,,FORT NELSON A,0,1965,21.7,0,,10,41,,,1965-08-08 00:00:00,,,64,2.1,,0,8,,BC
-122.59722222222223,58.83638888888889,,9,,0,0,,,0,1192940,,1192940.1965.8.9,16.1,0,,FORT NELSON A,0,1965,20,0,,12.2,66,,,1965-08-09 00:00:00,,T,88,1.9,,0,8,T,BC
-122.59722222222223,58.83638888888889,,10,,0,34,,,0,1192940,,1192940.1965.8.10,19.2,36,,FORT NELSON A,0,1965,28.3,1.2,,10,31,,,1965-08-10 00:00:00,,T,100,0,,0,8,T,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1965.8.11,18.9,0,,FORT NELSON A,0,1965,27.2,0.9,,10.6,30,,,1965-08-11 00:00:00,,,88,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,12,,0,0,,,0,1192940,,1192940.1965.8.12,16.1,0,,FORT NELSON A,0,1965,23.9,0,,8.3,21,,,1965-08-12 00:00:00,,,86,1.9,,0,8,,BC
-122.59722222222223,58.83638888888889,,13,,0,45,,,0,1192940,,1192940.1965.8.13,14.7,29,,FORT NELSON A,0,1965,22.2,0,,7.2,24,,,1965-08-13 00:00:00,,,75,3.3,,0,8,,BC
-122.59722222222223,58.83638888888889,,14,,0,0,,,0,1192940,,1192940.1965.8.14,14.2,0,,FORT NELSON A,0,1965,21.7,0,,6.7,32,,,1965-08-14 00:00:00,,,83,3.8,,0,8,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1965.8.15,16.1,0,,FORT NELSON A,0,1965,20,0,,12.2,41,,,1965-08-15 00:00:00,,T,81,1.9,,0,8,T,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1965.8.16,15.8,0,,FORT NELSON A,0,1965,23.3,0,,8.3,37,,,1965-08-16 00:00:00,,,90,2.2,,0,8,,BC
-122.59722222222223,58.83638888888889,,17,,0,42,,,0,1192940,,1192940.1965.8.17,19.5,32,,FORT NELSON A,0,1965,26.1,1.5,,12.8,31,,,1965-08-17 00:00:00,,,83,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,18,,3.8,0,,,3.8,1192940,,1192940.1965.8.18,18.4,0,,FORT NELSON A,0,1965,25,0.4,,11.7,38,,,1965-08-18 00:00:00,,,88,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,19,,1,0,,,1,1192940,,1192940.1965.8.19,15.3,0,,FORT NELSON A,0,1965,18.9,0,,11.7,69,,,1965-08-19 00:00:00,,,96,2.7,,0,8,,BC
-122.59722222222223,58.83638888888889,,20,,0.3,0,,,0.3,1192940,,1192940.1965.8.20,16.1,0,,FORT NELSON A,0,1965,20,0,,12.2,67,,,1965-08-20 00:00:00,,,91,1.9,,0,8,,BC
-122.59722222222223,58.83638888888889,,21,,11.9,0,,,11.9,1192940,,1192940.1965.8.21,17.8,0,,FORT NELSON A,0,1965,21.1,0,,14.4,72,,,1965-08-21 00:00:00,,,98,0.2,,0,8,,BC
-122.59722222222223,58.83638888888889,,22,,0.3,0,,,0.3,1192940,,1192940.1965.8.22,16.4,0,,FORT NELSON A,0,1965,20,0,,12.8,50,,,1965-08-22 00:00:00,,,98,1.6,,0,8,,BC
-122.59722222222223,58.83638888888889,,23,,0,0,,,0,1192940,,1192940.1965.8.23,13.6,0,,FORT NELSON A,0,1965,17.2,0,,10,60,,,1965-08-23 00:00:00,,T,94,4.4,,0,8,T,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1965.8.24,13.6,0,,FORT NELSON A,0,1965,21.1,0,,6.1,46,,,1965-08-24 00:00:00,,,100,4.4,,0,8,,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1965.8.25,16.4,0,,FORT NELSON A,0,1965,23.3,0,,9.4,44,,,1965-08-25 00:00:00,,,91,1.6,,0,8,,BC
-122.59722222222223,58.83638888888889,,26,,0,37,,,0,1192940,,1192940.1965.8.26,14.5,11,,FORT NELSON A,0,1965,17.2,0,,11.7,50,,,1965-08-26 00:00:00,,T,82,3.5,,0,8,T,BC
-122.59722222222223,58.83638888888889,,27,,8.9,0,,,8.9,1192940,,1192940.1965.8.27,10.3,0,,FORT NELSON A,0,1965,12.2,0,,8.3,61,,,1965-08-27 00:00:00,,,100,7.7,,0,8,,BC
-122.59722222222223,58.83638888888889,,28,,15.7,0,,,15.7,1192940,,1192940.1965.8.28,10.9,0,,FORT NELSON A,0,1965,12.8,0,,8.9,81,,,1965-08-28 00:00:00,,,100,7.1,,0,8,,BC
-122.59722222222223,58.83638888888889,,29,,0,0,,,0,1192940,,1192940.1965.8.29,12.8,0,,FORT NELSON A,0,1965,17.2,0,,8.3,56,,,1965-08-29 00:00:00,,T,96,5.2,,0,8,T,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1965.8.30,12,0,,FORT NELSON A,0,1965,18.9,0,,5,65,,,1965-08-30 00:00:00,,T,96,6,,0,8,T,BC
-122.59722222222223,58.83638888888889,,31,,1.3,0,,,1.3,1192940,,1192940.1965.8.31,12.2,0,,FORT NELSON A,0,1965,15,0,,9.4,67,,,1965-08-31 00:00:00,,,98,5.8,,0,8,,BC
-122.59722222222223,58.83638888888889,,1,,0,48,,,0,1192940,,1192940.1965.9.1,12.2,29,,FORT NELSON A,0,1965,17.2,0,,7.2,36,,,1965-09-01 00:00:00,,,100,5.8,,0,9,,BC
-122.59722222222223,58.83638888888889,,2,,1.5,0,,,1.5,1192940,,1192940.1965.9.2,6.9,0,,FORT NELSON A,0,1965,9.4,0,,4.4,75,,,1965-09-02 00:00:00,,,98,11.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1965.9.3,8.9,0,,FORT NELSON A,0,1965,13.9,0,,3.9,55,,,1965-09-03 00:00:00,,T,98,9.1,,0,9,T,BC
-122.59722222222223,58.83638888888889,,4,,1.3,0,,,1.3,1192940,,1192940.1965.9.4,7.8,0,,FORT NELSON A,0,1965,12.2,0,,3.3,69,,,1965-09-04 00:00:00,,,95,10.2,,0,9,,BC
-122.59722222222223,58.83638888888889,,5,T,2,0,,,2,1192940,,1192940.1965.9.5,6.2,0,,FORT NELSON A,0,1965,10.6,0,,1.7,68,,,1965-09-05 00:00:00,,,100,11.8,,0,9,,BC
-122.59722222222223,58.83638888888889,,6,,0.5,0,,,0.5,1192940,,1192940.1965.9.6,13.9,0,,FORT NELSON A,0,1965,22.8,0,,5,48,,,1965-09-06 00:00:00,,,98,4.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,7,,0,0,,,0,1192940,,1192940.1965.9.7,14.2,0,,FORT NELSON A,0,1965,21.7,0,,6.7,44,,,1965-09-07 00:00:00,,T,98,3.8,,0,9,T,BC
-122.59722222222223,58.83638888888889,,8,,0.5,40,,,0.5,1192940,,1192940.1965.9.8,8.9,32,,FORT NELSON A,0,1965,13.9,0,,3.9,66,,,1965-09-08 00:00:00,,,95,9.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,9,,0.5,0,,,0.5,1192940,,1192940.1965.9.9,8.1,0,,FORT NELSON A,0,1965,13.9,0,,2.2,57,,,1965-09-09 00:00:00,,,100,9.9,,0,9,,BC
-122.59722222222223,58.83638888888889,,10,,0.3,0,,,0.3,1192940,,1192940.1965.9.10,6.4,0,,FORT NELSON A,0,1965,10.6,0,,2.2,61,,,1965-09-10 00:00:00,,,98,11.6,,0,9,,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1965.9.11,7,0,,FORT NELSON A,0,1965,15,0,,-1.1,39,,,1965-09-11 00:00:00,,T,100,11,,0,9,T,BC
-122.59722222222223,58.83638888888889,,12,,0.3,34,,,0.3,1192940,,1192940.1965.9.12,6.2,36,,FORT NELSON A,0,1965,10.6,0,,1.7,33,,,1965-09-12 00:00:00,,,91,11.8,,0,9,,BC
-122.59722222222223,58.83638888888889,,13,T,0.5,31,,,0.5,1192940,,1192940.1965.9.13,1.4,32,,FORT NELSON A,0,1965,5,0,,-2.2,71,,,1965-09-13 00:00:00,,,94,16.6,,0,9,,BC
-122.59722222222223,58.83638888888889,,14,T,0,0,,,0,1192940,,1192940.1965.9.14,0.8,0,,FORT NELSON A,0,1965,4.4,0,,-2.8,47,,,1965-09-14 00:00:00,,T,88,17.2,,0,9,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1965.9.15,2.3,0,,FORT NELSON A,0,1965,10.6,0,,-6.1,32,,,1965-09-15 00:00:00,,,92,15.7,,0,9,,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1965.9.16,4.2,0,,FORT NELSON A,0,1965,10.6,0,,-2.2,48,,,1965-09-16 00:00:00,,T,91,13.8,,0,9,T,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1965.9.17,10.9,0,,FORT NELSON A,0,1965,18.9,0,,2.8,37,,,1965-09-17 00:00:00,,T,93,7.1,,0,9,T,BC
-122.59722222222223,58.83638888888889,,18,,2.8,0,,,2.8,1192940,,1192940.1965.9.18,7.5,0,,FORT NELSON A,0,1965,11.7,0,,3.3,71,,,1965-09-18 00:00:00,,,100,10.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,19,,2.3,0,,,2.3,1192940,,1192940.1965.9.19,9.5,0,,FORT NELSON A,0,1965,12.2,0,,6.7,72,,,1965-09-19 00:00:00,,,100,8.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,20,,7.4,37,,,7.4,1192940,,1192940.1965.9.20,8.9,36,,FORT NELSON A,0,1965,13.3,0,,4.4,91,,,1965-09-20 00:00:00,,,100,9.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,21,,2,35,,,1.8,1192940,,1192940.1965.9.21,1.9,34,,FORT NELSON A,0.3,1965,4.4,0,,-0.6,84,,,1965-09-21 00:00:00,,,97,16.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,22,,0,0,,,0,1192940,,1192940.1965.9.22,3.6,0,,FORT NELSON A,0,1965,8.9,0,,-1.7,80,,,1965-09-22 00:00:00,,T,100,14.4,,0,9,T,BC
-122.59722222222223,58.83638888888889,,23,,0,0,,,0,1192940,,1192940.1965.9.23,12.8,0,,FORT NELSON A,0,1965,23.3,0,,2.2,30,,,1965-09-23 00:00:00,,,100,5.2,,0,9,,BC
-122.59722222222223,58.83638888888889,,24,,7.9,0,,,0,1192940,,1192940.1965.9.24,4.5,0,,FORT NELSON A,7.9,1965,10.6,0,,-1.7,75,,,1965-09-24 00:00:00,,,97,13.5,,0,9,T,BC
-122.59722222222223,58.83638888888889,,25,,2.5,0,,,0,1192940,,1192940.1965.9.25,-1.7,0,,FORT NELSON A,1.5,1965,0,0,,-3.3,82,,,1965-09-25 00:00:00,,,96,19.7,,5,9,,BC
-122.59722222222223,58.83638888888889,,26,,0,0,,,0,1192940,,1192940.1965.9.26,4.2,0,,FORT NELSON A,0,1965,12.8,0,,-4.4,60,,,1965-09-26 00:00:00,,,98,13.8,,3,9,,BC
-122.59722222222223,58.83638888888889,,27,,0,0,,,0,1192940,,1192940.1965.9.27,8.3,0,,FORT NELSON A,0,1965,17.2,0,,-0.6,49,,T,1965-09-27 00:00:00,,,100,9.7,,0,9,,BC
-122.59722222222223,58.83638888888889,,28,,0,56,,,0,1192940,,1192940.1965.9.28,10.3,32,,FORT NELSON A,0,1965,17.2,0,,3.3,42,,,1965-09-28 00:00:00,,T,95,7.7,,0,9,T,BC
-122.59722222222223,58.83638888888889,,29,,0.8,0,,,0.8,1192940,,1192940.1965.9.29,5.6,0,,FORT NELSON A,0,1965,9.4,0,,1.7,64,,,1965-09-29 00:00:00,,,93,12.4,,0,9,,BC
-122.59722222222223,58.83638888888889,,30,T,7.1,32,,,7.1,1192940,,1192940.1965.9.30,2.5,29,,FORT NELSON A,0,1965,5.6,0,,-0.6,80,,,1965-09-30 00:00:00,,,98,15.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,1,,9.1,0,,,0,1192940,,1192940.1965.10.1,2.2,0,,FORT NELSON A,8.6,1965,5,0,,-0.6,84,,T,1965-10-01 00:00:00,,,99,15.8,,0,10,T,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1965.10.2,3.4,0,,FORT NELSON A,0,1965,8.9,0,,-2.2,46,,T,1965-10-02 00:00:00,,,100,14.6,,0,10,,BC
-122.59722222222223,58.83638888888889,,3,,0,0,,,0,1192940,,1192940.1965.10.3,2.8,0,,FORT NELSON A,0,1965,7.8,0,,-2.2,65,,,1965-10-03 00:00:00,,T,97,15.2,,0,10,T,BC
-122.59722222222223,58.83638888888889,,4,,1,0,,,1,1192940,,1192940.1965.10.4,7,0,,FORT NELSON A,0,1965,16.1,0,,-2.2,49,,,1965-10-04 00:00:00,,,99,11,,0,10,,BC
-122.59722222222223,58.83638888888889,,5,,5.3,0,,,5.3,1192940,,1192940.1965.10.5,8.1,0,,FORT NELSON A,0,1965,13.3,0,,2.8,65,,,1965-10-05 00:00:00,,,98,9.9,,0,10,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1965.10.6,7.2,0,,FORT NELSON A,0,1965,14.4,0,,0,56,,,1965-10-06 00:00:00,,T,100,10.8,,0,10,T,BC
-122.59722222222223,58.83638888888889,,7,,0,0,,,0,1192940,,1192940.1965.10.7,7.3,0,,FORT NELSON A,0,1965,12.8,0,,1.7,49,,,1965-10-07 00:00:00,,,92,10.7,,0,10,,BC
-122.59722222222223,58.83638888888889,,8,,0,0,,,0,1192940,,1192940.1965.10.8,5.6,0,,FORT NELSON A,0,1965,12.8,0,,-1.7,31,,,1965-10-08 00:00:00,,,87,12.4,,0,10,,BC
-122.59722222222223,58.83638888888889,,9,,0,56,,,0,1192940,,1192940.1965.10.9,5,32,,FORT NELSON A,0,1965,11.7,0,,-1.7,27,,,1965-10-09 00:00:00,,,99,13,,0,10,,BC
-122.59722222222223,58.83638888888889,,10,,0,0,,,0,1192940,,1192940.1965.10.10,4.2,0,,FORT NELSON A,0,1965,11.1,0,,-2.8,30,,,1965-10-10 00:00:00,,,93,13.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,11,,0,0,,,0,1192940,,1192940.1965.10.11,4.2,0,,FORT NELSON A,0,1965,10,0,,-1.7,43,,,1965-10-11 00:00:00,,,91,13.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,12,,0,40,,,0,1192940,,1192940.1965.10.12,5.3,32,,FORT NELSON A,0,1965,12.2,0,,-1.7,24,,,1965-10-12 00:00:00,,,90,12.7,,0,10,,BC
-122.59722222222223,58.83638888888889,,13,,0,0,,,0,1192940,,1192940.1965.10.13,2.2,0,,FORT NELSON A,0,1965,9.4,0,,-5,32,,,1965-10-13 00:00:00,,,88,15.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,14,,5.1,0,,,0,1192940,,1192940.1965.10.14,0.6,0,,FORT NELSON A,4.6,1965,3.9,0,,-2.8,51,,,1965-10-14 00:00:00,,,97,17.4,,0,10,,BC
-122.59722222222223,58.83638888888889,,15,,1.3,0,,,0,1192940,,1192940.1965.10.15,2.2,0,,FORT NELSON A,1.3,1965,6.1,0,,-1.7,39,,,1965-10-15 00:00:00,,,96,15.8,,5,10,,BC
-122.59722222222223,58.83638888888889,,16,,0,32,,,0,1192940,,1192940.1965.10.16,0.9,34,,FORT NELSON A,0,1965,7.8,0,,-6.1,56,,,1965-10-16 00:00:00,,,84,17.1,,3,10,,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1965.10.17,-1.1,0,,FORT NELSON A,0,1965,2.8,0,,-5,67,,T,1965-10-17 00:00:00,,,92,19.1,,0,10,,BC
-122.59722222222223,58.83638888888889,,18,T,0,35,,,0,1192940,,1192940.1965.10.18,-5.8,34,,FORT NELSON A,0,1965,-3.3,0,,-8.3,79,,T,1965-10-18 00:00:00,,T,95,23.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,19,T,0,0,,,0,1192940,,1192940.1965.10.19,-8.4,0,,FORT NELSON A,0,1965,-3.9,0,,-12.8,78,,T,1965-10-19 00:00:00,,T,93,26.4,,0,10,,BC
-122.59722222222223,58.83638888888889,,20,T,0,0,,,0,1192940,,1192940.1965.10.20,-6.1,0,,FORT NELSON A,0,1965,-2.8,0,,-9.4,82,,T,1965-10-20 00:00:00,,T,94,24.1,,0,10,,BC
-122.59722222222223,58.83638888888889,,21,,0,0,,,0,1192940,,1192940.1965.10.21,0.6,0,,FORT NELSON A,0,1965,6.7,0,,-5.6,55,,T,1965-10-21 00:00:00,,,95,17.4,,0,10,,BC
-122.59722222222223,58.83638888888889,,22,,0.3,0,,,0.3,1192940,,1192940.1965.10.22,1.4,0,,FORT NELSON A,0,1965,5,0,,-2.2,75,,T,1965-10-22 00:00:00,,,98,16.6,,0,10,,BC
-122.59722222222223,58.83638888888889,,23,,0.5,72,,,0.5,1192940,,1192940.1965.10.23,4.8,32,,FORT NELSON A,0,1965,10.6,0,,-1.1,61,,T,1965-10-23 00:00:00,,,100,13.2,,0,10,,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1965.10.24,3.9,0,,FORT NELSON A,0,1965,9.4,0,,-1.7,40,,,1965-10-24 00:00:00,,,97,14.1,,0,10,,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1965.10.25,3.1,0,,FORT NELSON A,0,1965,9.4,0,,-3.3,43,,,1965-10-25 00:00:00,,,93,14.9,,0,10,,BC
-122.59722222222223,58.83638888888889,,26,T,0,32,,,0,1192940,,1192940.1965.10.26,0.8,34,,FORT NELSON A,0,1965,2.2,0,,-0.6,66,,,1965-10-26 00:00:00,,T,92,17.2,,0,10,T,BC
-122.59722222222223,58.83638888888889,,27,,0,0,,,0,1192940,,1192940.1965.10.27,-1.1,0,,FORT NELSON A,0,1965,1.1,0,,-3.3,79,,,1965-10-27 00:00:00,,,95,19.1,,0,10,,BC
-122.59722222222223,58.83638888888889,,28,,0,0,,,0,1192940,,1192940.1965.10.28,1.4,0,,FORT NELSON A,0,1965,5.6,0,,-2.8,55,,,1965-10-28 00:00:00,,T,97,16.6,,0,10,T,BC
-122.59722222222223,58.83638888888889,,29,,0,0,,,0,1192940,,1192940.1965.10.29,3.1,0,,FORT NELSON A,0,1965,8.9,0,,-2.8,47,,,1965-10-29 00:00:00,,,89,14.9,,0,10,,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1965.10.30,-2.8,0,,FORT NELSON A,0,1965,1.7,0,,-7.2,66,,,1965-10-30 00:00:00,,,91,20.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,31,,0,0,,,0,1192940,,1192940.1965.10.31,-7.5,0,,FORT NELSON A,0,1965,-6.7,0,,-8.3,89,,,1965-10-31 00:00:00,,T,100,25.5,,0,10,T,BC
-122.59722222222223,58.83638888888889,,1,,0.3,34,,,0,1192940,,1192940.1965.11.1,-8.9,34,,FORT NELSON A,0.5,1965,-6.7,0,,-11.1,78,,,1965-11-01 00:00:00,,,96,26.9,,0,11,,BC
-122.59722222222223,58.83638888888889,,2,,0,32,,,0,1192940,,1192940.1965.11.2,-9.8,34,,FORT NELSON A,0.3,1965,-6.7,0,,-12.8,65,,T,1965-11-02 00:00:00,,T,85,27.8,,0,11,,BC
-122.59722222222223,58.83638888888889,,3,,4.6,0,,,0,1192940,,1192940.1965.11.3,-13.7,0,,FORT NELSON A,5.8,1965,-10.6,0,,-16.7,85,,T,1965-11-03 00:00:00,,,93,31.7,,0,11,,BC
-122.59722222222223,58.83638888888889,,4,,2.5,0,,,0,1192940,,1192940.1965.11.4,-13.6,0,,FORT NELSON A,4.8,1965,-12.2,0,,-15,80,,,1965-11-04 00:00:00,,,91,31.6,,8,11,,BC
-122.59722222222223,58.83638888888889,,5,,0.3,0,,,0,1192940,,1192940.1965.11.5,-14.7,0,,FORT NELSON A,0.3,1965,-12.2,0,,-17.2,80,,,1965-11-05 00:00:00,,,92,32.7,,10,11,,BC
-122.59722222222223,58.83638888888889,,6,T,0,0,,,0,1192940,,1192940.1965.11.6,-17.5,0,,FORT NELSON A,0,1965,-11.1,0,,-23.9,76,,,1965-11-06 00:00:00,,T,94,35.5,,10,11,,BC
-122.59722222222223,58.83638888888889,,7,T,0,0,,,0,1192940,,1192940.1965.11.7,-17.5,0,,FORT NELSON A,0,1965,-10.6,0,,-24.4,76,,,1965-11-07 00:00:00,,T,94,35.5,,10,11,,BC
-122.59722222222223,58.83638888888889,,8,T,0,0,,,0,1192940,,1192940.1965.11.8,-17.8,0,,FORT NELSON A,0,1965,-12.8,0,,-22.8,81,,,1965-11-08 00:00:00,,T,94,35.8,,10,11,,BC
-122.59722222222223,58.83638888888889,,9,,0,0,,,0,1192940,,1192940.1965.11.9,-16.4,0,,FORT NELSON A,0,1965,-12.2,0,,-20.6,82,,,1965-11-09 00:00:00,,,91,34.4,,10,11,,BC
-122.59722222222223,58.83638888888889,,10,T,0,0,,,0,1192940,,1192940.1965.11.10,-13.4,0,,FORT NELSON A,0,1965,-5,0,,-21.7,77,,,1965-11-10 00:00:00,,T,94,31.4,,10,11,,BC
