x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_YEAR,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,STATION_NAME
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-08 00:00:00,-2.2,2,,0,92,1960,56,,0,6.1,,,1192940,0,8,,1192940.1960.10.8,0,,0,,16,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-09 00:00:00,-6.1,1.1,,0,92,1960,52,,0,8.3,,,1192940,0,9,,1192940.1960.10.9,0,,0,,16.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-10 00:00:00,-1.1,6.4,,0,97,1960,51,,0,13.9,,,1192940,0.8,10,,1192940.1960.10.10,0.8,,0,,11.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,1.8,1960-10-11 00:00:00,3.9,5,,0,95,1960,69,,0,6.1,,,1192940,3.6,11,,1192940.1960.10.11,1.8,,0,,13,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-12 00:00:00,-3.3,1.7,,0,97,1960,70,,0,6.7,,T,1192940,0,12,,1192940.1960.10.12,0,,0,,16.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-13 00:00:00,-5,0.3,,0,98,1960,71,,0,5.6,,,1192940,0,13,,1192940.1960.10.13,0,,0,,17.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-14 00:00:00,-2.8,1.4,,0,97,1960,75,,0,5.6,,,1192940,3.3,14,,1192940.1960.10.14,3.3,,0,,16.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-15 00:00:00,-1.7,3.1,,0,99,1960,80,,0,7.8,,,1192940,0,15,,1192940.1960.10.15,0,,0,,14.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-16 00:00:00,-2.8,3.6,,0,97,1960,57,,0,10,,,1192940,0,16,,1192940.1960.10.16,0,,0,,14.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-17 00:00:00,-3.3,1.4,,0,93,1960,58,,0,6.1,,,1192940,0,17,,1192940.1960.10.17,0,,0,,16.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-18 00:00:00,-0.6,0.8,,0,94,1960,67,,0,2.2,,,1192940,0,18,,1192940.1960.10.18,0,,0,T,17.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,2.5,1960-10-19 00:00:00,-3.3,-1.1,,0,95,1960,76,,0,1.1,,,1192940,2.5,19,,1192940.1960.10.19,0,,0,,19.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,1.8,1960-10-20 00:00:00,-2.8,-2,,0,96,1960,82,,0,-1.1,,,1192940,1.8,20,,1192940.1960.10.20,0,,3,,20,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-21 00:00:00,-2.8,-1.4,,0,98,1960,82,,0,0,,,1192940,0,21,,1192940.1960.10.21,0,,3,T,19.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0.3,1960-10-22 00:00:00,-2.8,-2,,0,98,1960,87,,0,-1.1,,T,1192940,0.8,22,,1192940.1960.10.22,0.5,,0,,20,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-23 00:00:00,-2.2,-0.3,,0,98,1960,82,,0,1.7,T,T,1192940,0,23,,1192940.1960.10.23,0,,0,T,18.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-24 00:00:00,-7.8,-3.6,,0,96,1960,80,,0,0.6,,T,1192940,0,24,,1192940.1960.10.24,0,,0,T,21.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,4.1,1960-10-25 00:00:00,-7.2,-6.4,,0,92,1960,78,,0,-5.6,,T,1192940,4.1,25,,1192940.1960.10.25,0,,0,,24.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,1,1960-10-26 00:00:00,-10,-7.8,,0,91,1960,80,,0,-5.6,,,1192940,1,26,,1192940.1960.10.26,0,,3,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-27 00:00:00,-12.2,-8.1,,0,95,1960,72,,0,-3.9,T,,1192940,0,27,,1192940.1960.10.27,0,,5,,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0.3,1960-10-28 00:00:00,-8.9,-6.4,,0,99,1960,81,,0,-3.9,T,,1192940,0.3,28,,1192940.1960.10.28,0,,5,,24.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-29 00:00:00,-15,-8.1,,0,94,1960,78,,0,-1.1,,,1192940,0,29,,1192940.1960.10.29,0,,5,,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,10,,BC,,,0,1960-10-30 00:00:00,-6.7,-2.5,,0,96,1960,78,,0,1.7,,,1192940,0,30,,1192940.1960.10.30,0,,5,,20.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,10,,BC,,,0,1960-10-31 00:00:00,-11.7,-6.2,,0,98,1960,83,,0,-0.6,T,,1192940,0,31,,1192940.1960.10.31,0,,5,,24.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-01 00:00:00,-9.4,-5.3,,0,96,1960,75,,0,-1.1,,,1192940,0,1,,1192940.1960.11.1,0,,5,,23.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0.3,1960-11-02 00:00:00,-7.2,-5,,0,95,1960,84,,0,-2.8,,,1192940,0.5,2,,1192940.1960.11.2,0,,5,,23,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-03 00:00:00,-13.3,-7.5,,0,96,1960,80,,0,-1.7,T,,1192940,0,3,,1192940.1960.11.3,0,,5,T,25.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-04 00:00:00,-5.6,0.6,,0,95,1960,62,,0,6.7,T,,1192940,0,4,,1192940.1960.11.4,0,,5,,17.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-05 00:00:00,-2.2,-0.3,,0,99,1960,73,,0,1.7,,,1192940,0,5,,1192940.1960.11.5,0,,3,,18.3,FORT NELSON A
-122.59722222222223,58.83638888888889,68,,,,11,,BC,,,0,1960-11-06 00:00:00,-5,0.6,,0,97,1960,44,,32,6.1,T,,1192940,0.3,6,,1192940.1960.11.6,0,,3,T,17.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0.5,1960-11-07 00:00:00,-6.7,-5.6,,0,91,1960,70,,0,-4.4,,,1192940,0.3,7,,1192940.1960.11.7,0,,3,,23.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,1.8,1960-11-08 00:00:00,-15,-10.9,,0,95,1960,87,,0,-6.7,,,1192940,1.8,8,,1192940.1960.11.8,0,,3,,28.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,5.1,1960-11-09 00:00:00,-9.4,-9.2,,0,95,1960,88,,0,-8.9,,,1192940,3.6,9,,1192940.1960.11.9,0,,5,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-10 00:00:00,-22.8,-18.1,,0,94,1960,80,,0,-13.3,,,1192940,0,10,,1192940.1960.11.10,0,,10,T,36.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-11 00:00:00,-23.3,-19.2,,0,94,1960,80,,0,-15,,,1192940,0,11,,1192940.1960.11.11,0,,10,T,37.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-12 00:00:00,-25,-18.9,,0,91,1960,84,,0,-12.8,,,1192940,0,12,,1192940.1960.11.12,0,,10,,36.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-13 00:00:00,-18.9,-14.2,,0,91,1960,80,,0,-9.4,,,1192940,0,13,,1192940.1960.11.13,0,,10,T,32.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-14 00:00:00,-17.8,-16.4,,0,96,1960,86,,0,-15,T,,1192940,0,14,,1192940.1960.11.14,0,,10,T,34.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-15 00:00:00,-22.2,-18.1,,0,92,1960,84,,0,-13.9,,,1192940,0,15,,1192940.1960.11.15,0,,10,T,36.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-16 00:00:00,-17.2,-12.5,,0,95,1960,81,,0,-7.8,,,1192940,0,16,,1192940.1960.11.16,0,,10,,30.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,3.3,1960-11-17 00:00:00,-15,-11.1,,0,93,1960,82,,0,-7.2,,,1192940,2.3,17,,1192940.1960.11.17,0,,10,,29.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-18 00:00:00,-15,-13.1,,0,94,1960,81,,0,-11.1,,,1192940,0,18,,1192940.1960.11.18,0,,13,T,31.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,9.9,1960-11-19 00:00:00,-21.1,-17.8,,0,94,1960,86,,0,-14.4,,,1192940,8.1,19,,1192940.1960.11.19,0,,13,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-20 00:00:00,-21.7,-17.5,,0,92,1960,79,,0,-13.3,,,1192940,0,20,,1192940.1960.11.20,0,,23,,35.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-21 00:00:00,-28.3,-22.8,,0,94,1960,65,,0,-17.2,,,1192940,0,21,,1192940.1960.11.21,0,,23,,40.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0.5,1960-11-22 00:00:00,-30,-25.6,,0,90,1960,75,,0,-21.1,,,1192940,0.5,22,,1192940.1960.11.22,0,,23,,43.6,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,5.8,1960-11-23 00:00:00,-23.3,-21.1,,0,91,1960,81,,0,-18.9,,,1192940,2.3,23,,1192940.1960.11.23,0,,23,,39.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,10.7,1960-11-24 00:00:00,-21.1,-20,,0,91,1960,84,,0,-18.9,,,1192940,7.4,24,,1192940.1960.11.24,0,,25,,38,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,3,1960-11-25 00:00:00,-20,-18.9,,0,90,1960,82,,0,-17.8,,,1192940,3,25,,1192940.1960.11.25,0,,33,,36.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,11,,BC,,,0,1960-11-26 00:00:00,-28.9,-25,,0,95,1960,76,,0,-21.1,,,1192940,0,26,,1192940.1960.11.26,0,,36,T,43,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-27 00:00:00,-31.7,-25.9,,0,94,1960,81,,0,-20,,,1192940,0,27,,1192940.1960.11.27,0,,36,,43.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-28 00:00:00,-27.2,-23.1,,0,91,1960,71,,0,-18.9,,,1192940,0,28,,1192940.1960.11.28,0,,33,,41.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-29 00:00:00,-23.9,-19.8,,0,91,1960,84,,0,-15.6,,,1192940,0,29,,1192940.1960.11.29,0,,30,,37.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,11,,BC,,,0,1960-11-30 00:00:00,-23.9,-19.5,,0,91,1960,84,,0,-15,,,1192940,0,30,,1192940.1960.11.30,0,,30,,37.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-01 00:00:00,-21.1,-18.1,,0,98,1960,84,,0,-15,,,1192940,0,1,,1192940.1960.12.1,0,,28,T,36.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-02 00:00:00,-18.9,-16.4,,0,92,1960,86,,0,-13.9,,,1192940,0,2,,1192940.1960.12.2,0,,28,T,34.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,4.6,1960-12-03 00:00:00,-20,-16.4,,0,92,1960,81,,0,-12.8,,,1192940,4.8,3,,1192940.1960.12.3,0,,28,,34.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.8,1960-12-04 00:00:00,-23.3,-21.1,,0,88,1960,77,,0,-18.9,,,1192940,0.5,4,,1192940.1960.12.4,0,,30,,39.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.3,1960-12-05 00:00:00,-30.6,-24.5,,0,94,1960,81,,0,-18.3,,,1192940,0.3,5,,1192940.1960.12.5,0,,33,,42.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-06 00:00:00,-21.1,-17.2,,0,92,1960,84,,0,-13.3,,,1192940,0,6,,1192940.1960.12.6,0,,33,T,35.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-07 00:00:00,-17.8,-15,,0,94,1960,85,,0,-12.2,,,1192940,0,7,,1192940.1960.12.7,0,,30,T,33,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-08 00:00:00,-15,-11.4,,0,93,1960,86,,0,-7.8,,,1192940,0,8,,1192940.1960.12.8,0,,30,,29.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-09 00:00:00,-14.4,-11.9,,0,96,1960,89,,0,-9.4,,,1192940,0,9,,1192940.1960.12.9,0,,30,,29.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-10 00:00:00,-13.9,-12,,0,94,1960,88,,0,-10,,,1192940,0,10,,1192940.1960.12.10,0,,30,T,30,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-11 00:00:00,-15,-13.1,,0,94,1960,87,,0,-11.1,,,1192940,0,11,,1192940.1960.12.11,0,,30,,31.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-12 00:00:00,-18.3,-13.3,,0,93,1960,83,,0,-8.3,,,1192940,0,12,,1192940.1960.12.12,0,,28,,31.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.3,1960-12-13 00:00:00,-13.9,-8.1,,0,93,1960,77,,0,-2.2,,,1192940,0.3,13,,1192940.1960.12.13,0,,28,,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-14 00:00:00,-16.7,-13.7,,0,94,1960,85,,0,-10.6,,,1192940,0,14,,1192940.1960.12.14,0,,28,,31.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-15 00:00:00,-14.4,-10,,0,92,1960,77,,0,-5.6,,,1192940,0,15,,1192940.1960.12.15,0,,28,,28,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-16 00:00:00,-18.3,-15.8,,0,94,1960,85,,0,-13.3,,,1192940,0,16,,1192940.1960.12.16,0,,28,T,33.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,1,1960-12-17 00:00:00,-20.6,-14.8,,0,92,1960,77,,0,-8.9,,,1192940,1.5,17,,1192940.1960.12.17,0,,28,,32.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-18 00:00:00,-30.6,-25.9,,0,85,1960,74,,0,-21.1,,,1192940,0,18,,1192940.1960.12.18,0,,30,T,43.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.3,1960-12-19 00:00:00,-30.6,-29.2,,0,89,1960,75,,0,-27.8,,,1192940,0.3,19,,1192940.1960.12.19,0,,30,,47.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.3,1960-12-20 00:00:00,-37.2,-31.7,,0,93,1960,71,,0,-26.1,,,1192940,0.5,20,,1192940.1960.12.20,0,,30,,49.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-21 00:00:00,-29.4,-23.3,,0,89,1960,76,,0,-17.2,,,1192940,0.8,21,,1192940.1960.12.21,0.8,,30,T,41.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-22 00:00:00,-21.7,-15.9,,0,90,1960,85,,0,-10,T,,1192940,0,22,,1192940.1960.12.22,0,,30,,33.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0.5,1960-12-23 00:00:00,-15.6,-9.2,,0,100,1960,87,,0,-2.8,T,,1192940,0.5,23,,1192940.1960.12.23,0,,30,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-24 00:00:00,-11.1,-10,,0,96,1960,90,,0,-8.9,,,1192940,0,24,,1192940.1960.12.24,0,,30,T,28,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-25 00:00:00,-14.4,-13.3,,0,92,1960,88,,0,-12.2,,,1192940,0,25,,1192940.1960.12.25,0,,30,T,31.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-26 00:00:00,-21.1,-18.4,,0,92,1960,77,,0,-15.6,,,1192940,0,26,,1192940.1960.12.26,0,,30,,36.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,0,1960-12-27 00:00:00,-22.2,-15,,0,92,1960,85,,0,-7.8,,,1192940,0,27,,1192940.1960.12.27,0,,30,,33,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,12,,BC,,,0,1960-12-28 00:00:00,-15.6,-8.9,,0,94,1960,83,,0,-2.2,T,,1192940,0,28,,1192940.1960.12.28,0,,30,,26.9,FORT NELSON A
-122.59722222222223,58.83638888888889,55,,,,12,,BC,,,0,1960-12-29 00:00:00,-11.1,-3.6,,0,95,1960,49,,34,3.9,,,1192940,0,29,,1192940.1960.12.29,0,,30,,21.6,FORT NELSON A
-122.59722222222223,58.83638888888889,32,,,,12,,BC,,,0.8,1960-12-30 00:00:00,-14.4,-11.7,,0,91,1960,57,,34,-8.9,,,1192940,0.8,30,,1192940.1960.12.30,0,,28,,29.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,12,,BC,,,2.5,1960-12-31 00:00:00,-19.4,-17.8,,0,92,1960,85,,0,-16.1,,,1192940,1.3,31,,1192940.1960.12.31,0,,25,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0.3,1961-01-01 00:00:00,-21.1,-20,,0,87,1961,77,,0,-18.9,,,1192940,0,1,,1192940.1961.1.1,0,,28,,38,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-02 00:00:00,-22.8,-20,,0,88,1961,78,,0,-17.2,,,1192940,0,2,,1192940.1961.1.2,0,,28,,38,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-03 00:00:00,-21.7,-18.9,,0,90,1961,83,,0,-16.1,,,1192940,0,3,,1192940.1961.1.3,0,,28,T,36.9,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-04 00:00:00,-23.9,-21.7,,0,88,1961,80,,0,-19.4,,,1192940,0,4,,1192940.1961.1.4,0,,28,T,39.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,1.5,1961-01-05 00:00:00,-24.4,-23.3,,0,87,1961,79,,0,-22.2,,,1192940,1,5,,1192940.1961.1.5,0,,28,,41.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-06 00:00:00,-27.2,-22.8,,0,87,1961,74,,0,-18.3,,,1192940,0,6,,1192940.1961.1.6,0,,28,,40.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,3,1961-01-07 00:00:00,-29.4,-25.3,,0,90,1961,80,,0,-21.1,,,1192940,1.8,7,,1192940.1961.1.7,0,,28,,43.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,3.3,1961-01-08 00:00:00,-24.4,-24.2,,0,87,1961,77,,0,-23.9,,,1192940,2.5,8,,1192940.1961.1.8,0,,30,,42.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0.8,1961-01-09 00:00:00,-28.3,-26.1,,0,83,1961,77,,0,-23.9,,,1192940,1,9,,1192940.1961.1.9,0,,33,,44.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0.3,1961-01-10 00:00:00,-26.1,-25.3,,0,91,1961,78,,0,-24.4,,,1192940,0.8,10,,1192940.1961.1.10,0,,33,,43.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,2.3,1961-01-11 00:00:00,-26.1,-24.7,,0,87,1961,79,,0,-23.3,T,,1192940,1.3,11,,1192940.1961.1.11,0,,33,,42.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-12 00:00:00,-27.2,-24.7,,0,87,1961,72,,0,-22.2,,,1192940,0,12,,1192940.1961.1.12,0,,36,,42.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-13 00:00:00,-24.4,-21.1,,0,91,1961,80,,0,-17.8,,,1192940,0,13,,1192940.1961.1.13,0,,36,T,39.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,2.8,1961-01-14 00:00:00,-24.4,-22.5,,0,87,1961,81,,0,-20.6,,,1192940,3,14,,1192940.1961.1.14,0,,36,,40.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,5.1,1961-01-15 00:00:00,-23.9,-22.5,,0,87,1961,79,,0,-21.1,,,1192940,3.6,15,,1192940.1961.1.15,0,,38,,40.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-16 00:00:00,-28.9,-24.5,,0,87,1961,80,,0,-20,,,1192940,0,16,,1192940.1961.1.16,0,,41,,42.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-17 00:00:00,-25.6,-18.4,,0,88,1961,81,,0,-11.1,,,1192940,0,17,,1192940.1961.1.17,0,,41,,36.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-18 00:00:00,-20.6,-16.7,,0,91,1961,84,,0,-12.8,,,1192940,0,18,,1192940.1961.1.18,0,,41,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-19 00:00:00,-18.9,-14.8,,0,91,1961,82,,0,-10.6,,,1192940,0,19,,1192940.1961.1.19,0,,41,,32.8,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-20 00:00:00,-22.2,-18.1,,0,91,1961,84,,0,-13.9,,,1192940,0,20,,1192940.1961.1.20,0,,41,,36.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-21 00:00:00,-22.8,-16.7,,0,92,1961,77,,0,-10.6,,,1192940,0,21,,1192940.1961.1.21,0,,41,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-22 00:00:00,-22.8,-17.5,,0,94,1961,77,,0,-12.2,,,1192940,0,22,,1192940.1961.1.22,0,,41,,35.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-23 00:00:00,-24.4,-20.3,,0,91,1961,69,,0,-16.1,,,1192940,0,23,,1192940.1961.1.23,0,,41,T,38.3,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-24 00:00:00,-26.1,-19.5,,0,91,1961,75,,0,-12.8,,,1192940,0,24,,1192940.1961.1.24,0,,41,T,37.5,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-25 00:00:00,-22.8,-18.4,,0,91,1961,84,,0,-13.9,T,,1192940,0,25,,1192940.1961.1.25,0,,38,T,36.4,FORT NELSON A
-122.59722222222223,58.83638888888889,37,,,,1,,BC,,,0,1961-01-26 00:00:00,-25,-17,,0,91,1961,75,,36,-8.9,,,1192940,0,26,,1192940.1961.1.26,0,,38,,35,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-27 00:00:00,-16.7,-13.1,,0,87,1961,61,,0,-9.4,,,1192940,0,27,,1192940.1961.1.27,0,,38,T,31.1,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-28 00:00:00,-28.9,-24.2,,0,91,1961,81,,0,-19.4,,,1192940,0,28,,1192940.1961.1.28,0,,38,,42.2,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0,1961-01-29 00:00:00,-31.7,-25,,0,92,1961,75,,0,-18.3,,,1192940,0,29,,1192940.1961.1.29,0,,38,,43,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,,1,,BC,,,0.3,1961-01-30 00:00:00,-31.7,-26.4,,0,91,1961,73,,0,-21.1,,,1192940,0.3,30,,1192940.1961.1.30,0,,38,,44.4,FORT NELSON A
-122.59722222222223,58.83638888888889,0,,,T,1,,BC,,,0,1961-01-31 00:00:00,-30,-27,,0,92,1961,69,,0,-23.9,,,1192940,0,31,,1192940.1961.1.31,0,,38,T,45,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1961-02-01 00:00:00,-29.4,-23.9,,0,87,1961,77,,,-18.3,,,1192940,0,1,,1192940.1961.2.1,0,,38,,41.9,FORT NELSON A
