"","year","month","yyyymmdd","mintemp","meantemp","maxtemp","totprec"
"32895",1989,12,1989-12-20,-2.6,-1.2,0.2,1.2
"32896",1989,12,1989-12-21,-5.1,-3.8,-2.4,0.4
"32897",1989,12,1989-12-22,-4.1,-1.3,1.5,0
"32898",1989,12,1989-12-23,-2,1.3,4.6,0
"32899",1989,12,1989-12-24,0.2,1.2,2.2,0
"32900",1989,12,1989-12-25,0.4,2.4,4.3,0
"32901",1989,12,1989-12-26,1.4,2.1,2.7,0
"32902",1989,12,1989-12-27,0.2,1.1,2,0.8
"32903",1989,12,1989-12-28,-1.7,0.7,3.1,0
"32904",1989,12,1989-12-29,-1.9,-0.2,1.6,0
"32905",1989,12,1989-12-30,-0.2,0.9,1.9,0
"32906",1989,12,1989-12-31,-0.9,1.5,3.9,0
"32907",1990,1,1990-01-01,-1.6,0.6,2.8,2.2
"32908",1990,1,1990-01-02,-7,-2.5,2.1,0.4
"32909",1990,1,1990-01-03,-3.8,-1.7,0.5,1
"32910",1990,1,1990-01-04,-4.3,0.2,4.6,0.2
"32911",1990,1,1990-01-05,-2.9,1.9,6.7,0.2
"32912",1990,1,1990-01-06,-2.8,1.7,6.1,0
"32913",1990,1,1990-01-07,-1,4.9,10.8,1.8
"32914",1990,1,1990-01-08,-0.2,5.1,10.4,1
"32915",1990,1,1990-01-09,2.5,4.9,7.2,6.4
"32916",1990,1,1990-01-10,-4.7,1.1,6.9,0
"32917",1990,1,1990-01-11,-8.3,-4.7,-1.1,0
"32918",1990,1,1990-01-12,-3.4,-1.8,-0.2,1.8
"32919",1990,1,1990-01-13,-3.5,-1,1.6,0.4
"32920",1990,1,1990-01-14,-1.7,1.4,4.5,0
"32921",1990,1,1990-01-15,-3.8,-0.4,3,0.4
"32922",1990,1,1990-01-16,-0.3,0.7,1.6,1.4
"32923",1990,1,1990-01-17,-5.6,-2,1.7,0
"32924",1990,1,1990-01-18,-8.6,-5.1,-1.5,0
"32925",1990,1,1990-01-19,-7.4,-3.5,0.4,0
"32926",1990,1,1990-01-20,-5.6,-2.2,1.3,0
"32927",1990,1,1990-01-21,-0.9,0.1,1.1,8
"32928",1990,1,1990-01-22,-0.8,1,2.7,0.6
"32929",1990,1,1990-01-23,-3.8,0.3,4.4,0.4
"32930",1990,1,1990-01-24,-2.2,0.4,3,0
"32931",1990,1,1990-01-25,-0.8,3,6.7,0
"32932",1990,1,1990-01-26,-3.8,-0.2,3.4,0
"32933",1990,1,1990-01-27,-3.9,-0.6,2.7,0.6
"32934",1990,1,1990-01-28,-1.4,1.6,4.6,1.8
"32935",1990,1,1990-01-29,-4.6,-1,2.6,0.4
"32936",1990,1,1990-01-30,-8.8,-4.4,0.1,2.2
"32937",1990,1,1990-01-31,-14,-11.2,-8.4,0.8
"32938",1990,2,1990-02-01,-12.6,-7.1,-1.6,0
"32939",1990,2,1990-02-02,-2.7,-0.3,2.1,0.2
"32940",1990,2,1990-02-03,-1.3,3.9,9,2.2
"32941",1990,2,1990-02-04,-4.1,1.4,6.8,0
"32942",1990,2,1990-02-05,-3.3,1,5.3,0
"32943",1990,2,1990-02-06,-3.8,0.9,5.6,0
"32944",1990,2,1990-02-07,-5,-1.4,2.2,0
"32945",1990,2,1990-02-08,-3,-0.4,2.2,0
"32946",1990,2,1990-02-09,-1.3,0.6,2.5,0.4
"32947",1990,2,1990-02-10,0.6,6.1,11.6,0
"32948",1990,2,1990-02-11,-2.9,2.5,7.8,0.4
"32949",1990,2,1990-02-12,-3.2,-0.9,1.4,0.2
"32950",1990,2,1990-02-13,-12.6,-7.9,-3.2,0
"32951",1990,2,1990-02-14,-16.1,-11.2,-6.3,0
"32952",1990,2,1990-02-15,-9.3,-6.8,-4.3,1.4
"32953",1990,2,1990-02-16,-12.2,-8.6,-5,1.4
"32954",1990,2,1990-02-17,-17.6,-14.1,-10.6,0
"32955",1990,2,1990-02-18,-18.3,-11.9,-5.4,0
"32956",1990,2,1990-02-19,-15,-8.5,-1.9,0
"32957",1990,2,1990-02-20,-8.1,-4,0.2,0
"32958",1990,2,1990-02-21,-5.6,-1.2,3.3,0
"32959",1990,2,1990-02-22,-7.2,0.2,7.6,0
"32960",1990,2,1990-02-23,-5.5,-3.1,-0.6,0
"32961",1990,2,1990-02-24,-2.7,1.5,5.7,0.8
"32962",1990,2,1990-02-25,-3.7,2.9,9.4,0
"32963",1990,2,1990-02-26,-6.6,0.3,7.2,0
"32964",1990,2,1990-02-27,-6.9,0.2,7.2,0
"32965",1990,2,1990-02-28,-8.2,0.2,8.6,0
"32966",1990,3,1990-03-01,-6.7,1.4,9.5,0
"32967",1990,3,1990-03-02,-6.5,1.4,9.3,0
"32968",1990,3,1990-03-03,-7.1,1.6,10.2,0
"32969",1990,3,1990-03-04,-1.3,4.7,10.7,0
"32970",1990,3,1990-03-05,-5,3.9,12.8,0
"32971",1990,3,1990-03-06,-0.8,4.4,9.6,0
"32972",1990,3,1990-03-07,2.9,5.2,7.4,4
"32973",1990,3,1990-03-08,-7.2,-0.9,5.4,1
"32974",1990,3,1990-03-09,-7.1,-2,3.2,0
"32975",1990,3,1990-03-10,0,4.8,9.5,0
"32976",1990,3,1990-03-11,-5.9,1.8,9.4,0
"32977",1990,3,1990-03-12,-4.6,2.4,9.4,0
"32978",1990,3,1990-03-13,-6.7,2.1,10.8,0
"32979",1990,3,1990-03-14,-0.3,4.5,9.2,0
"32980",1990,3,1990-03-15,-5.1,3.5,12.1,0
"32981",1990,3,1990-03-16,-2.1,5.3,12.6,0
"32982",1990,3,1990-03-17,2.6,7.1,11.6,0
"32983",1990,3,1990-03-18,5,10,15,0.6
"32984",1990,3,1990-03-19,-0.2,5,10.1,1
"32985",1990,3,1990-03-20,0.1,7.1,14,0.8
"32986",1990,3,1990-03-21,1,6.7,12.4,0
"32987",1990,3,1990-03-22,1,4.4,7.8,0
"32988",1990,3,1990-03-23,-3.8,2.2,8.2,0
"32989",1990,3,1990-03-24,-8.5,0.3,9.1,0
"32990",1990,3,1990-03-25,-8.5,1.9,12.2,0
"32991",1990,3,1990-03-26,-6.2,4.8,15.7,0
"32992",1990,3,1990-03-27,-4,6.3,16.6,0
"32993",1990,3,1990-03-28,-3.7,5.9,15.5,0
"32994",1990,3,1990-03-29,-3.3,7.1,17.5,0
"32995",1990,3,1990-03-30,-1.1,9.3,19.6,0
"32996",1990,3,1990-03-31,7.1,13.2,19.2,0
"32997",1990,4,1990-04-01,3,10.9,18.7,0
"32998",1990,4,1990-04-02,6.8,13.2,19.5,0
"32999",1990,4,1990-04-03,-0.7,8.5,17.6,0
"33000",1990,4,1990-04-04,-1.5,8.5,18.5,0
"33001",1990,4,1990-04-05,-2,8.8,19.6,0
"33002",1990,4,1990-04-06,-0.7,10.3,21.2,0
"33003",1990,4,1990-04-07,-0.8,10.4,21.5,0
"33004",1990,4,1990-04-08,1.3,9.3,17.2,0
"33005",1990,4,1990-04-09,2.2,6.2,10.2,1.4
"33006",1990,4,1990-04-10,1.8,7.3,12.8,0
"33007",1990,4,1990-04-11,1.3,6.3,11.3,0
"33008",1990,4,1990-04-12,3.5,10.9,18.3,0.2
"33009",1990,4,1990-04-13,4.1,9.5,14.8,0
"33010",1990,4,1990-04-14,3,11.1,19.2,0
"33011",1990,4,1990-04-15,1,8.3,15.5,0
"33012",1990,4,1990-04-16,0.3,11.6,22.8,0
"33013",1990,4,1990-04-17,-0.1,10.7,21.5,0
"33014",1990,4,1990-04-18,1.2,11.5,21.8,0
"33015",1990,4,1990-04-19,4.4,10.4,16.3,0
"33016",1990,4,1990-04-20,7.3,14.5,21.7,0.2
"33017",1990,4,1990-04-21,8.1,14.3,20.5,0
"33018",1990,4,1990-04-22,7.9,12.1,16.2,1.8
"33019",1990,4,1990-04-23,8.5,11.4,14.3,3.2
"33020",1990,4,1990-04-24,5.5,10.8,16,0
"33021",1990,4,1990-04-25,0.1,5.1,10,2.8
"33022",1990,4,1990-04-26,3.2,9.2,15.1,0
"33023",1990,4,1990-04-27,-2.9,4.7,12.3,2.6
"33024",1990,4,1990-04-28,2.8,6,9.2,5
"33025",1990,4,1990-04-29,1.5,7.8,14,0.2
"33026",1990,4,1990-04-30,-2.3,8.5,19.2,0
"33027",1990,5,1990-05-01,7.3,11.9,16.5,0.2
"33028",1990,5,1990-05-02,8.2,14.2,20.2,0.6
"33029",1990,5,1990-05-03,4.1,13.6,23.1,0
"33030",1990,5,1990-05-04,4.4,15.4,26.3,0
"33031",1990,5,1990-05-05,6,18.3,30.5,0
"33032",1990,5,1990-05-06,4.7,11.1,17.4,0
"33033",1990,5,1990-05-07,5.2,9.6,14,0.4
"33034",1990,5,1990-05-08,1.9,10.3,18.6,0
"33035",1990,5,1990-05-09,9.3,15,20.7,0
"33036",1990,5,1990-05-10,9.5,14.5,19.4,1
"33037",1990,5,1990-05-11,8.4,12.8,17.2,6.4
"33038",1990,5,1990-05-12,8.2,13.3,18.4,0
"33039",1990,5,1990-05-13,7.3,11.5,15.7,4.2
"33040",1990,5,1990-05-14,6.7,12.2,17.7,1.8
"33041",1990,5,1990-05-15,3.1,11.2,19.2,0
"33042",1990,5,1990-05-16,2.6,11,19.4,0
"33043",1990,5,1990-05-17,5.7,12.8,19.8,2
"33044",1990,5,1990-05-18,9,13.1,17.1,3
"33045",1990,5,1990-05-19,3.1,11.8,20.4,5
"33046",1990,5,1990-05-20,6.7,10.6,14.4,4.4
"33047",1990,5,1990-05-21,2.1,11,19.8,0.2
"33048",1990,5,1990-05-22,10.5,12.7,14.9,14
"33049",1990,5,1990-05-23,8.7,12.2,15.7,5.8
"33050",1990,5,1990-05-24,7.1,9.2,11.2,10
"33051",1990,5,1990-05-25,7.8,10.4,13,6.4
"33052",1990,5,1990-05-26,7.2,14.6,22,0
"33053",1990,5,1990-05-27,8,13.2,18.3,0
"33054",1990,5,1990-05-28,11.8,14.3,16.7,6.4
"33055",1990,5,1990-05-29,10.4,13.7,16.9,12.8
"33056",1990,5,1990-05-30,8.8,15.7,22.6,1.2
"33057",1990,5,1990-05-31,6,10.7,15.4,3.2
"33058",1990,6,1990-06-01,7.8,10.3,12.7,10.8
"33059",1990,6,1990-06-02,9.8,15.3,20.7,1.4
"33060",1990,6,1990-06-03,10.3,14.6,18.8,20.7
"33061",1990,6,1990-06-04,8,13.3,18.6,12
"33062",1990,6,1990-06-05,3,11.9,20.7,0
"33063",1990,6,1990-06-06,4.5,12.6,20.6,5
"33064",1990,6,1990-06-07,9.8,15.2,20.6,5
"33065",1990,6,1990-06-08,5.6,12.3,18.9,0.2
"33066",1990,6,1990-06-09,11.5,14.3,17,4.1
"33067",1990,6,1990-06-10,9.2,11.3,13.3,29.8
"33068",1990,6,1990-06-11,8.4,11.1,13.8,0
"33069",1990,6,1990-06-12,9,10.8,12.6,1.6
"33070",1990,6,1990-06-13,8.7,15.2,21.7,0
"33071",1990,6,1990-06-14,8.9,17.6,26.2,0
"33072",1990,6,1990-06-15,7,16.9,26.7,0
"33073",1990,6,1990-06-16,12.6,16.2,19.8,5.6
"33074",1990,6,1990-06-17,8.2,16.5,24.7,0
"33075",1990,6,1990-06-18,10.5,15.6,20.6,1.1
"33076",1990,6,1990-06-19,10.8,17.6,24.4,0
"33077",1990,6,1990-06-20,12.3,18.3,24.2,0
"33078",1990,6,1990-06-21,7.9,18.1,28.2,0
"33079",1990,6,1990-06-22,11.1,19.2,27.2,0
"33080",1990,6,1990-06-23,15.8,22.9,29.9,2.6
"33081",1990,6,1990-06-24,13.7,22,30.3,0
"33082",1990,6,1990-06-25,10.2,18.4,26.6,0
"33083",1990,6,1990-06-26,12.5,19.6,26.6,0
"33084",1990,6,1990-06-27,9.8,17.7,25.5,0
"33085",1990,6,1990-06-28,13,18.9,24.7,2.6
"33086",1990,6,1990-06-29,10.8,20.3,29.8,0
"33087",1990,6,1990-06-30,12.7,20.4,28.1,0
"33088",1990,7,1990-07-01,12.1,18.1,24,0
"33089",1990,7,1990-07-02,12.7,15.4,18,6.4
"33090",1990,7,1990-07-03,8.6,16.2,23.7,0
"33091",1990,7,1990-07-04,7.6,17.2,26.8,0
"33092",1990,7,1990-07-05,10.5,17.7,24.8,12
"33093",1990,7,1990-07-06,13.7,16.5,19.2,21.8
"33094",1990,7,1990-07-07,12.3,17.8,23.2,0
"33095",1990,7,1990-07-08,9.2,18.7,28.2,0
"33096",1990,7,1990-07-09,10.7,20.5,30.2,0
"33097",1990,7,1990-07-10,12.1,22.1,32,0
"33098",1990,7,1990-07-11,13.6,23.9,34.2,0
"33099",1990,7,1990-07-12,18.1,25.4,32.6,0
"33100",1990,7,1990-07-13,14,22.8,31.6,0
"33101",1990,7,1990-07-14,11.3,21.4,31.4,0
"33102",1990,7,1990-07-15,10.6,21.5,32.3,0
"33103",1990,7,1990-07-16,17.2,23.7,30.2,0
"33104",1990,7,1990-07-17,11,19.2,27.4,0
"33105",1990,7,1990-07-18,11,19.3,27.5,0
"33106",1990,7,1990-07-19,10,19.4,28.7,0
"33107",1990,7,1990-07-20,8.8,19.4,30,0
"33108",1990,7,1990-07-21,8.8,20.7,32.5,0
"33109",1990,7,1990-07-22,10.4,21,31.6,0.2
"33110",1990,7,1990-07-23,17.3,24,30.7,0
"33111",1990,7,1990-07-24,14,20.5,26.9,0.6
"33112",1990,7,1990-07-25,14.8,18.5,22.2,0.2
"33113",1990,7,1990-07-26,17,23.9,30.7,1.2
"33114",1990,7,1990-07-27,12.2,21.3,30.3,0
"33115",1990,7,1990-07-28,9,20.3,31.5,0
"33116",1990,7,1990-07-29,10.7,22.7,34.7,0
"33117",1990,7,1990-07-30,13.3,23.7,34,0
"33118",1990,7,1990-07-31,12,22.5,32.9,0
"33119",1990,8,1990-08-01,16,22.9,29.7,0
"33120",1990,8,1990-08-02,10.7,19.7,28.6,0
"33121",1990,8,1990-08-03,10,20.3,30.6,0
"33122",1990,8,1990-08-04,12,22.9,33.7,0
"33123",1990,8,1990-08-05,13.8,24.3,34.8,0
"33124",1990,8,1990-08-06,14,22.9,31.8,0
"33125",1990,8,1990-08-07,7.8,19.9,32,0
"33126",1990,8,1990-08-08,10.2,19.8,29.4,0
"33127",1990,8,1990-08-09,9.2,22.2,35.1,0
"33128",1990,8,1990-08-10,12.1,23.7,35.2,0
"33129",1990,8,1990-08-11,18.3,25.2,32,0
"33130",1990,8,1990-08-12,14.2,24.9,35.5,0
"33131",1990,8,1990-08-13,15.3,26,36.7,0
"33132",1990,8,1990-08-14,14.8,24.3,33.7,0
"33133",1990,8,1990-08-15,13.3,22.7,32,0
"33134",1990,8,1990-08-16,15.3,21.5,27.7,0
"33135",1990,8,1990-08-17,13.1,20.3,27.5,0
"33136",1990,8,1990-08-18,13.3,18,22.7,1.6
"33137",1990,8,1990-08-19,12.9,20.6,28.2,0
"33138",1990,8,1990-08-20,15.1,21.1,27,0
"33139",1990,8,1990-08-21,14.5,19,23.4,3.4
"33140",1990,8,1990-08-22,13.9,20,26.1,0.6
"33141",1990,8,1990-08-23,7.5,14.9,22.3,0
"33142",1990,8,1990-08-24,10,15.7,21.3,2
"33143",1990,8,1990-08-25,7.8,12.7,17.6,4.6
"33144",1990,8,1990-08-26,7.8,14.8,21.7,0.2
"33145",1990,8,1990-08-27,5.2,15.2,25.2,0
"33146",1990,8,1990-08-28,7.8,18,28.1,0
"33147",1990,8,1990-08-29,9.7,16.8,23.8,4.6
"33148",1990,8,1990-08-30,11.4,16.9,22.3,6
"33149",1990,8,1990-08-31,10.7,17,23.2,1
"33150",1990,9,1990-09-01,8.1,14.3,20.5,0
"33151",1990,9,1990-09-02,11.4,17.9,24.3,0
"33152",1990,9,1990-09-03,6.3,15.8,25.2,0
"33153",1990,9,1990-09-04,3.8,14.6,25.3,0
"33154",1990,9,1990-09-05,6.1,16.8,27.4,0
"33155",1990,9,1990-09-06,5.8,17.8,29.7,0
"33156",1990,9,1990-09-07,6.9,18.5,30,0
"33157",1990,9,1990-09-08,9.4,20.2,30.9,0
"33158",1990,9,1990-09-09,8.6,19.1,29.6,0
"33159",1990,9,1990-09-10,8.3,18.6,28.8,0
"33160",1990,9,1990-09-11,7.7,18.4,29,0
"33161",1990,9,1990-09-12,10.3,18,25.7,0
"33162",1990,9,1990-09-13,4.7,14.6,24.4,0
"33163",1990,9,1990-09-14,4,14.6,25.1,0
"33164",1990,9,1990-09-15,6.1,13.7,21.3,0
"33165",1990,9,1990-09-16,12.1,14.7,17.2,5.5
"33166",1990,9,1990-09-17,8.6,15.7,22.7,0
"33167",1990,9,1990-09-18,5.6,15.1,24.5,0
"33168",1990,9,1990-09-19,7,15.2,23.4,0
"33169",1990,9,1990-09-20,2.9,13.2,23.4,0
"33170",1990,9,1990-09-21,9.1,17.9,26.6,0
"33171",1990,9,1990-09-22,7.2,16.6,26,0
"33172",1990,9,1990-09-23,6.5,17.2,27.8,0
"33173",1990,9,1990-09-24,5.9,16.7,27.5,0
"33174",1990,9,1990-09-25,5.9,16.4,26.9,0
"33175",1990,9,1990-09-26,4.8,13.9,23,0
"33176",1990,9,1990-09-27,2.7,12.6,22.5,0
"33177",1990,9,1990-09-28,2.2,10.8,19.4,0
"33178",1990,9,1990-09-29,8.2,16.9,25.6,0.2
"33179",1990,9,1990-09-30,2.3,10.8,19.3,0
"33180",1990,10,1990-10-01,7.5,13.9,20.2,0
"33181",1990,10,1990-10-02,7.2,11.1,14.9,0.2
"33182",1990,10,1990-10-03,6.1,8.1,10.1,4.8
"33183",1990,10,1990-10-04,6.1,12.9,19.7,0.2
"33184",1990,10,1990-10-05,3.9,7.8,11.6,0.8
"33185",1990,10,1990-10-06,-2.2,4.2,10.5,0
"33186",1990,10,1990-10-07,-2.7,5.2,13,0
"33187",1990,10,1990-10-08,4.3,9.8,15.2,0
"33188",1990,10,1990-10-09,2.8,8.7,14.6,0
"33189",1990,10,1990-10-10,0.7,7.1,13.4,5.8
"33190",1990,10,1990-10-11,-2.7,3.7,10,0
"33191",1990,10,1990-10-12,3.7,9,14.2,0
"33192",1990,10,1990-10-13,4.8,9,13.2,0
"33193",1990,10,1990-10-14,0.6,5,9.3,0.6
"33194",1990,10,1990-10-15,2.8,5.6,8.4,0.6
"33195",1990,10,1990-10-16,0.9,5.8,10.7,0.4
"33196",1990,10,1990-10-17,-0.3,4.5,9.2,0.2
"33197",1990,10,1990-10-18,1.7,7.6,13.5,0
"33198",1990,10,1990-10-19,3.8,6.7,9.6,0
"33199",1990,10,1990-10-20,-1.9,4.3,10.4,0
"33200",1990,10,1990-10-21,2.9,6.6,10.3,3.4
"33201",1990,10,1990-10-22,-1.6,5.2,12,0
"33202",1990,10,1990-10-23,-1.3,5,11.2,0
"33203",1990,10,1990-10-24,2.8,9.3,15.7,0
"33204",1990,10,1990-10-25,1.7,9.3,16.9,4.6
"33205",1990,10,1990-10-26,2.8,8.5,14.1,0
"33206",1990,10,1990-10-27,2.8,9.5,16.1,0
"33207",1990,10,1990-10-28,4.1,9.3,14.5,0.2
"33208",1990,10,1990-10-29,-2,4,10,0
"33209",1990,10,1990-10-30,4,8.4,12.8,0.8
"33210",1990,10,1990-10-31,1.7,5.2,8.7,0.8
"33211",1990,11,1990-11-01,-2.7,2.8,8.2,0
"33212",1990,11,1990-11-02,-7.2,-0.9,5.4,0
"33213",1990,11,1990-11-03,-1.8,0.9,3.5,2.2
"33214",1990,11,1990-11-04,2,4.8,7.6,4.4
"33215",1990,11,1990-11-05,-3.6,2.2,8,0
"33216",1990,11,1990-11-06,-8,-2.4,3.2,0
"33217",1990,11,1990-11-07,-0.3,2.5,5.2,2.8
"33218",1990,11,1990-11-08,2.1,5.8,9.4,0
"33219",1990,11,1990-11-09,1.9,3.4,4.8,6
"33220",1990,11,1990-11-10,3.6,7.2,10.7,2.2
"33221",1990,11,1990-11-11,6.6,11.2,15.8,0
"33222",1990,11,1990-11-12,4,9.6,15.2,0
"33223",1990,11,1990-11-13,2.8,6.8,10.7,2.2
"33224",1990,11,1990-11-14,-2.6,3.4,9.3,0
"33225",1990,11,1990-11-15,-2.6,2.9,8.3,0
"33226",1990,11,1990-11-16,2.7,6.2,9.6,0
"33227",1990,11,1990-11-17,-1.1,4,9.1,0.8
"33228",1990,11,1990-11-18,-5.6,-0.8,4.1,0
"33229",1990,11,1990-11-19,-0.9,0.9,2.7,1.3
"33230",1990,11,1990-11-20,-1.1,1.3,3.7,1
"33231",1990,11,1990-11-21,-1.5,0.5,2.4,0.8
"33232",1990,11,1990-11-22,1.3,5,8.6,2
"33233",1990,11,1990-11-23,1.5,8.8,16,0
"33234",1990,11,1990-11-24,-1.4,5.8,13,17
"33235",1990,11,1990-11-25,-10.4,-4.5,1.5,0
"33236",1990,11,1990-11-26,-17.2,-10.4,-3.5,0
"33237",1990,11,1990-11-27,-9.8,-4.7,0.4,0
"33238",1990,11,1990-11-28,-10.4,-3.1,4.3,0
"33239",1990,11,1990-11-29,-0.7,3.1,6.9,0
"33240",1990,11,1990-11-30,-3.1,0.4,3.8,0
"33241",1990,12,1990-12-01,-6.2,-3.5,-0.8,1.4
"33242",1990,12,1990-12-02,-5.3,-2.4,0.5,0
"33243",1990,12,1990-12-03,-2.7,1.1,4.8,1.8
"33244",1990,12,1990-12-04,2.6,4.8,7,0.8
"33245",1990,12,1990-12-05,-2.9,2.1,7.1,0
"33246",1990,12,1990-12-06,-2.8,1.1,4.9,0
"33247",1990,12,1990-12-07,-2,1.2,4.4,0
"33248",1990,12,1990-12-08,-0.7,2.1,4.8,1.4
"33249",1990,12,1990-12-09,0.1,0.8,1.4,6.8
"33250",1990,12,1990-12-10,0.1,1.2,2.2,1.2
"33251",1990,12,1990-12-11,0.2,2.7,5.2,0
"33252",1990,12,1990-12-12,-2.4,-0.6,1.3,1.4
"33253",1990,12,1990-12-13,-4.2,-1.4,1.4,0.8
"33254",1990,12,1990-12-14,-4.5,-2.2,0.2,0.2
"33255",1990,12,1990-12-15,-2.3,-0.2,2,0.6
"33256",1990,12,1990-12-16,-9.2,-5.2,-1.2,0
"33257",1990,12,1990-12-17,-2.2,-0.4,1.4,5.9
"33258",1990,12,1990-12-18,-14,-6.1,1.9,0.2
"33259",1990,12,1990-12-19,-18.5,-16,-13.5,0
"33260",1990,12,1990-12-20,-25.7,-20.7,-15.7,0
"33261",1990,12,1990-12-21,-27.6,-22.2,-16.8,0
"33262",1990,12,1990-12-22,-22.1,-17.4,-12.7,1
"33263",1990,12,1990-12-23,-13.5,-12,-10.5,0.2
"33264",1990,12,1990-12-24,-11.2,-9.8,-8.4,0.8
"33265",1990,12,1990-12-25,-11.8,-10,-8.2,3.7
"33266",1990,12,1990-12-26,-12.3,-9.2,-6.1,0
"33267",1990,12,1990-12-27,-11.7,-8.5,-5.2,7.2
"33268",1990,12,1990-12-28,-31.2,-21.4,-11.5,0
"33269",1990,12,1990-12-29,-34.8,-26.4,-18,0.4
"33270",1990,12,1990-12-30,-18.2,-15.6,-13,2.4
"33271",1990,12,1990-12-31,-13.4,-10.8,-8.1,2.6
"33272",1991,1,1991-01-01,-18.2,-12.3,-6.4,2.8
"33273",1991,1,1991-01-02,-17,-11.7,-6.4,0
"33274",1991,1,1991-01-03,-11.5,-10.1,-8.6,0
"33275",1991,1,1991-01-04,-13.9,-12.4,-10.8,0
"33276",1991,1,1991-01-05,-23.5,-18.4,-13.3,0
"33277",1991,1,1991-01-06,-23.2,-18.9,-14.5,3
"33278",1991,1,1991-01-07,-15.2,-13.5,-11.8,8
"33279",1991,1,1991-01-08,-12.9,-12.1,-11.3,2.7
"33280",1991,1,1991-01-09,-12.6,-10.7,-8.8,7.2
"33281",1991,1,1991-01-10,-8.8,-6.4,-3.9,0.2
"33282",1991,1,1991-01-11,-4.9,-1.4,2.1,2
"33283",1991,1,1991-01-12,-1.8,1.6,5,0.4
"33284",1991,1,1991-01-13,-4.2,0,4.2,0
"33285",1991,1,1991-01-14,-6.2,-1.1,4,0.2
"33286",1991,1,1991-01-15,-5.2,0.5,6.2,0
"33287",1991,1,1991-01-16,-4.7,-1,2.7,3.2
"33288",1991,1,1991-01-17,0.6,1.5,2.4,0
"33289",1991,1,1991-01-18,-0.3,2.2,4.7,5
"33290",1991,1,1991-01-19,-10.7,-4.8,1.2,0
"33291",1991,1,1991-01-20,-14.7,-9.3,-3.8,0
"33292",1991,1,1991-01-21,-13.6,-8.8,-3.9,0
"33293",1991,1,1991-01-22,-10.9,-8,-5.1,0
"33294",1991,1,1991-01-23,-14.2,-9.5,-4.8,0
"33295",1991,1,1991-01-24,-6.2,-4.6,-2.9,0.8
"33296",1991,1,1991-01-25,-13.5,-7.8,-2.1,0.2
"33297",1991,1,1991-01-26,-13.4,-8.8,-4.1,0
"33298",1991,1,1991-01-27,-14.3,-7.9,-1.4,0
"33299",1991,1,1991-01-28,-16.4,-9.6,-2.7,0
"33300",1991,1,1991-01-29,-17.8,-11.7,-5.5,0
"33301",1991,1,1991-01-30,-12.3,-8.3,-4.2,0
"33302",1991,1,1991-01-31,-5.3,-2.4,0.6,0
"33303",1991,2,1991-02-01,-2.7,3.5,9.7,0
"33304",1991,2,1991-02-02,3,6.8,10.5,0
"33305",1991,2,1991-02-03,0.1,3.1,6.1,1.3
"33306",1991,2,1991-02-04,-0.3,4.7,9.7,1.4
"33307",1991,2,1991-02-05,-1.8,3.8,9.3,0.8
"33308",1991,2,1991-02-06,-4.1,1.6,7.2,0
"33309",1991,2,1991-02-07,-0.1,2.1,4.2,1.8
"33310",1991,2,1991-02-08,0.8,2.6,4.3,4.4
"33311",1991,2,1991-02-09,1,2.6,4.1,0
"33312",1991,2,1991-02-10,0.8,3.2,5.5,0
"33313",1991,2,1991-02-11,0.6,3.2,5.7,0
"33314",1991,2,1991-02-12,0.2,3.4,6.5,0.6
"33315",1991,2,1991-02-13,-1.4,1.4,4.2,3.8
"33316",1991,2,1991-02-14,0.2,3,5.7,2.2
"33317",1991,2,1991-02-15,2.2,4.6,7,0
"33318",1991,2,1991-02-16,1,4.9,8.7,0
"33319",1991,2,1991-02-17,-1,3,7,0.4
"33320",1991,2,1991-02-18,-3.2,1.2,5.6,2
"33321",1991,2,1991-02-19,0.7,6.5,12.3,0.4
"33322",1991,2,1991-02-20,1.7,6,10.3,0
"33323",1991,2,1991-02-21,-3.3,1.6,6.4,0
"33324",1991,2,1991-02-22,-2.3,4.4,11.1,0
"33325",1991,2,1991-02-23,-4.4,0.9,6.2,0
"33326",1991,2,1991-02-24,-4.9,1.8,8.5,0
"33327",1991,2,1991-02-25,-4.5,2.6,9.6,0
"33328",1991,2,1991-02-26,-4.7,2.4,9.5,0
"33329",1991,2,1991-02-27,-4.4,3.4,11.2,0
"33330",1991,2,1991-02-28,-3.4,0.2,3.7,0.6
"33331",1991,3,1991-03-01,-5.2,-3.9,-2.5,0.6
"33332",1991,3,1991-03-02,-5.9,-2.1,1.8,0.2
"33333",1991,3,1991-03-03,-3.1,-0.5,2.2,3.4
"33334",1991,3,1991-03-04,-3.8,0.2,4.1,2
"33335",1991,3,1991-03-05,-10.1,-3.5,3.2,0
"33336",1991,3,1991-03-06,-2.5,2.6,7.6,0
"33337",1991,3,1991-03-07,-3.6,2.1,7.7,0.2
"33338",1991,3,1991-03-08,-5.3,2.7,10.6,0
"33339",1991,3,1991-03-09,-2.6,4.9,12.4,0.6
"33340",1991,3,1991-03-10,-1.1,3.3,7.6,1.2
"33341",1991,3,1991-03-11,-6.1,-0.1,6,0
"33342",1991,3,1991-03-12,-2.3,2.8,7.9,0.2
"33343",1991,3,1991-03-13,-4.9,2.3,9.5,0
"33344",1991,3,1991-03-14,-0.2,5,10.1,0
"33345",1991,3,1991-03-15,-0.7,3.6,7.9,0
"33346",1991,3,1991-03-16,-2.2,4.5,11.2,0
