"Year","DayOfYear","Max_Temp_Year","Percentile_90","Station"
2023,"08-04",32.9,33.9,"Kelowna"
2023,"08-05",33.2,33.7,"Kelowna"
2023,"08-06",33.6,33.6,"Kelowna"
2023,"08-07",30.9,33.5,"Kelowna"
2023,"08-08",28.4,33.5,"Kelowna"
2023,"08-09",27.4,33.5,"Kelowna"
2023,"08-10",25.9,33.3,"Kelowna"
2023,"08-11",29.7,33.3,"Kelowna"
2023,"08-12",30.4,33.3,"Kelowna"
2023,"08-13",34.3,33.3,"Kelowna"
2023,"08-14",36.8,32.91,"Kelowna"
2023,"08-15",38.3,32.8,"Kelowna"
2023,"08-16",33.8,32.6,"Kelowna"
2023,"08-17",35.1,32.2,"Kelowna"
2023,"08-18",28.7,32.1,"Kelowna"
2023,"08-19",24.1,31.7,"Kelowna"
2023,"08-20",25.1,31.7,"Kelowna"
2023,"08-21",27.2,31.5,"Kelowna"
2023,"08-22",24.4,31.2,"Kelowna"
2023,"08-23",22.3,31.1,"Kelowna"
2023,"08-24",NA,31.1,"Kelowna"
2023,"08-25",25.6,30.7,"Kelowna"
2023,"08-26",29.3,30.6,"Kelowna"
2023,"08-27",30.2,30.6,"Kelowna"
2023,"08-28",32.8,30.1,"Kelowna"
2023,"08-29",25.1,30,"Kelowna"
2023,"08-30",21.2,29.9,"Kelowna"
2023,"08-31",18.8,29.5,"Kelowna"
2023,"09-01",23.4,29.4,"Kelowna"
2023,"09-02",27.2,29.4,"Kelowna"
2023,"09-03",25.9,29.4,"Kelowna"
2023,"09-04",24.9,29.04,"Kelowna"
2023,"09-05",25.5,28.9,"Kelowna"
2023,"09-06",25.6,28.6,"Kelowna"
2023,"09-07",25.3,28.3,"Kelowna"
2023,"09-08",26.9,28.3,"Kelowna"
2023,"09-09",28.3,28.3,"Kelowna"
2023,"09-10",29.8,28,"Kelowna"
2023,"09-11",27,27.8,"Kelowna"
2023,"09-12",26.1,27.7,"Kelowna"
2023,"09-13",24.9,27.4,"Kelowna"
2023,"09-14",25.8,27.2,"Kelowna"
2023,"09-15",28.8,26.7,"Kelowna"
2023,"09-16",29.5,26.7,"Kelowna"
2023,"09-17",26.4,26.4,"Kelowna"
2023,"09-18",20.3,26.1,"Kelowna"
2023,"09-19",15.5,25.9,"Kelowna"
2023,"09-20",18.2,25.6,"Kelowna"
2023,"09-21",21.3,25.6,"Kelowna"
2023,"09-22",23.1,25,"Kelowna"
2023,"09-23",20.1,24.87,"Kelowna"
2023,"09-24",18.1,24.4,"Kelowna"
2023,"09-25",19.7,24.4,"Kelowna"
2023,"09-26",19.2,23.9,"Kelowna"
2023,"09-27",14.1,23.9,"Kelowna"
2023,"09-28",16.6,23.8,"Kelowna"
2023,"09-29",14.4,23.3,"Kelowna"
2023,"09-30",16.5,23.2,"Kelowna"
2023,"10-01",16.2,22.8,"Kelowna"
2023,"10-02",15.1,22.4,"Kelowna"
2023,"10-03",20.1,22.2,"Kelowna"
2023,"10-04",21.2,21.7,"Kelowna"
2023,"10-05",18.7,21.5,"Kelowna"
2023,"10-06",19,21.1,"Kelowna"
2023,"10-07",21.7,20.7,"Kelowna"
2023,"10-08",22.1,20.2,"Kelowna"
2023,"10-09",19,20,"Kelowna"
2023,"10-10",16.7,19.4,"Kelowna"
2023,"10-11",16.5,19.26,"Kelowna"
2023,"10-12",16.3,18.9,"Kelowna"
2023,"10-13",16.9,18.9,"Kelowna"
2023,"10-14",15.1,18.3,"Kelowna"
2023,"10-15",17.1,18.06,"Kelowna"
2023,"10-16",16.8,17.6,"Kelowna"
2023,"10-17",16,17.2,"Kelowna"
2023,"10-18",17.1,17.2,"Kelowna"
2023,"10-19",18.1,16.7,"Kelowna"
2023,"10-20",17.9,16.7,"Kelowna"
2023,"10-21",12.4,16.2,"Kelowna"
2023,"10-22",14.7,16.1,"Kelowna"
2023,"10-23",15.6,15.6,"Kelowna"
2023,"10-24",7,15.6,"Kelowna"
2023,"10-25",5.5,15.5,"Kelowna"
2023,"10-26",5.1,15,"Kelowna"
2023,"10-27",5.8,15,"Kelowna"
2023,"10-28",6.1,14.7,"Kelowna"
2023,"10-29",6.6,14.4,"Kelowna"
2023,"10-30",7.4,14.1,"Kelowna"
2023,"10-31",6.9,13.9,"Kelowna"
2023,"11-01",6.7,13.4,"Kelowna"
2023,"11-02",6.5,13.3,"Kelowna"
2023,"11-03",10.6,12.8,"Kelowna"
2023,"11-04",10,12.8,"Kelowna"
2023,"11-05",11,12.69,"Kelowna"
2023,"11-06",8.3,12.2,"Kelowna"
2023,"11-07",8.2,12.2,"Kelowna"
2023,"11-08",9.5,11.9,"Kelowna"
2023,"11-09",7.5,11.7,"Kelowna"
2023,"11-10",9.3,11.5,"Kelowna"
2023,"11-11",10.6,11.1,"Kelowna"
2023,"11-12",8,11,"Kelowna"
2023,"11-13",10.9,10.6,"Kelowna"
2023,"11-14",7,10.6,"Kelowna"
2023,"11-15",4.7,10.6,"Kelowna"
2023,"11-16",3.6,10.4,"Kelowna"
2023,"11-17",6.4,10.24,"Kelowna"
2023,"11-18",5,10,"Kelowna"
2023,"11-19",10.4,10,"Kelowna"
2023,"11-20",6,10,"Kelowna"
2023,"11-21",7.4,9.6,"Kelowna"
2023,"11-22",7.3,9.4,"Kelowna"
2023,"11-23",5.6,9.4,"Kelowna"
2023,"11-24",1.9,9.4,"Kelowna"
2023,"11-25",3.3,9.32,"Kelowna"
2023,"11-26",4.1,9,"Kelowna"
2023,"11-27",3.8,8.9,"Kelowna"
2023,"11-28",2.9,8.9,"Kelowna"
2023,"11-29",1.9,8.3,"Kelowna"
2023,"11-30",0.5,8.3,"Kelowna"
2023,"12-01",0.3,8.3,"Kelowna"
2023,"12-02",3,7.8,"Kelowna"
2023,"12-03",3.9,7.8,"Kelowna"
2023,"12-04",2.9,7.7,"Kelowna"
2023,"12-05",8,7.27,"Kelowna"
2023,"12-06",6.6,7.2,"Kelowna"
2023,"12-07",5.2,7.2,"Kelowna"
2023,"12-08",5,7.2,"Kelowna"
2023,"12-09",0.5,7.2,"Kelowna"
2023,"12-10",3.5,6.73,"Kelowna"
2023,"12-11",3.1,6.7,"Kelowna"
2023,"12-12",2.3,6.7,"Kelowna"
2023,"12-13",5.6,6.7,"Kelowna"
2023,"12-14",3.6,6.7,"Kelowna"
2023,"12-15",4.4,6.7,"Kelowna"
2023,"12-16",4.8,6.6,"Kelowna"
2023,"12-17",3.8,6.6,"Kelowna"
2023,"12-18",4.4,6.5,"Kelowna"
2023,"12-19",3.9,6.5,"Kelowna"
2023,"12-20",7.2,6.1,"Kelowna"
2023,"12-21",6.6,6.1,"Kelowna"
2023,"12-22",5.6,6.1,"Kelowna"
2023,"12-23",5,6.1,"Kelowna"
2023,"12-24",0,6.1,"Kelowna"
2023,"12-25",2.2,5.89000000000001,"Kelowna"
2023,"12-26",4.6,5.68,"Kelowna"
2023,"12-27",3.4,5.6,"Kelowna"
2023,"12-28",7.8,5.6,"Kelowna"
2023,"12-29",5.2,5.6,"Kelowna"
2023,"12-30",2,5.6,"Kelowna"
2023,"12-31",5.2,5.6,"Kelowna"
2024,"01-01",5.1,5.6,"Kelowna"
2024,"01-02",3.3,5.6,"Kelowna"
2024,"01-03",3.2,5.6,"Kelowna"
2024,"01-04",5.1,5.6,"Kelowna"
2024,"01-05",3.1,5.6,"Kelowna"
2024,"01-06",3,5.6,"Kelowna"
2024,"01-07",1.3,5.6,"Kelowna"
2024,"01-08",-0.9,5.7,"Kelowna"
2024,"01-09",2.7,5.87,"Kelowna"
2024,"01-10",1.8,6,"Kelowna"
2024,"01-11",-4,5.8,"Kelowna"
2024,"01-12",-20.1,5.97,"Kelowna"
2024,"01-13",-18.9,5.8,"Kelowna"
2024,"01-14",-12.8,5.7,"Kelowna"
2024,"01-15",-12.4,5.8,"Kelowna"
2024,"01-16",-8.1,5.7,"Kelowna"
2024,"01-17",-8.3,5.87,"Kelowna"
2024,"01-18",-6.8,6,"Kelowna"
2024,"01-19",-5.4,6,"Kelowna"
2024,"01-20",-1.9,6.1,"Kelowna"
2024,"01-21",2.1,6.1,"Kelowna"
2024,"01-22",2.3,6.1,"Kelowna"
2024,"01-23",4.7,6.1,"Kelowna"
2024,"01-24",3.6,6.1,"Kelowna"
2024,"01-25",3.4,6.1,"Kelowna"
2024,"01-26",3.6,6.1,"Kelowna"
2024,"01-27",3.7,6.3,"Kelowna"
2024,"01-28",7,6.5,"Kelowna"
2024,"01-29",8.3,6.7,"Kelowna"
2024,"01-30",8.4,6.7,"Kelowna"
2024,"01-31",NA,6.7,"Kelowna"
2024,"02-01",6.4,6.7,"Kelowna"
2024,"02-02",10.5,6.7,"Kelowna"
2024,"02-03",5.6,7.04000000000001,"Kelowna"
2024,"02-04",5.1,7.2,"Kelowna"
2024,"02-05",0.9,7.2,"Kelowna"
2024,"02-06",0.7,7.2,"Kelowna"
2024,"02-07",3.5,7.2,"Kelowna"
2024,"02-08",4.5,7.2,"Kelowna"
2024,"02-09",NA,7.2,"Kelowna"
2024,"02-10",1.8,7.3,"Kelowna"
2024,"02-11",1.3,7.6,"Kelowna"
2024,"02-12",5.9,7.8,"Kelowna"
2024,"02-13",4.7,7.8,"Kelowna"
2024,"02-14",0.7,7.8,"Kelowna"
2024,"02-15",0.9,8,"Kelowna"
2024,"02-16",0.2,8.3,"Kelowna"
2024,"02-17",2.1,8.3,"Kelowna"
2024,"02-18",3.2,8.4,"Kelowna"
2024,"02-19",5.5,8.73,"Kelowna"
2024,"02-20",7,8.9,"Kelowna"
2024,"02-21",8,8.9,"Kelowna"
2024,"02-22",9.2,9,"Kelowna"
2024,"02-23",12,9.4,"Kelowna"
2024,"02-24",11.3,9.4,"Kelowna"
2024,"02-25",14.6,9.6,"Kelowna"
2024,"02-26",5.2,9.84000000000001,"Kelowna"
2024,"02-27",-0.8,10,"Kelowna"
2024,"02-28",5.5,10.1,"Kelowna"
2024,"02-29",10.8,10.57,"Kelowna"
2024,"03-01",7.5,10.6,"Kelowna"
2024,"03-02",3.1,10.6,"Kelowna"
2024,"03-03",3.8,11.04,"Kelowna"
2024,"03-04",2,11.17,"Kelowna"
2024,"03-05",0.8,11.6,"Kelowna"
2024,"03-06",1.8,11.7,"Kelowna"
2024,"03-07",5.3,12.1,"Kelowna"
2024,"03-08",8.3,12.2,"Kelowna"
2024,"03-09",9.8,12.54,"Kelowna"
2024,"03-10",10.7,12.8,"Kelowna"
2024,"03-11",9.5,12.8,"Kelowna"
2024,"03-12",12.5,13.19,"Kelowna"
2024,"03-13",12.3,13.39,"Kelowna"
2024,"03-14",NA,13.6,"Kelowna"
2024,"03-15",14.5,13.9,"Kelowna"
2024,"03-16",17.1,13.9,"Kelowna"
2024,"03-17",19.5,13.9,"Kelowna"
2024,"03-18",19.1,14.1,"Kelowna"
2024,"03-19",18.7,14.2,"Kelowna"
2024,"03-20",16.7,14.4,"Kelowna"
2024,"03-21",14,14.4,"Kelowna"
2024,"03-22",10.7,14.4,"Kelowna"
2024,"03-23",12.1,15,"Kelowna"
2024,"03-24",14.2,15,"Kelowna"
2024,"03-25",13.7,15.5,"Kelowna"
2024,"03-26",13.8,15.6,"Kelowna"
2024,"03-27",7,15.6,"Kelowna"
2024,"03-28",12.5,15.8,"Kelowna"
2024,"03-29",12,16.1,"Kelowna"
2024,"03-30",10.8,16.5,"Kelowna"
2024,"03-31",13.8,16.7,"Kelowna"
2024,"04-01",19.9,16.97,"Kelowna"
2024,"04-02",21.4,17.2,"Kelowna"
2024,"04-03",17.7,17.5,"Kelowna"
2024,"04-04",9.6,17.8,"Kelowna"
2024,"04-05",9.1,17.8,"Kelowna"
2024,"04-06",14.7,18.2,"Kelowna"
2024,"04-07",14.3,18.3,"Kelowna"
2024,"04-08",11.3,18.3,"Kelowna"
2024,"04-09",15.7,18.9,"Kelowna"
2024,"04-10",16,18.9,"Kelowna"
2024,"04-11",14.3,19.4,"Kelowna"
2024,"04-12",16.6,19.4,"Kelowna"
2024,"04-13",19.2,19.4,"Kelowna"
2024,"04-14",21.1,20,"Kelowna"
2024,"04-15",17.3,20,"Kelowna"
2024,"04-16",10.3,20.2,"Kelowna"
2024,"04-17",12.3,20.5,"Kelowna"
2024,"04-18",13.8,20.6,"Kelowna"
2024,"04-19",14.8,20.7,"Kelowna"
2024,"04-20",19.2,21.1,"Kelowna"
2024,"04-21",15.3,21.1,"Kelowna"
2024,"04-22",16.3,21.5,"Kelowna"
2024,"04-23",19.7,21.7,"Kelowna"
2024,"04-24",17.5,22.07,"Kelowna"
2024,"04-25",14,22.2,"Kelowna"
2024,"04-26",17,22.4,"Kelowna"
2024,"04-27",14.6,22.8,"Kelowna"
2024,"04-28",16,22.8,"Kelowna"
2024,"04-29",12,23,"Kelowna"
2024,"04-30",14.1,23.3,"Kelowna"
2024,"05-01",17.1,23.9,"Kelowna"
2024,"05-02",20,23.9,"Kelowna"
2024,"05-03",19.9,23.9,"Kelowna"
2024,"05-04",19.7,24.4,"Kelowna"
2024,"05-05",20.7,24.4,"Kelowna"
2024,"05-06",18.5,24.7,"Kelowna"
2024,"05-07",16.1,25,"Kelowna"
2024,"05-08",21,25.1,"Kelowna"
2024,"05-09",25.8,25.5,"Kelowna"
2024,"05-10",29.1,25.5,"Kelowna"
2024,"05-11",31.1,25.6,"Kelowna"
2024,"05-12",29.9,25.6,"Kelowna"
2024,"05-13",22,25.6,"Kelowna"
2024,"05-14",23.1,26.1,"Kelowna"
2024,"05-15",25.2,26.1,"Kelowna"
2024,"05-16",22.6,26.7,"Kelowna"
2024,"05-17",14,26.7,"Kelowna"
2024,"05-18",15.8,26.7,"Kelowna"
2024,"05-19",17.2,26.7,"Kelowna"
2024,"05-20",20.5,26.7,"Kelowna"
2024,"05-21",15.8,27.2,"Kelowna"
2024,"05-22",16.5,27.2,"Kelowna"
2024,"05-23",18.6,27.2,"Kelowna"
2024,"05-24",19.6,27.5,"Kelowna"
2024,"05-25",18.5,27.8,"Kelowna"
2024,"05-26",18.6,27.8,"Kelowna"
2024,"05-27",22,27.9,"Kelowna"
2024,"05-28",NA,28.2,"Kelowna"
2024,"05-29",NA,28.3,"Kelowna"
2024,"05-30",17.6,28.3,"Kelowna"
2024,"05-31",22.5,28.3,"Kelowna"
2024,"06-01",21.2,28.7,"Kelowna"
2024,"06-02",19.2,28.75,"Kelowna"
2024,"06-03",18.7,28.9,"Kelowna"
2024,"06-04",NA,28.9,"Kelowna"
2024,"06-05",NA,28.9,"Kelowna"
2024,"06-06",NA,28.9,"Kelowna"
2024,"06-07",NA,29.2,"Kelowna"
2024,"06-08",NA,29.4,"Kelowna"
2024,"06-09",NA,29.4,"Kelowna"
2024,"06-10",NA,29.4,"Kelowna"
2024,"06-11",NA,29.4,"Kelowna"
2024,"06-12",NA,29.4,"Kelowna"
2024,"06-13",NA,29.4,"Kelowna"
2024,"06-14",NA,29.8,"Kelowna"
2024,"06-15",NA,29.8,"Kelowna"
2024,"06-16",NA,30,"Kelowna"
2024,"06-17",NA,30,"Kelowna"
2024,"06-18",NA,30,"Kelowna"
2024,"06-19",NA,30.2,"Kelowna"
2024,"06-20",NA,30.4,"Kelowna"
2024,"06-21",NA,30.6,"Kelowna"
2024,"06-22",NA,30.6,"Kelowna"
2024,"06-23",NA,30.77,"Kelowna"
2024,"06-24",NA,31.1,"Kelowna"
2024,"06-25",NA,31.1,"Kelowna"
2024,"06-26",NA,31.23,"Kelowna"
2024,"06-27",NA,31.7,"Kelowna"
2024,"06-28",NA,31.7,"Kelowna"
2024,"06-29",NA,31.7,"Kelowna"
2024,"06-30",NA,31.8,"Kelowna"
2024,"07-01",NA,32.14,"Kelowna"
2024,"07-02",NA,32.2,"Kelowna"
2024,"07-03",NA,32.2,"Kelowna"
2024,"07-04",NA,32.5,"Kelowna"
2024,"07-05",NA,32.8,"Kelowna"
2024,"07-06",NA,32.8,"Kelowna"
2024,"07-07",NA,32.8,"Kelowna"
2024,"07-08",NA,32.8,"Kelowna"
2024,"07-09",NA,33,"Kelowna"
2024,"07-10",NA,33.02,"Kelowna"
2024,"07-11",NA,33.1,"Kelowna"
2024,"07-12",NA,33.21,"Kelowna"
2024,"07-13",NA,33.3,"Kelowna"
2024,"07-14",NA,33.35,"Kelowna"
2024,"07-15",NA,33.7,"Kelowna"
2024,"07-16",NA,33.9,"Kelowna"
2024,"07-17",NA,33.9,"Kelowna"
2024,"07-18",NA,33.9,"Kelowna"
2024,"07-19",NA,33.97,"Kelowna"
2024,"07-20",NA,34,"Kelowna"
2024,"07-21",NA,34.2,"Kelowna"
2024,"07-22",NA,34.2,"Kelowna"
2024,"07-23",NA,34.2,"Kelowna"
2024,"07-24",NA,34.3,"Kelowna"
2024,"07-25",NA,34.3,"Kelowna"
2024,"07-26",NA,34.3,"Kelowna"
2024,"07-27",NA,34.2,"Kelowna"
2024,"07-28",NA,34.1,"Kelowna"
2024,"07-29",NA,34.1,"Kelowna"
2024,"07-30",NA,34,"Kelowna"
2024,"07-31",NA,33.9,"Kelowna"
2024,"08-01",NA,33.9,"Kelowna"
2024,"08-02",NA,33.9,"Kelowna"
2024,"08-03",NA,33.9,"Kelowna"
2024,"08-04",NA,33.9,"Kelowna"
2024,"08-05",NA,33.7,"Kelowna"
2024,"08-06",NA,33.6,"Kelowna"
2024,"08-07",NA,33.5,"Kelowna"
2024,"08-08",NA,33.5,"Kelowna"
2024,"08-09",NA,33.5,"Kelowna"
2024,"08-10",NA,33.3,"Kelowna"
2024,"08-11",NA,33.3,"Kelowna"
2024,"08-12",NA,33.3,"Kelowna"
2024,"08-13",NA,33.3,"Kelowna"
2024,"08-14",NA,32.91,"Kelowna"
2024,"08-15",NA,32.8,"Kelowna"
2024,"08-16",NA,32.6,"Kelowna"
2024,"08-17",NA,32.2,"Kelowna"
2024,"08-18",NA,32.1,"Kelowna"
2024,"08-19",NA,31.7,"Kelowna"
2024,"08-20",NA,31.7,"Kelowna"
2024,"08-21",NA,31.5,"Kelowna"
2024,"08-22",NA,31.2,"Kelowna"
2024,"08-23",NA,31.1,"Kelowna"
2024,"08-24",NA,31.1,"Kelowna"
2024,"08-25",NA,30.7,"Kelowna"
2024,"08-26",NA,30.6,"Kelowna"
2024,"08-27",NA,30.6,"Kelowna"
2024,"08-28",NA,30.1,"Kelowna"
2024,"08-29",NA,30,"Kelowna"
2024,"08-30",NA,29.9,"Kelowna"
2024,"08-31",NA,29.5,"Kelowna"
2024,"09-01",NA,29.4,"Kelowna"
2024,"09-02",NA,29.4,"Kelowna"
2024,"09-03",NA,29.4,"Kelowna"
2024,"09-04",NA,29.04,"Kelowna"
2024,"09-05",NA,28.9,"Kelowna"
2024,"09-06",NA,28.6,"Kelowna"
2024,"09-07",NA,28.3,"Kelowna"
2024,"09-08",NA,28.3,"Kelowna"
2024,"09-09",NA,28.3,"Kelowna"
2024,"09-10",NA,28,"Kelowna"
2024,"09-11",NA,27.8,"Kelowna"
2024,"09-12",NA,27.7,"Kelowna"
2024,"09-13",NA,27.4,"Kelowna"
2024,"09-14",NA,27.2,"Kelowna"
2024,"09-15",NA,26.7,"Kelowna"
2024,"09-16",NA,26.7,"Kelowna"
2024,"09-17",NA,26.4,"Kelowna"
2024,"09-18",NA,26.1,"Kelowna"
2024,"09-19",NA,25.9,"Kelowna"
2024,"09-20",NA,25.6,"Kelowna"
2024,"09-21",NA,25.6,"Kelowna"
2024,"09-22",NA,25,"Kelowna"
2024,"09-23",NA,24.87,"Kelowna"
2024,"09-24",NA,24.4,"Kelowna"
2024,"09-25",NA,24.4,"Kelowna"
2024,"09-26",NA,23.9,"Kelowna"
2024,"09-27",NA,23.9,"Kelowna"
2024,"09-28",NA,23.8,"Kelowna"
2024,"09-29",NA,23.3,"Kelowna"
2024,"09-30",NA,23.2,"Kelowna"
2024,"10-01",NA,22.8,"Kelowna"
2024,"10-02",NA,22.4,"Kelowna"
2024,"10-03",NA,22.2,"Kelowna"
2024,"10-04",NA,21.7,"Kelowna"
2024,"10-05",NA,21.5,"Kelowna"
2024,"10-06",NA,21.1,"Kelowna"
2024,"10-07",NA,20.7,"Kelowna"
2024,"10-08",NA,20.2,"Kelowna"
2024,"10-09",NA,20,"Kelowna"
2024,"10-10",NA,19.4,"Kelowna"
2024,"10-11",NA,19.26,"Kelowna"
2024,"10-12",NA,18.9,"Kelowna"
2024,"10-13",NA,18.9,"Kelowna"
2024,"10-14",NA,18.3,"Kelowna"
2024,"10-15",NA,18.06,"Kelowna"
2024,"10-16",NA,17.6,"Kelowna"
2024,"10-17",NA,17.2,"Kelowna"
2024,"10-18",NA,17.2,"Kelowna"
2024,"10-19",NA,16.7,"Kelowna"
2024,"10-20",NA,16.7,"Kelowna"
2024,"10-21",NA,16.2,"Kelowna"
2024,"10-22",NA,16.1,"Kelowna"
2024,"10-23",NA,15.6,"Kelowna"
2024,"10-24",NA,15.6,"Kelowna"
2024,"10-25",NA,15.5,"Kelowna"
2024,"10-26",NA,15,"Kelowna"
2024,"10-27",NA,15,"Kelowna"
2024,"10-28",NA,14.7,"Kelowna"
2024,"10-29",NA,14.4,"Kelowna"
2024,"10-30",NA,14.1,"Kelowna"
2024,"10-31",NA,13.9,"Kelowna"
2024,"11-01",NA,13.4,"Kelowna"
2024,"11-02",NA,13.3,"Kelowna"
2024,"11-03",NA,12.8,"Kelowna"
2024,"11-04",NA,12.8,"Kelowna"
2024,"11-05",NA,12.69,"Kelowna"
2024,"11-06",NA,12.2,"Kelowna"
2024,"11-07",NA,12.2,"Kelowna"
2024,"11-08",NA,11.9,"Kelowna"
2024,"11-09",NA,11.7,"Kelowna"
2024,"11-10",NA,11.5,"Kelowna"
2024,"11-11",NA,11.1,"Kelowna"
2024,"11-12",NA,11,"Kelowna"
2024,"11-13",NA,10.6,"Kelowna"
2024,"11-14",NA,10.6,"Kelowna"
2024,"11-15",NA,10.6,"Kelowna"
2024,"11-16",NA,10.4,"Kelowna"
2024,"11-17",NA,10.24,"Kelowna"
2024,"11-18",NA,10,"Kelowna"
2024,"11-19",NA,10,"Kelowna"
2024,"11-20",NA,10,"Kelowna"
2024,"11-21",NA,9.6,"Kelowna"
2024,"11-22",NA,9.4,"Kelowna"
2024,"11-23",NA,9.4,"Kelowna"
2024,"11-24",NA,9.4,"Kelowna"
2024,"11-25",NA,9.32,"Kelowna"
2024,"11-26",NA,9,"Kelowna"
2024,"11-27",NA,8.9,"Kelowna"
2024,"11-28",NA,8.9,"Kelowna"
2024,"11-29",NA,8.3,"Kelowna"
2024,"11-30",NA,8.3,"Kelowna"
2024,"12-01",NA,8.3,"Kelowna"
2024,"12-02",NA,7.8,"Kelowna"
2024,"12-03",NA,7.8,"Kelowna"
2024,"12-04",NA,7.7,"Kelowna"
2024,"12-05",NA,7.27,"Kelowna"
2024,"12-06",NA,7.2,"Kelowna"
2024,"12-07",NA,7.2,"Kelowna"
2024,"12-08",NA,7.2,"Kelowna"
2024,"12-09",NA,7.2,"Kelowna"
2024,"12-10",NA,6.73,"Kelowna"
2024,"12-11",NA,6.7,"Kelowna"
2024,"12-12",NA,6.7,"Kelowna"
2024,"12-13",NA,6.7,"Kelowna"
2024,"12-14",NA,6.7,"Kelowna"
2024,"12-15",NA,6.7,"Kelowna"
2024,"12-16",NA,6.6,"Kelowna"
2024,"12-17",NA,6.6,"Kelowna"
2024,"12-18",NA,6.5,"Kelowna"
2024,"12-19",NA,6.5,"Kelowna"
2024,"12-20",NA,6.1,"Kelowna"
2024,"12-21",NA,6.1,"Kelowna"
2024,"12-22",NA,6.1,"Kelowna"
2024,"12-23",NA,6.1,"Kelowna"
2024,"12-24",NA,6.1,"Kelowna"
2024,"12-25",NA,5.89000000000001,"Kelowna"
2024,"12-26",NA,5.68,"Kelowna"
2024,"12-27",NA,5.6,"Kelowna"
2024,"12-28",NA,5.6,"Kelowna"
2024,"12-29",NA,5.6,"Kelowna"
2024,"12-30",NA,5.6,"Kelowna"
2024,"12-31",NA,5.6,"Kelowna"
