x,y,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_DAY,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,PROVINCE_CODE,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MIN_TEMPERATURE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER
-119.4002111111111,49.94075,0,2021-08-04 00:00:00,4,1123996.2021.8.4,,,M,,,KELOWNA UBCO,0,,2021,,,BC,28,,,,,,43,22.2,8,10,33.7,,M,,19,,,1123996
-119.4002111111111,49.94075,0,2021-08-05 00:00:00,5,1123996.2021.8.5,,,M,,,KELOWNA UBCO,0,,2021,,,BC,26.1,,,,,,63,16.1,8,8.1,36.1,,M,,15,,,1123996
-119.4002111111111,49.94075,0,2021-08-06 00:00:00,6,1123996.2021.8.6,,,M,,,KELOWNA UBCO,0,,2021,,,BC,25.9,,,,,,48,21.2,8,7.9,30.7,,M,,17,,,1123996
-119.4002111111111,49.94075,0,2021-08-07 00:00:00,7,1123996.2021.8.7,,,M,,,KELOWNA UBCO,1.2,,2021,,,BC,20.9,,,,,,80,16.5,8,2.9,25.4,,M,,38,,,1123996
-119.4002111111111,49.94075,0.9,2021-08-08 00:00:00,8,1123996.2021.8.8,,,M,,,KELOWNA UBCO,5.1,,2021,,,BC,17.1,,,,,,95,11.9,8,0,22.3,,M,,47,,,1123996
-119.4002111111111,49.94075,0,2021-08-09 00:00:00,9,1123996.2021.8.9,,,M,,,KELOWNA UBCO,0,,2021,,,BC,21.6,,,,,,76,13.1,8,3.6,30,,M,,27,,,1123996
-119.4002111111111,49.94075,0,2021-08-10 00:00:00,10,1123996.2021.8.10,,,M,,,KELOWNA UBCO,0,,2021,,,BC,23.7,,,,,,63,16.7,8,5.7,30.8,,M,,32,,,1123996
-119.4002111111111,49.94075,0,2021-08-11 00:00:00,11,1123996.2021.8.11,,,M,,,KELOWNA UBCO,0,,2021,,,BC,25.7,,,,,,77,17.1,8,7.7,34.3,,M,,21,,,1123996
-119.4002111111111,49.94075,0,2021-08-12 00:00:00,12,1123996.2021.8.12,,,M,,,KELOWNA UBCO,0,,2021,,,BC,23.3,,,,,,55,15.4,8,5.3,31.1,,M,,22,,,1123996
-119.4002111111111,49.94075,0,2021-08-13 00:00:00,13,1123996.2021.8.13,,,M,,,KELOWNA UBCO,0,,2021,,,BC,23,,,,,,66,13.9,8,5,32.1,,M,,24,,,1123996
-119.4002111111111,49.94075,0,2021-08-14 00:00:00,14,1123996.2021.8.14,,,M,,,KELOWNA UBCO,0,,2021,,,BC,24.6,,,,,,63,14.6,8,6.6,34.6,,M,,18,,,1123996
-119.4002111111111,49.94075,0,2021-08-15 00:00:00,15,1123996.2021.8.15,,,M,,,KELOWNA UBCO,0,,2021,,,BC,27.7,,,,,,51,17.6,8,9.7,37.7,,M,,13,,,1123996
-119.4002111111111,49.94075,0,2021-08-16 00:00:00,16,1123996.2021.8.16,,,M,,,KELOWNA UBCO,0.5,,2021,,,BC,21.6,,,,,,92,15.6,8,3.6,27.6,,M,,26,,,1123996
-119.4002111111111,49.94075,2.4,2021-08-17 00:00:00,17,1123996.2021.8.17,,,M,,,KELOWNA UBCO,0,,2021,,,BC,15.6,,,,,,87,13.2,8,0,18,,M,,52,,,1123996
-119.4002111111111,49.94075,0,2021-08-18 00:00:00,18,1123996.2021.8.18,,,M,,,KELOWNA UBCO,0,,2021,,,BC,18.4,,,,,,94,8.6,8,0.4,28.2,,M,,26,,,1123996
-119.4002111111111,49.94075,0,2021-08-19 00:00:00,19,1123996.2021.8.19,,,M,,,KELOWNA UBCO,0,,2021,,,BC,22,,,,,,61,16.9,8,4,27,,M,,35,,,1123996
-119.4002111111111,49.94075,0,2021-08-20 00:00:00,20,1123996.2021.8.20,,,M,,,KELOWNA UBCO,0.2,,2021,,,BC,19.9,,,,,,76,12.3,8,1.9,27.5,,M,,22,,,1123996
-119.4002111111111,49.94075,0,2021-08-21 00:00:00,21,1123996.2021.8.21,,,M,,,KELOWNA UBCO,0,,2021,,,BC,19.1,,,,,,86,13.4,8,1.1,24.7,,M,,39,,,1123996
-119.4002111111111,49.94075,0.7,2021-08-22 00:00:00,22,1123996.2021.8.22,,,M,,,KELOWNA UBCO,0.8,,2021,,,BC,17.3,,,,,,77,11.5,8,0,23.1,,M,,38,,,1123996
-119.4002111111111,49.94075,5.5,2021-08-23 00:00:00,23,1123996.2021.8.23,,,M,,,KELOWNA UBCO,0.2,,2021,,,BC,12.5,,,,,,82,6.3,8,0,18.6,,M,,41,,,1123996
-119.4002111111111,49.94075,3.1,2021-08-24 00:00:00,24,1123996.2021.8.24,,,M,,,KELOWNA UBCO,0,,2021,,,BC,14.9,,,,,,91,5.9,8,0,23.9,,M,,26,,,1123996
-119.4002111111111,49.94075,0.4,2021-08-25 00:00:00,25,1123996.2021.8.25,,,M,,,KELOWNA UBCO,0,,2021,,,BC,17.6,,,,,,80,7.7,8,0,27.6,,M,,23,,,1123996
-119.4002111111111,49.94075,0.3,2021-08-26 00:00:00,26,1123996.2021.8.26,,,M,,,KELOWNA UBCO,1.9,,2021,,,BC,17.7,,,,,,94,12.1,8,0,23.4,,M,,32,,,1123996
-119.4002111111111,49.94075,0.4,2021-08-27 00:00:00,27,1123996.2021.8.27,,,M,,,KELOWNA UBCO,1.2,,2021,,,BC,17.6,,,,,,97,11.8,8,0,23.5,,M,,42,,,1123996
-119.4002111111111,49.94075,0.4,2021-08-28 00:00:00,28,1123996.2021.8.28,,,M,,,KELOWNA UBCO,0,,2021,,,BC,17.6,,,,,,94,8.8,8,0,26.4,,M,,31,,,1123996
-119.4002111111111,49.94075,0,2021-08-29 00:00:00,29,1123996.2021.8.29,,,M,,,KELOWNA UBCO,0,,2021,,,BC,20,,,,,,83,9.9,8,2,30.2,,M,,21,,,1123996
-119.4002111111111,49.94075,0,2021-08-30 00:00:00,30,1123996.2021.8.30,,,M,,,KELOWNA UBCO,0,,2021,,,BC,19.1,,,,,,57,10.8,8,1.1,27.3,,M,,20,,,1123996
-119.4002111111111,49.94075,5.3,2021-08-31 00:00:00,31,1123996.2021.8.31,,,M,,,KELOWNA UBCO,9.8,,2021,,,BC,12.7,,,,,,91,9.5,8,0,15.9,,M,,44,,,1123996
-119.4002111111111,49.94075,2.4,2021-09-01 00:00:00,1,1123996.2021.9.1,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,15.6,,,,,,91,10.6,9,0,20.5,,M,,44,,,1123996
-119.4002111111111,49.94075,2.8,2021-09-02 00:00:00,2,1123996.2021.9.2,,,M,,,KELOWNA UBCO,0,,2021,,,BC,15.2,,,,,,94,6.9,9,0,23.6,,M,,38,,,1123996
-119.4002111111111,49.94075,0.4,2021-09-03 00:00:00,3,1123996.2021.9.3,,,M,,,KELOWNA UBCO,0,,2021,,,BC,17.6,,,,,,86,7.8,9,0,27.3,,M,,21,,,1123996
-119.4002111111111,49.94075,1.1,2021-09-04 00:00:00,4,1123996.2021.9.4,,,M,,,KELOWNA UBCO,0,,2021,,,BC,16.9,,,,,,82,9.8,9,0,24.1,,M,,31,,,1123996
-119.4002111111111,49.94075,2.2,2021-09-05 00:00:00,5,1123996.2021.9.5,,,M,,,KELOWNA UBCO,0,,2021,,0,BC,15.8,,,,,,94,12.9,9,0,18.6,,M,,66,,,1123996
-119.4002111111111,49.94075,0,2021-09-06 00:00:00,6,1123996.2021.9.6,,,M,,,KELOWNA UBCO,0,,2021,,,BC,18.4,,,,,,80,10.2,9,0.4,26.6,,M,,21,,,1123996
-119.4002111111111,49.94075,0,2021-09-07 00:00:00,7,1123996.2021.9.7,,,M,,,KELOWNA UBCO,0,,2021,,,BC,19.2,,,,,,78,10.1,9,1.2,28.2,,M,,25,,,1123996
-119.4002111111111,49.94075,0,2021-09-08 00:00:00,8,1123996.2021.9.8,,,M,,,KELOWNA UBCO,0,,2021,,,BC,19,,,,,,66,13.9,9,1,24.1,,M,,40,,,1123996
-119.4002111111111,49.94075,0,2021-09-09 00:00:00,9,1123996.2021.9.9,,,M,,,KELOWNA UBCO,0,,2021,,,BC,19.3,,,,,,80,12,9,1.3,26.6,,M,,35,,,1123996
-119.4002111111111,49.94075,1.1,2021-09-10 00:00:00,10,1123996.2021.9.10,,,M,,,KELOWNA UBCO,0,,2021,,,BC,16.9,,,,,,90,11.5,9,0,22.4,,M,,48,,,1123996
-119.4002111111111,49.94075,0,2021-09-11 00:00:00,11,1123996.2021.9.11,,,M,,,KELOWNA UBCO,0,,2021,,,BC,21,,,,,,74,15.5,9,3,26.5,,M,,30,,,1123996
-119.4002111111111,49.94075,0,2021-09-12 00:00:00,12,1123996.2021.9.12,,,M,,,KELOWNA UBCO,1.4,,2021,,0,BC,18.5,,,,,,95,13.4,9,0.5,23.5,,M,,38,,,1123996
-119.4002111111111,49.94075,0.3,2021-09-13 00:00:00,13,1123996.2021.9.13,,,M,,,KELOWNA UBCO,0,,2021,,,BC,17.7,,,,,,76,10.8,9,0,24.5,,M,,24,,,1123996
-119.4002111111111,49.94075,5.9,2021-09-14 00:00:00,14,1123996.2021.9.14,,,M,,,KELOWNA UBCO,2.4,,2021,,,BC,12.1,,,,,,93,7.7,9,0,16.5,,M,,52,,,1123996
-119.4002111111111,49.94075,6.3,2021-09-15 00:00:00,15,1123996.2021.9.15,,,M,,,KELOWNA UBCO,0,,2021,,,BC,11.7,,,,,,85,6.9,9,0,16.5,,M,,52,,,1123996
-119.4002111111111,49.94075,7.5,2021-09-16 00:00:00,16,1123996.2021.9.16,,,M,,,KELOWNA UBCO,0,,2021,,,BC,10.5,,,,,,93,2.1,9,0,18.9,,M,,22,,,1123996
-119.4002111111111,49.94075,6.4,2021-09-17 00:00:00,17,1123996.2021.9.17,,,M,,,KELOWNA UBCO,0,,2021,,,BC,11.6,,,,,,72,7.8,9,0,15.5,,M,,43,,,1123996
-119.4002111111111,49.94075,3.8,2021-09-18 00:00:00,18,1123996.2021.9.18,,,M,,,KELOWNA UBCO,4.1,,2021,,0,BC,14.2,,,,,,96,9.5,9,0,19,,M,,43,,,1123996
-119.4002111111111,49.94075,7.3,2021-09-19 00:00:00,19,1123996.2021.9.19,,,M,,,KELOWNA UBCO,3.8,,2021,,,BC,10.7,,,,,,92,6.1,9,0,15.3,,M,,56,,,1123996
-119.4002111111111,49.94075,3.3,2021-09-20 00:00:00,20,1123996.2021.9.20,,,M,,,KELOWNA UBCO,0,,2021,,,BC,14.7,,,,,,96,8.5,9,0,20.9,,M,,26,,,1123996
-119.4002111111111,49.94075,5.2,2021-09-21 00:00:00,21,1123996.2021.9.21,,,M,,,KELOWNA UBCO,0,,2021,,,BC,12.8,,,,,,88,5.1,9,0,20.5,,M,,36,,,1123996
-119.4002111111111,49.94075,3,2021-09-22 00:00:00,22,1123996.2021.9.22,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,15,,,,,,89,10.3,9,0,19.8,,M,,46,,,1123996
-119.4002111111111,49.94075,2,2021-09-23 00:00:00,23,1123996.2021.9.23,,,M,,,KELOWNA UBCO,0,,2021,,,BC,16,,,,,,86,8.8,9,0,23.2,,M,,25,,,1123996
-119.4002111111111,49.94075,3.1,2021-09-24 00:00:00,24,1123996.2021.9.24,,,M,,,KELOWNA UBCO,0,,2021,,,BC,14.9,,,,,,88,6.4,9,0,23.3,,M,,32,,,1123996
-119.4002111111111,49.94075,0.2,2021-09-25 00:00:00,25,1123996.2021.9.25,,,M,,,KELOWNA UBCO,0,,2021,,,BC,17.8,,,,,,79,8.4,9,0,27.2,,M,,23,,,1123996
-119.4002111111111,49.94075,0.4,2021-09-26 00:00:00,26,1123996.2021.9.26,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,17.6,,,,,,86,11.9,9,0,23.3,,M,,38,,,1123996
-119.4002111111111,49.94075,3.5,2021-09-27 00:00:00,27,1123996.2021.9.27,,,M,,,KELOWNA UBCO,9.5,,2021,,,BC,14.5,,,,,,96,10.9,9,0,18.2,,M,,47,,,1123996
-119.4002111111111,49.94075,6.7,2021-09-28 00:00:00,28,1123996.2021.9.28,,,M,,,KELOWNA UBCO,0.2,,2021,,,BC,11.3,,,,,,90,5.9,9,0,16.6,,M,,47,,,1123996
-119.4002111111111,49.94075,8.3,2021-09-29 00:00:00,29,1123996.2021.9.29,,,M,,,KELOWNA UBCO,0,,2021,,,BC,9.7,,,,,,89,4.1,9,0,15.3,,M,,41,,,1123996
-119.4002111111111,49.94075,6.1,2021-09-30 00:00:00,30,1123996.2021.9.30,,,M,,,KELOWNA UBCO,2.6,,2021,,,BC,11.9,,,,,,90,7.8,9,0,16.1,,M,,40,,,1123996
-119.4002111111111,49.94075,7.6,2021-10-01 00:00:00,1,1123996.2021.10.1,,,M,,,KELOWNA UBCO,0,,2021,,,BC,10.4,,,,,,93,3.1,10,0,17.8,,M,,32,,,1123996
-119.4002111111111,49.94075,8.6,2021-10-02 00:00:00,2,1123996.2021.10.2,,,M,,,KELOWNA UBCO,0,,2021,,,BC,9.4,,,,,,85,4.5,10,0,14.4,,M,,50,,,1123996
-119.4002111111111,49.94075,2.9,2021-10-03 00:00:00,3,1123996.2021.10.3,,,M,,,KELOWNA UBCO,0,,2021,,,BC,15.1,,,,,,84,8.4,10,0,21.7,,M,,26,,,1123996
-119.4002111111111,49.94075,3.7,2021-10-04 00:00:00,4,1123996.2021.10.4,,,M,,,KELOWNA UBCO,0,,2021,,,BC,14.3,,,,,,78,8.2,10,0,20.3,,M,,36,,,1123996
-119.4002111111111,49.94075,4.6,2021-10-05 00:00:00,5,1123996.2021.10.5,,,M,,,KELOWNA UBCO,0.9,,2021,,,BC,13.4,,,,,,96,9,10,0,17.9,,M,,48,,,1123996
-119.4002111111111,49.94075,7.6,2021-10-06 00:00:00,6,1123996.2021.10.6,,,M,,,KELOWNA UBCO,0,,2021,,,BC,10.4,,,,,,96,5,10,0,15.8,,M,,30,,,1123996
-119.4002111111111,49.94075,9.8,2021-10-07 00:00:00,7,1123996.2021.10.7,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,8.2,,,,,,90,3.2,10,0,13.3,,M,,34,,,1123996
-119.4002111111111,49.94075,11,2021-10-08 00:00:00,8,1123996.2021.10.8,,,M,,,KELOWNA UBCO,0,,2021,,,BC,7,,,,,,97,-0.7,10,0,14.8,,M,,38,,,1123996
-119.4002111111111,49.94075,10,2021-10-09 00:00:00,9,1123996.2021.10.9,,,M,,,KELOWNA UBCO,0,,2021,,,BC,8,,,,,,80,1.1,10,0,15,,M,,38,,,1123996
-119.4002111111111,49.94075,10.7,2021-10-10 00:00:00,10,1123996.2021.10.10,,,M,,,KELOWNA UBCO,0,,2021,,,BC,7.3,,,,,,90,2.7,10,0,12,,M,,41,,,1123996
-119.4002111111111,49.94075,12.7,2021-10-11 00:00:00,11,1123996.2021.10.11,,,M,,,KELOWNA UBCO,0,,2021,,,BC,5.3,,,,,,97,-1.7,10,0,12.3,,M,,42,,,1123996
-119.4002111111111,49.94075,15.4,2021-10-12 00:00:00,12,1123996.2021.10.12,,,M,,,KELOWNA UBCO,0,,2021,,,BC,2.6,,,,,,96,-3.5,10,0,8.7,,M,,45,,,1123996
-119.4002111111111,49.94075,11.9,2021-10-13 00:00:00,13,1123996.2021.10.13,,,M,,,KELOWNA UBCO,1.4,,2021,,,BC,6.1,,,,,,95,2.7,10,0,9.6,,M,,64,,,1123996
-119.4002111111111,49.94075,12.8,2021-10-14 00:00:00,14,1123996.2021.10.14,,,M,,,KELOWNA UBCO,0,,2021,,,BC,5.2,,,,,,91,-0.7,10,0,11.1,,M,,57,,,1123996
-119.4002111111111,49.94075,9.8,2021-10-15 00:00:00,15,1123996.2021.10.15,,,M,,,KELOWNA UBCO,0.2,,2021,,,BC,8.2,,,,,,96,5.1,10,0,11.3,,M,,74,,,1123996
-119.4002111111111,49.94075,6.3,2021-10-16 00:00:00,16,1123996.2021.10.16,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,11.7,,,,,,91,7.3,10,0,16.1,,M,,55,,,1123996
-119.4002111111111,49.94075,6.2,2021-10-17 00:00:00,17,1123996.2021.10.17,,,M,,,KELOWNA UBCO,0,,2021,,,BC,11.8,,,,,,97,6,10,0,17.5,,M,,45,,,1123996
-119.4002111111111,49.94075,8.3,2021-10-18 00:00:00,18,1123996.2021.10.18,,,M,,,KELOWNA UBCO,0,,2021,,,BC,9.7,,,,,,96,3.5,10,0,16,,M,,53,,,1123996
-119.4002111111111,49.94075,10,2021-10-19 00:00:00,19,1123996.2021.10.19,,,M,,,KELOWNA UBCO,0,,2021,,,BC,8,,,,,,99,1.2,10,0,14.8,,M,,54,,,1123996
-119.4002111111111,49.94075,10.3,2021-10-20 00:00:00,20,1123996.2021.10.20,,,M,,,KELOWNA UBCO,0.2,,2021,,,BC,7.7,,,,,,97,3,10,0,12.3,,M,,68,,,1123996
-119.4002111111111,49.94075,9.8,2021-10-21 00:00:00,21,1123996.2021.10.21,,,M,,,KELOWNA UBCO,0,,2021,,,BC,8.2,,,,,,98,3.8,10,0,12.6,,M,,67,,,1123996
-119.4002111111111,49.94075,9.6,2021-10-22 00:00:00,22,1123996.2021.10.22,,,M,,,KELOWNA UBCO,14.6,,2021,,,BC,8.4,,,,,,99,6.9,10,0,10,,M,,88,,,1123996
-119.4002111111111,49.94075,7.9,2021-10-23 00:00:00,23,1123996.2021.10.23,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,10.1,,,,,,98,6.5,10,0,13.6,,M,,57,,,1123996
-119.4002111111111,49.94075,8,2021-10-24 00:00:00,24,1123996.2021.10.24,,,M,,,KELOWNA UBCO,1.2,,2021,,,BC,10,,,,,,95,6.6,10,0,13.5,,M,,49,,,1123996
-119.4002111111111,49.94075,8.9,2021-10-25 00:00:00,25,1123996.2021.10.25,,,M,,,KELOWNA UBCO,0.7,,2021,,,BC,9.1,,,,,,97,5.9,10,0,12.3,,M,,51,,,1123996
-119.4002111111111,49.94075,7.4,2021-10-26 00:00:00,26,1123996.2021.10.26,,,M,,,KELOWNA UBCO,3,,2021,,,BC,10.6,,,,,,88,7.4,10,0,13.7,,M,,51,,,1123996
-119.4002111111111,49.94075,8.6,2021-10-27 00:00:00,27,1123996.2021.10.27,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,9.4,,,,,,89,4.7,10,0,14.1,,M,,38,,,1123996
-119.4002111111111,49.94075,11,2021-10-28 00:00:00,28,1123996.2021.10.28,,,M,,,KELOWNA UBCO,10.1,,2021,,,BC,7,,,,,,98,3.7,10,0,10.3,,M,,57,,,1123996
-119.4002111111111,49.94075,15.1,2021-10-29 00:00:00,29,1123996.2021.10.29,,,M,,,KELOWNA UBCO,3.4,,2021,,,BC,2.9,,,,,,95,-1,10,0,6.9,,M,,55,,,1123996
-119.4002111111111,49.94075,16.5,2021-10-30 00:00:00,30,1123996.2021.10.30,,,M,,,KELOWNA UBCO,0,,2021,,,BC,1.5,,,,,,95,-3.6,10,0,6.5,,M,,51,,,1123996
-119.4002111111111,49.94075,17.1,2021-10-31 00:00:00,31,1123996.2021.10.31,,,M,,,KELOWNA UBCO,0,,2021,,,BC,0.9,,,,,,95,-4.3,10,0,6,,M,,54,,,1123996
-119.4002111111111,49.94075,16.4,2021-11-01 00:00:00,1,1123996.2021.11.1,,,M,,,KELOWNA UBCO,0,,2021,,,BC,1.6,,,,,,96,-3.9,11,0,7.1,,M,,54,,,1123996
-119.4002111111111,49.94075,15.3,2021-11-02 00:00:00,2,1123996.2021.11.2,,,M,,,KELOWNA UBCO,0,,2021,,,BC,2.7,,,,,,97,-0.8,11,0,6.3,,M,,76,,,1123996
-119.4002111111111,49.94075,12.1,2021-11-03 00:00:00,3,1123996.2021.11.3,,,M,,,KELOWNA UBCO,2,,2021,,,BC,5.9,,,,,,98,3.8,11,0,7.9,,M,,86,,,1123996
-119.4002111111111,49.94075,10.1,2021-11-04 00:00:00,4,1123996.2021.11.4,,,M,,,KELOWNA UBCO,2.7,,2021,,,BC,7.9,,,,,,98,5.2,11,0,10.5,,M,,83,,,1123996
-119.4002111111111,49.94075,12.9,2021-11-05 00:00:00,5,1123996.2021.11.5,,,M,,,KELOWNA UBCO,0,,2021,,,BC,5.1,,,,,,95,0.2,11,0,10,,M,,62,,,1123996
-119.4002111111111,49.94075,15.5,2021-11-06 00:00:00,6,1123996.2021.11.6,,,M,,,KELOWNA UBCO,0,,2021,,,BC,2.5,,,,,,97,-0.9,11,0,5.8,,M,,78,,,1123996
-119.4002111111111,49.94075,13.1,2021-11-07 00:00:00,7,1123996.2021.11.7,,,M,,,KELOWNA UBCO,0,,2021,,,BC,4.9,,,,,,84,1.2,11,0,8.6,,M,,51,,,1123996
-119.4002111111111,49.94075,14.9,2021-11-08 00:00:00,8,1123996.2021.11.8,,,M,,,KELOWNA UBCO,0,,2021,,,BC,3.1,,,,,,87,-1.6,11,0,7.8,,M,,48,,,1123996
-119.4002111111111,49.94075,11.3,2021-11-09 00:00:00,9,1123996.2021.11.9,,,M,,,KELOWNA UBCO,0.4,,2021,,,BC,6.7,,,,,,77,3.4,11,0,9.9,,M,,38,,,1123996
-119.4002111111111,49.94075,13.5,2021-11-10 00:00:00,10,1123996.2021.11.10,,,M,,,KELOWNA UBCO,0,,2021,,,BC,4.5,,,,,,81,-1,11,0,10,,M,,40,,,1123996
-119.4002111111111,49.94075,15.4,2021-11-11 00:00:00,11,1123996.2021.11.11,,,M,,,KELOWNA UBCO,0.5,,2021,,,BC,2.6,,,,,,91,-0.7,11,0,5.8,,M,,73,,,1123996
-119.4002111111111,49.94075,10.3,2021-11-12 00:00:00,12,1123996.2021.11.12,,,M,,,KELOWNA UBCO,0,,2021,,,BC,7.7,,,,,,94,3.8,11,0,11.7,,M,,64,,,1123996
-119.4002111111111,49.94075,12,2021-11-13 00:00:00,13,1123996.2021.11.13,,,M,,,KELOWNA UBCO,5.2,,2021,,,BC,6,,,,,,94,2.9,11,0,9.1,,M,,45,,,1123996
-119.4002111111111,49.94075,13.3,2021-11-14 00:00:00,14,1123996.2021.11.14,,,M,,,KELOWNA UBCO,6.9,,2021,,,BC,4.7,,,,,,98,1.5,11,0,8,,M,,86,,,1123996
-119.4002111111111,49.94075,11.9,2021-11-15 00:00:00,15,1123996.2021.11.15,,,M,,,KELOWNA UBCO,8.2,,2021,,,BC,6.1,,,,,,99,0.4,11,0,11.8,,M,,43,,,1123996
-119.4002111111111,49.94075,16.8,2021-11-16 00:00:00,16,1123996.2021.11.16,,,M,,,KELOWNA UBCO,0,,2021,,,BC,1.2,,,,,,91,-3.2,11,0,5.6,,M,,43,,,1123996
-119.4002111111111,49.94075,20.3,2021-11-17 00:00:00,17,1123996.2021.11.17,,,M,,,KELOWNA UBCO,0,,2021,,,BC,-2.3,,,,,,89,-5.8,11,0,1.2,,M,,66,,,1123996
-119.4002111111111,49.94075,20,2021-11-18 00:00:00,18,1123996.2021.11.18,,,M,,,KELOWNA UBCO,2.6,,2021,,,BC,-2,,,,,,97,-3.8,11,0,-0.2,,M,,82,,,1123996
-119.4002111111111,49.94075,18,2021-11-19 00:00:00,19,1123996.2021.11.19,,,M,,,KELOWNA UBCO,1.1,,2021,,1,BC,0,,,,,,98,-3,11,0,3.1,,M,,80,,,1123996
-119.4002111111111,49.94075,18.8,2021-11-20 00:00:00,20,1123996.2021.11.20,,,M,,,KELOWNA UBCO,0,,2021,,0,BC,-0.8,,,,,,96,-5.9,11,0,4.4,,M,,69,,,1123996
-119.4002111111111,49.94075,16.2,2021-11-21 00:00:00,21,1123996.2021.11.21,,,M,,,KELOWNA UBCO,0.4,,2021,,,BC,1.8,,,,,,97,0.2,11,0,3.5,,M,,75,,,1123996
-119.4002111111111,49.94075,15.2,2021-11-22 00:00:00,22,1123996.2021.11.22,,,M,,,KELOWNA UBCO,0,,2021,,,BC,2.8,,,,,,96,-1.7,11,0,7.2,,M,,60,,,1123996
-119.4002111111111,49.94075,17.4,2021-11-23 00:00:00,23,1123996.2021.11.23,,,M,,,KELOWNA UBCO,1.2,,2021,,,BC,0.6,,,,,,98,-1.5,11,0,2.8,,M,,76,,,1123996
-119.4002111111111,49.94075,17.2,2021-11-24 00:00:00,24,1123996.2021.11.24,,,M,,,KELOWNA UBCO,0.1,,2021,,,BC,0.8,,,,,,95,-1.7,11,0,3.4,,M,,74,,,1123996
-119.4002111111111,49.94075,14.5,2021-11-25 00:00:00,25,1123996.2021.11.25,,,M,,,KELOWNA UBCO,0,,2021,,,BC,3.5,,,,,,93,1.5,11,0,5.5,,M,,69,,,1123996
-119.4002111111111,49.94075,11.2,2021-11-26 00:00:00,26,1123996.2021.11.26,,,M,,,KELOWNA UBCO,0,,2021,,,BC,6.8,,,,,,82,3,11,0,10.6,,M,,48,,,1123996
-119.4002111111111,49.94075,17.1,2021-11-27 00:00:00,27,1123996.2021.11.27,,,M,,,KELOWNA UBCO,2.2,,2021,,,BC,0.9,,,,,,98,-1.2,11,0,3,,M,,80,,,1123996
-119.4002111111111,49.94075,11.9,2021-11-28 00:00:00,28,1123996.2021.11.28,,,M,,,KELOWNA UBCO,1.2,,2021,,,BC,6.1,,,,,,99,1.9,11,0,10.2,,M,,89,,,1123996
-119.4002111111111,49.94075,11.8,2021-11-29 00:00:00,29,1123996.2021.11.29,,,M,,,KELOWNA UBCO,0,,2021,,,BC,6.2,,,,,,99,2.6,11,0,9.9,,M,,78,,,1123996
-119.4002111111111,49.94075,10.1,2021-11-30 00:00:00,30,1123996.2021.11.30,,,M,,,KELOWNA UBCO,0.5,,2021,,,BC,7.9,,,,,,96,5,11,0,10.7,,M,,70,,,1123996
-119.4002111111111,49.94075,4.8,2021-12-01 00:00:00,1,1123996.2021.12.1,,,M,,,KELOWNA UBCO,0,,2021,,,BC,13.2,,,,,,78,8.6,12,0,17.8,,M,,33,,,1123996
-119.4002111111111,49.94075,9.8,2021-12-02 00:00:00,2,1123996.2021.12.2,,,M,,,KELOWNA UBCO,0,,2021,,,BC,8.2,,,,,,62,2.7,12,0,13.8,,M,,29,,,1123996
-119.4002111111111,49.94075,17.4,2021-12-03 00:00:00,3,1123996.2021.12.3,,,M,,,KELOWNA UBCO,0,,2021,,,BC,0.6,,,,,,88,-1.9,12,0,3.1,,M,,66,,,1123996
-119.4002111111111,49.94075,19,2021-12-04 00:00:00,4,1123996.2021.12.4,,,M,,,KELOWNA UBCO,4,,2021,,,BC,-1,,,,,,97,-2.3,12,0,0.3,,M,,85,,,1123996
-119.4002111111111,49.94075,21.3,2021-12-05 00:00:00,5,1123996.2021.12.5,,,M,,,KELOWNA UBCO,1,,2021,,3,BC,-3.3,,,,,,96,-6.8,12,0,0.3,,M,,36,,,1123996
-119.4002111111111,49.94075,21.2,2021-12-06 00:00:00,6,1123996.2021.12.6,,,M,,,KELOWNA UBCO,4.9,,2021,,4,BC,-3.2,,,,,,93,-5.7,12,0,-0.8,,M,,73,,,1123996
